
Query Number 1

Query Q0  Doc_ID     Rank  Score      System Name
    1 Q0  CACM-0594  64    0.197      TFIDF_1Grams
    1 Q0  CACM-0252  65    0.196      TFIDF_1Grams
    1 Q0  CACM-2169  66    0.195      TFIDF_1Grams
    1 Q0  CACM-1518  67    0.194      TFIDF_1Grams
    1 Q0  CACM-2632  68    0.194      TFIDF_1Grams
    1 Q0  CACM-3131  69    0.193      TFIDF_1Grams
    1 Q0  CACM-2947  70    0.193      TFIDF_1Grams
    1 Q0  CACM-0656  71    0.192      TFIDF_1Grams
    1 Q0  CACM-1959  72    0.192      TFIDF_1Grams
    1 Q0  CACM-0414  73    0.192      TFIDF_1Grams
    1 Q0  CACM-1238  74    0.191      TFIDF_1Grams
    1 Q0  CACM-2878  75    0.191      TFIDF_1Grams
    1 Q0  CACM-1698  76    0.19       TFIDF_1Grams
    1 Q0  CACM-2054  77    0.189      TFIDF_1Grams
    1 Q0  CACM-1735  78    0.187      TFIDF_1Grams
    1 Q0  CACM-3089  79    0.185      TFIDF_1Grams
    1 Q0  CACM-2064  80    0.184      TFIDF_1Grams
    1 Q0  CACM-2365  81    0.184      TFIDF_1Grams
    1 Q0  CACM-2541  82    0.184      TFIDF_1Grams
    1 Q0  CACM-1163  83    0.181      TFIDF_1Grams
    1 Q0  CACM-2951  84    0.181      TFIDF_1Grams
    1 Q0  CACM-1744  85    0.18       TFIDF_1Grams
    1 Q0  CACM-2868  86    0.179      TFIDF_1Grams
    1 Q0  CACM-2501  87    0.179      TFIDF_1Grams
    1 Q0  CACM-1444  88    0.178      TFIDF_1Grams
    1 Q0  CACM-1682  89    0.177      TFIDF_1Grams
    1 Q0  CACM-1225  90    0.177      TFIDF_1Grams
    1 Q0  CACM-0284  91    0.177      TFIDF_1Grams
    1 Q0  CACM-1647  92    0.177      TFIDF_1Grams
    1 Q0  CACM-1923  93    0.177      TFIDF_1Grams
    1 Q0  CACM-0294  94    0.177      TFIDF_1Grams
    1 Q0  CACM-0637  95    0.177      TFIDF_1Grams
    1 Q0  CACM-1515  96    0.177      TFIDF_1Grams
    1 Q0  CACM-2950  97    0.177      TFIDF_1Grams
    1 Q0  CACM-2581  98    0.176      TFIDF_1Grams
    1 Q0  CACM-1484  99    0.176      TFIDF_1Grams
    1 Q0  CACM-1034  100   0.175      TFIDF_1Grams

Query Number 2

Query Q0  Doc_ID     Rank  Score      System Name
    2 Q0  CACM-3059  1     0.194      TFIDF_1Grams
    2 Q0  CACM-1931  2     0.191      TFIDF_1Grams
    2 Q0  CACM-1619  3     0.161      TFIDF_1Grams
    2 Q0  CACM-0727  4     0.155      TFIDF_1Grams
    2 Q0  CACM-1364  5     0.154      TFIDF_1Grams
    2 Q0  CACM-1062  6     0.148      TFIDF_1Grams
    2 Q0  CACM-3202  7     0.148      TFIDF_1Grams
    2 Q0  CACM-3129  8     0.148      TFIDF_1Grams
    2 Q0  CACM-3034  9     0.143      TFIDF_1Grams
    2 Q0  CACM-2147  10    0.137      TFIDF_1Grams
    2 Q0  CACM-0335  11    0.136      TFIDF_1Grams
    2 Q0  CACM-1977  12    0.136      TFIDF_1Grams
    2 Q0  CACM-2939  13    0.134      TFIDF_1Grams
    2 Q0  CACM-1387  14    0.134      TFIDF_1Grams
    2 Q0  CACM-1488  15    0.131      TFIDF_1Grams
    2 Q0  CACM-1379  16    0.13       TFIDF_1Grams
    2 Q0  CACM-1122  17    0.127      TFIDF_1Grams
    2 Q0  CACM-2735  18    0.127      TFIDF_1Grams
    2 Q0  CACM-1764  19    0.127      TFIDF_1Grams
    2 Q0  CACM-2439  20    0.127      TFIDF_1Grams
    2 Q0  CACM-0408  21    0.126      TFIDF_1Grams
    2 Q0  CACM-0626  22    0.125      TFIDF_1Grams
    2 Q0  CACM-0531  23    0.124      TFIDF_1Grams
    2 Q0  CACM-0857  24    0.124      TFIDF_1Grams
    2 Q0  CACM-1870  25    0.124      TFIDF_1Grams
    2 Q0  CACM-3195  26    0.121      TFIDF_1Grams
    2 Q0  CACM-1264  27    0.121      TFIDF_1Grams
    2 Q0  CACM-1272  28    0.12       TFIDF_1Grams
    2 Q0  CACM-3028  29    0.119      TFIDF_1Grams
    2 Q0  CACM-1713  30    0.119      TFIDF_1Grams
    2 Q0  CACM-1046  31    0.118      TFIDF_1Grams
    2 Q0  CACM-2523  32    0.118      TFIDF_1Grams
    2 Q0  CACM-1464  33    0.117      TFIDF_1Grams
    2 Q0  CACM-2918  34    0.117      TFIDF_1Grams
    2 Q0  CACM-2888  35    0.117      TFIDF_1Grams
    2 Q0  CACM-2993  36    0.116      TFIDF_1Grams
    2 Q0  CACM-1045  37    0.116      TFIDF_1Grams
    2 Q0  CACM-1868  38    0.116      TFIDF_1Grams
    2 Q0  CACM-2905  39    0.115      TFIDF_1Grams
    2 Q0  CACM-1884  40    0.115      TFIDF_1Grams
    2 Q0  CACM-1243  41    0.115      TFIDF_1Grams
    2 Q0  CACM-2900  42    0.112      TFIDF_1Grams
    2 Q0  CACM-3103  43    0.112      TFIDF_1Grams
    2 Q0  CACM-3158  44    0.112      TFIDF_1Grams
    2 Q0  CACM-2039  45    0.112      TFIDF_1Grams
    2 Q0  CACM-2815  46    0.111      TFIDF_1Grams
    2 Q0  CACM-0394  47    0.111      TFIDF_1Grams
    2 Q0  CACM-0526  48    0.111      TFIDF_1Grams
    2 Q0  CACM-0853  49    0.111      TFIDF_1Grams
    2 Q0  CACM-1105  50    0.111      TFIDF_1Grams
    2 Q0  CACM-1138  51    0.111      TFIDF_1Grams
    2 Q0  CACM-2933  52    0.111      TFIDF_1Grams
    2 Q0  CACM-2664  53    0.111      TFIDF_1Grams
    2 Q0  CACM-2253  54    0.111      TFIDF_1Grams
    2 Q0  CACM-2771  55    0.11       TFIDF_1Grams
    2 Q0  CACM-1564  56    0.11       TFIDF_1Grams
    2 Q0  CACM-2899  57    0.108      TFIDF_1Grams
    2 Q0  CACM-0204  58    0.108      TFIDF_1Grams
    2 Q0  CACM-0798  59    0.108      TFIDF_1Grams
    2 Q0  CACM-0820  60    0.108      TFIDF_1Grams
    2 Q0  CACM-1140  61    0.108      TFIDF_1Grams
    2 Q0  CACM-2572  62    0.108      TFIDF_1Grams
    2 Q0  CACM-1184  63    0.108      TFIDF_1Grams
    2 Q0  CACM-2998  64    0.107      TFIDF_1Grams
    2 Q0  CACM-2352  65    0.106      TFIDF_1Grams
    2 Q0  CACM-2976  66    0.106      TFIDF_1Grams
    2 Q0  CACM-2896  67    0.106      TFIDF_1Grams
    2 Q0  CACM-3201  68    0.106      TFIDF_1Grams
    2 Q0  CACM-2052  69    0.106      TFIDF_1Grams
    2 Q0  CACM-1753  70    0.105      TFIDF_1Grams
    2 Q0  CACM-3197  71    0.105      TFIDF_1Grams
    2 Q0  CACM-0372  72    0.105      TFIDF_1Grams
    2 Q0  CACM-0171  73    0.105      TFIDF_1Grams
    2 Q0  CACM-0363  74    0.105      TFIDF_1Grams
    2 Q0  CACM-1104  75    0.105      TFIDF_1Grams
    2 Q0  CACM-1131  76    0.105      TFIDF_1Grams
    2 Q0  CACM-1139  77    0.105      TFIDF_1Grams
    2 Q0  CACM-1702  78    0.105      TFIDF_1Grams
    2 Q0  CACM-2194  79    0.105      TFIDF_1Grams
    2 Q0  CACM-0637  80    0.105      TFIDF_1Grams
    2 Q0  CACM-2577  81    0.105      TFIDF_1Grams
    2 Q0  CACM-1877  82    0.105      TFIDF_1Grams
    2 Q0  CACM-2913  83    0.104      TFIDF_1Grams
    2 Q0  CACM-2801  84    0.104      TFIDF_1Grams
    2 Q0  CACM-3171  85    0.103      TFIDF_1Grams
    2 Q0  CACM-1519  86    0.103      TFIDF_1Grams
    2 Q0  CACM-2786  87    0.103      TFIDF_1Grams
    2 Q0  CACM-2663  88    0.103      TFIDF_1Grams
    2 Q0  CACM-0246  89    0.103      TFIDF_1Grams
    2 Q0  CACM-0401  90    0.103      TFIDF_1Grams
    2 Q0  CACM-0597  91    0.103      TFIDF_1Grams
    2 Q0  CACM-0670  92    0.102      TFIDF_1Grams
    2 Q0  CACM-2903  93    0.102      TFIDF_1Grams
    2 Q0  CACM-3194  94    0.102      TFIDF_1Grams
    2 Q0  CACM-2986  95    0.102      TFIDF_1Grams
    2 Q0  CACM-2177  96    0.101      TFIDF_1Grams
    2 Q0  CACM-2852  97    0.101      TFIDF_1Grams
    2 Q0  CACM-1587  98    0.101      TFIDF_1Grams
    2 Q0  CACM-3096  99    0.101      TFIDF_1Grams
    2 Q0  CACM-3138  100   0.1        TFIDF_1Grams

Query Number 3

Query Q0  Doc_ID     Rank  Score      System Name
    3 Q0  CACM-1098  1     0.383      TFIDF_1Grams
    3 Q0  CACM-1365  2     0.361      TFIDF_1Grams
    3 Q0  CACM-1196  3     0.352      TFIDF_1Grams
    3 Q0  CACM-1366  4     0.343      TFIDF_1Grams
    3 Q0  CACM-3135  5     0.341      TFIDF_1Grams
    3 Q0  CACM-2317  6     0.339      TFIDF_1Grams
    3 Q0  CACM-2603  7     0.337      TFIDF_1Grams
    3 Q0  CACM-1834  8     0.328      TFIDF_1Grams
    3 Q0  CACM-2864  9     0.323      TFIDF_1Grams
    3 Q0  CACM-1383  10    0.323      TFIDF_1Grams
    3 Q0  CACM-1135  11    0.321      TFIDF_1Grams
    3 Q0  CACM-1387  12    0.321      TFIDF_1Grams
    3 Q0  CACM-2867  13    0.318      TFIDF_1Grams
    3 Q0  CACM-0605  14    0.312      TFIDF_1Grams
    3 Q0  CACM-1916  15    0.31       TFIDF_1Grams
    3 Q0  CACM-2316  16    0.31       TFIDF_1Grams
    3 Q0  CACM-0070  17    0.308      TFIDF_1Grams
    3 Q0  CACM-0854  18    0.306      TFIDF_1Grams
    3 Q0  CACM-1198  19    0.305      TFIDF_1Grams
    3 Q0  CACM-2887  20    0.304      TFIDF_1Grams
    3 Q0  CACM-1678  21    0.301      TFIDF_1Grams
    3 Q0  CACM-2297  22    0.301      TFIDF_1Grams
    3 Q0  CACM-2939  23    0.301      TFIDF_1Grams
    3 Q0  CACM-2990  24    0.3        TFIDF_1Grams
    3 Q0  CACM-1650  25    0.299      TFIDF_1Grams
    3 Q0  CACM-2572  26    0.297      TFIDF_1Grams
    3 Q0  CACM-1572  27    0.294      TFIDF_1Grams
    3 Q0  CACM-3056  28    0.294      TFIDF_1Grams
    3 Q0  CACM-1728  29    0.294      TFIDF_1Grams
    3 Q0  CACM-1457  30    0.294      TFIDF_1Grams
    3 Q0  CACM-2326  31    0.292      TFIDF_1Grams
    3 Q0  CACM-0531  32    0.291      TFIDF_1Grams
    3 Q0  CACM-2886  33    0.291      TFIDF_1Grams
    3 Q0  CACM-1474  34    0.29       TFIDF_1Grams
    3 Q0  CACM-2989  35    0.29       TFIDF_1Grams
    3 Q0  CACM-1928  36    0.288      TFIDF_1Grams
    3 Q0  CACM-2705  37    0.287      TFIDF_1Grams
    3 Q0  CACM-1267  38    0.286      TFIDF_1Grams
    3 Q0  CACM-1306  39    0.286      TFIDF_1Grams
    3 Q0  CACM-0059  40    0.286      TFIDF_1Grams
    3 Q0  CACM-2254  41    0.285      TFIDF_1Grams
    3 Q0  CACM-1394  42    0.285      TFIDF_1Grams
    3 Q0  CACM-1206  43    0.284      TFIDF_1Grams
    3 Q0  CACM-1134  44    0.284      TFIDF_1Grams
    3 Q0  CACM-0086  45    0.283      TFIDF_1Grams
    3 Q0  CACM-3141  46    0.281      TFIDF_1Grams
    3 Q0  CACM-1632  47    0.281      TFIDF_1Grams
    3 Q0  CACM-1787  48    0.281      TFIDF_1Grams
    3 Q0  CACM-1111  49    0.281      TFIDF_1Grams
    3 Q0  CACM-0464  50    0.28       TFIDF_1Grams
    3 Q0  CACM-3148  51    0.28       TFIDF_1Grams
    3 Q0  CACM-1496  52    0.279      TFIDF_1Grams
    3 Q0  CACM-3077  53    0.279      TFIDF_1Grams
    3 Q0  CACM-2494  54    0.279      TFIDF_1Grams
    3 Q0  CACM-2486  55    0.279      TFIDF_1Grams
    3 Q0  CACM-1997  56    0.278      TFIDF_1Grams
    3 Q0  CACM-1386  57    0.278      TFIDF_1Grams
    3 Q0  CACM-2699  58    0.278      TFIDF_1Grams
    3 Q0  CACM-3160  59    0.278      TFIDF_1Grams
    3 Q0  CACM-2154  60    0.277      TFIDF_1Grams
    3 Q0  CACM-3080  61    0.277      TFIDF_1Grams
    3 Q0  CACM-1309  62    0.277      TFIDF_1Grams
    3 Q0  CACM-1234  63    0.276      TFIDF_1Grams
    3 Q0  CACM-1886  64    0.275      TFIDF_1Grams
    3 Q0  CACM-3003  65    0.275      TFIDF_1Grams
    3 Q0  CACM-2721  66    0.275      TFIDF_1Grams
    3 Q0  CACM-1453  67    0.274      TFIDF_1Grams
    3 Q0  CACM-0084  68    0.273      TFIDF_1Grams
    3 Q0  CACM-2741  69    0.273      TFIDF_1Grams
    3 Q0  CACM-3030  70    0.272      TFIDF_1Grams
    3 Q0  CACM-3118  71    0.272      TFIDF_1Grams
    3 Q0  CACM-3015  72    0.272      TFIDF_1Grams
    3 Q0  CACM-1890  73    0.272      TFIDF_1Grams
    3 Q0  CACM-0303  74    0.27       TFIDF_1Grams
    3 Q0  CACM-2341  75    0.27       TFIDF_1Grams
    3 Q0  CACM-3000  76    0.27       TFIDF_1Grams
    3 Q0  CACM-2175  77    0.27       TFIDF_1Grams
    3 Q0  CACM-2802  78    0.269      TFIDF_1Grams
    3 Q0  CACM-0205  79    0.269      TFIDF_1Grams
    3 Q0  CACM-1570  80    0.269      TFIDF_1Grams
    3 Q0  CACM-2061  81    0.269      TFIDF_1Grams
    3 Q0  CACM-2996  82    0.268      TFIDF_1Grams
    3 Q0  CACM-2932  83    0.268      TFIDF_1Grams
    3 Q0  CACM-1976  84    0.268      TFIDF_1Grams
    3 Q0  CACM-2198  85    0.268      TFIDF_1Grams
    3 Q0  CACM-2264  86    0.267      TFIDF_1Grams
    3 Q0  CACM-1604  87    0.267      TFIDF_1Grams
    3 Q0  CACM-2931  88    0.266      TFIDF_1Grams
    3 Q0  CACM-3096  89    0.266      TFIDF_1Grams
    3 Q0  CACM-2166  90    0.265      TFIDF_1Grams
    3 Q0  CACM-3124  91    0.265      TFIDF_1Grams
    3 Q0  CACM-3128  92    0.265      TFIDF_1Grams
    3 Q0  CACM-1003  93    0.265      TFIDF_1Grams
    3 Q0  CACM-2940  94    0.265      TFIDF_1Grams
    3 Q0  CACM-1180  95    0.265      TFIDF_1Grams
    3 Q0  CACM-0982  96    0.264      TFIDF_1Grams
    3 Q0  CACM-1620  97    0.264      TFIDF_1Grams
    3 Q0  CACM-2631  98    0.264      TFIDF_1Grams
    3 Q0  CACM-1315  99    0.263      TFIDF_1Grams
    3 Q0  CACM-2827  100   0.261      TFIDF_1Grams

Query Number 4

Query Q0  Doc_ID     Rank  Score      System Name
    4 Q0  CACM-2931  1     0.428      TFIDF_1Grams
    4 Q0  CACM-2342  2     0.423      TFIDF_1Grams
    4 Q0  CACM-2572  3     0.404      TFIDF_1Grams
    4 Q0  CACM-1135  4     0.402      TFIDF_1Grams
    4 Q0  CACM-3128  5     0.4        TFIDF_1Grams
    4 Q0  CACM-3059  6     0.398      TFIDF_1Grams
    4 Q0  CACM-0531  7     0.397      TFIDF_1Grams
    4 Q0  CACM-2940  8     0.395      TFIDF_1Grams
    4 Q0  CACM-1272  9     0.395      TFIDF_1Grams
    4 Q0  CACM-1886  10    0.389      TFIDF_1Grams
    4 Q0  CACM-1665  11    0.389      TFIDF_1Grams
    4 Q0  CACM-0724  12    0.386      TFIDF_1Grams
    4 Q0  CACM-2196  13    0.386      TFIDF_1Grams
    4 Q0  CACM-1199  14    0.384      TFIDF_1Grams
    4 Q0  CACM-3135  15    0.384      TFIDF_1Grams
    4 Q0  CACM-1143  16    0.384      TFIDF_1Grams
    4 Q0  CACM-1180  17    0.382      TFIDF_1Grams
    4 Q0  CACM-1391  18    0.382      TFIDF_1Grams
    4 Q0  CACM-2956  19    0.38       TFIDF_1Grams
    4 Q0  CACM-1572  20    0.379      TFIDF_1Grams
    4 Q0  CACM-0278  21    0.378      TFIDF_1Grams
    4 Q0  CACM-1145  22    0.377      TFIDF_1Grams
    4 Q0  CACM-1536  23    0.377      TFIDF_1Grams
    4 Q0  CACM-1365  24    0.377      TFIDF_1Grams
    4 Q0  CACM-2721  25    0.376      TFIDF_1Grams
    4 Q0  CACM-2864  26    0.376      TFIDF_1Grams
    4 Q0  CACM-2177  27    0.376      TFIDF_1Grams
    4 Q0  CACM-3080  28    0.376      TFIDF_1Grams
    4 Q0  CACM-1366  29    0.376      TFIDF_1Grams
    4 Q0  CACM-1083  30    0.375      TFIDF_1Grams
    4 Q0  CACM-2377  31    0.374      TFIDF_1Grams
    4 Q0  CACM-2181  32    0.374      TFIDF_1Grams
    4 Q0  CACM-1847  33    0.373      TFIDF_1Grams
    4 Q0  CACM-1196  34    0.373      TFIDF_1Grams
    4 Q0  CACM-2289  35    0.373      TFIDF_1Grams
    4 Q0  CACM-1928  36    0.372      TFIDF_1Grams
    4 Q0  CACM-2341  37    0.372      TFIDF_1Grams
    4 Q0  CACM-3160  38    0.371      TFIDF_1Grams
    4 Q0  CACM-0670  39    0.371      TFIDF_1Grams
    4 Q0  CACM-1650  40    0.37       TFIDF_1Grams
    4 Q0  CACM-3153  41    0.37       TFIDF_1Grams
    4 Q0  CACM-3015  42    0.369      TFIDF_1Grams
    4 Q0  CACM-1854  43    0.368      TFIDF_1Grams
    4 Q0  CACM-2846  44    0.368      TFIDF_1Grams
    4 Q0  CACM-1456  45    0.368      TFIDF_1Grams
    4 Q0  CACM-1014  46    0.367      TFIDF_1Grams
    4 Q0  CACM-3138  47    0.366      TFIDF_1Grams
    4 Q0  CACM-2916  48    0.366      TFIDF_1Grams
    4 Q0  CACM-1726  49    0.366      TFIDF_1Grams
    4 Q0  CACM-1846  50    0.366      TFIDF_1Grams
    4 Q0  CACM-1398  51    0.366      TFIDF_1Grams
    4 Q0  CACM-1543  52    0.365      TFIDF_1Grams
    4 Q0  CACM-1916  53    0.365      TFIDF_1Grams
    4 Q0  CACM-0495  54    0.365      TFIDF_1Grams
    4 Q0  CACM-1385  55    0.365      TFIDF_1Grams
    4 Q0  CACM-3202  56    0.365      TFIDF_1Grams
    4 Q0  CACM-1032  57    0.364      TFIDF_1Grams
    4 Q0  CACM-2314  58    0.364      TFIDF_1Grams
    4 Q0  CACM-1051  59    0.364      TFIDF_1Grams
    4 Q0  CACM-2883  60    0.364      TFIDF_1Grams
    4 Q0  CACM-1003  61    0.363      TFIDF_1Grams
    4 Q0  CACM-1550  62    0.363      TFIDF_1Grams
    4 Q0  CACM-2233  63    0.363      TFIDF_1Grams
    4 Q0  CACM-1099  64    0.363      TFIDF_1Grams
    4 Q0  CACM-1234  65    0.362      TFIDF_1Grams
    4 Q0  CACM-1362  66    0.362      TFIDF_1Grams
    4 Q0  CACM-1387  67    0.362      TFIDF_1Grams
    4 Q0  CACM-1978  68    0.362      TFIDF_1Grams
    4 Q0  CACM-1805  69    0.362      TFIDF_1Grams
    4 Q0  CACM-2996  70    0.362      TFIDF_1Grams
    4 Q0  CACM-2002  71    0.362      TFIDF_1Grams
    4 Q0  CACM-1601  72    0.361      TFIDF_1Grams
    4 Q0  CACM-1394  73    0.361      TFIDF_1Grams
    4 Q0  CACM-0441  74    0.361      TFIDF_1Grams
    4 Q0  CACM-3141  75    0.361      TFIDF_1Grams
    4 Q0  CACM-1605  76    0.361      TFIDF_1Grams
    4 Q0  CACM-1381  77    0.361      TFIDF_1Grams
    4 Q0  CACM-1237  78    0.36       TFIDF_1Grams
    4 Q0  CACM-1326  79    0.36       TFIDF_1Grams
    4 Q0  CACM-2828  80    0.36       TFIDF_1Grams
    4 Q0  CACM-2033  81    0.36       TFIDF_1Grams
    4 Q0  CACM-1614  82    0.36       TFIDF_1Grams
    4 Q0  CACM-1235  83    0.36       TFIDF_1Grams
    4 Q0  CACM-1770  84    0.359      TFIDF_1Grams
    4 Q0  CACM-1622  85    0.359      TFIDF_1Grams
    4 Q0  CACM-2632  86    0.359      TFIDF_1Grams
    4 Q0  CACM-1671  87    0.358      TFIDF_1Grams
    4 Q0  CACM-1711  88    0.358      TFIDF_1Grams
    4 Q0  CACM-1206  89    0.358      TFIDF_1Grams
    4 Q0  CACM-1002  90    0.358      TFIDF_1Grams
    4 Q0  CACM-2378  91    0.358      TFIDF_1Grams
    4 Q0  CACM-1748  92    0.357      TFIDF_1Grams
    4 Q0  CACM-2993  93    0.357      TFIDF_1Grams
    4 Q0  CACM-2990  94    0.356      TFIDF_1Grams
    4 Q0  CACM-1433  95    0.356      TFIDF_1Grams
    4 Q0  CACM-3103  96    0.356      TFIDF_1Grams
    4 Q0  CACM-0409  97    0.356      TFIDF_1Grams
    4 Q0  CACM-2297  98    0.356      TFIDF_1Grams
    4 Q0  CACM-0321  99    0.356      TFIDF_1Grams
    4 Q0  CACM-2978  100   0.355      TFIDF_1Grams

Query Number 5

Query Q0  Doc_ID     Rank  Score      System Name
    5 Q0  CACM-2035  1     0.388      TFIDF_1Grams
    5 Q0  CACM-1435  2     0.386      TFIDF_1Grams
    5 Q0  CACM-0409  3     0.376      TFIDF_1Grams
    5 Q0  CACM-1392  4     0.371      TFIDF_1Grams
    5 Q0  CACM-0695  5     0.369      TFIDF_1Grams
    5 Q0  CACM-2003  6     0.364      TFIDF_1Grams
    5 Q0  CACM-2145  7     0.359      TFIDF_1Grams
    5 Q0  CACM-2002  8     0.358      TFIDF_1Grams
    5 Q0  CACM-2389  9     0.356      TFIDF_1Grams
    5 Q0  CACM-1206  10    0.356      TFIDF_1Grams
    5 Q0  CACM-2860  11    0.352      TFIDF_1Grams
    5 Q0  CACM-2812  12    0.35       TFIDF_1Grams
    5 Q0  CACM-1764  13    0.349      TFIDF_1Grams
    5 Q0  CACM-2753  14    0.348      TFIDF_1Grams
    5 Q0  CACM-3025  15    0.348      TFIDF_1Grams
    5 Q0  CACM-0796  16    0.345      TFIDF_1Grams
    5 Q0  CACM-1194  17    0.345      TFIDF_1Grams
    5 Q0  CACM-2188  18    0.343      TFIDF_1Grams
    5 Q0  CACM-2786  19    0.343      TFIDF_1Grams
    5 Q0  CACM-2572  20    0.342      TFIDF_1Grams
    5 Q0  CACM-2709  21    0.342      TFIDF_1Grams
    5 Q0  CACM-0111  22    0.341      TFIDF_1Grams
    5 Q0  CACM-1366  23    0.341      TFIDF_1Grams
    5 Q0  CACM-2931  24    0.34       TFIDF_1Grams
    5 Q0  CACM-1534  25    0.34       TFIDF_1Grams
    5 Q0  CACM-1748  26    0.339      TFIDF_1Grams
    5 Q0  CACM-2868  27    0.339      TFIDF_1Grams
    5 Q0  CACM-1671  28    0.338      TFIDF_1Grams
    5 Q0  CACM-2968  29    0.336      TFIDF_1Grams
    5 Q0  CACM-3182  30    0.336      TFIDF_1Grams
    5 Q0  CACM-2357  31    0.334      TFIDF_1Grams
    5 Q0  CACM-2163  32    0.333      TFIDF_1Grams
    5 Q0  CACM-2940  33    0.333      TFIDF_1Grams
    5 Q0  CACM-3147  34    0.332      TFIDF_1Grams
    5 Q0  CACM-2985  35    0.33       TFIDF_1Grams
    5 Q0  CACM-1502  36    0.33       TFIDF_1Grams
    5 Q0  CACM-1032  37    0.329      TFIDF_1Grams
    5 Q0  CACM-1159  38    0.329      TFIDF_1Grams
    5 Q0  CACM-2522  39    0.329      TFIDF_1Grams
    5 Q0  CACM-2979  40    0.329      TFIDF_1Grams
    5 Q0  CACM-2314  41    0.329      TFIDF_1Grams
    5 Q0  CACM-2321  42    0.328      TFIDF_1Grams
    5 Q0  CACM-2267  43    0.328      TFIDF_1Grams
    5 Q0  CACM-1252  44    0.326      TFIDF_1Grams
    5 Q0  CACM-1827  45    0.326      TFIDF_1Grams
