
Query Number 1

Query Q0  Doc_ID     Rank  Score      System Name
    1 Q0  CACM-1393  61    0.254      TFIDF_Stopped_1Grams
    1 Q0  CACM-3089  62    0.253      TFIDF_Stopped_1Grams
    1 Q0  CACM-2535  63    0.25       TFIDF_Stopped_1Grams
    1 Q0  CACM-2747  64    0.25       TFIDF_Stopped_1Grams
    1 Q0  CACM-1647  65    0.248      TFIDF_Stopped_1Grams
    1 Q0  CACM-2622  66    0.248      TFIDF_Stopped_1Grams
    1 Q0  CACM-2681  67    0.243      TFIDF_Stopped_1Grams
    1 Q0  CACM-1626  68    0.242      TFIDF_Stopped_1Grams
    1 Q0  CACM-1750  69    0.242      TFIDF_Stopped_1Grams
    1 Q0  CACM-2153  70    0.241      TFIDF_Stopped_1Grams
    1 Q0  CACM-0971  71    0.241      TFIDF_Stopped_1Grams
    1 Q0  CACM-1315  72    0.24       TFIDF_Stopped_1Grams
    1 Q0  CACM-1236  73    0.239      TFIDF_Stopped_1Grams
    1 Q0  CACM-1505  74    0.238      TFIDF_Stopped_1Grams
    1 Q0  CACM-1464  75    0.236      TFIDF_Stopped_1Grams
    1 Q0  CACM-1533  76    0.235      TFIDF_Stopped_1Grams
    1 Q0  CACM-1108  77    0.234      TFIDF_Stopped_1Grams
    1 Q0  CACM-2105  78    0.23       TFIDF_Stopped_1Grams
    1 Q0  CACM-2951  79    0.23       TFIDF_Stopped_1Grams
    1 Q0  CACM-2841  80    0.226      TFIDF_Stopped_1Grams
    1 Q0  CACM-0414  81    0.224      TFIDF_Stopped_1Grams
    1 Q0  CACM-1410  82    0.223      TFIDF_Stopped_1Grams
    1 Q0  CACM-1697  83    0.223      TFIDF_Stopped_1Grams
    1 Q0  CACM-2092  84    0.223      TFIDF_Stopped_1Grams
    1 Q0  CACM-3137  85    0.222      TFIDF_Stopped_1Grams
    1 Q0  CACM-1752  86    0.221      TFIDF_Stopped_1Grams
    1 Q0  CACM-1083  87    0.219      TFIDF_Stopped_1Grams
    1 Q0  CACM-3068  88    0.217      TFIDF_Stopped_1Grams
    1 Q0  CACM-1226  89    0.217      TFIDF_Stopped_1Grams
    1 Q0  CACM-2424  90    0.217      TFIDF_Stopped_1Grams
    1 Q0  CACM-0972  91    0.216      TFIDF_Stopped_1Grams
    1 Q0  CACM-2398  92    0.214      TFIDF_Stopped_1Grams
    1 Q0  CACM-2311  93    0.214      TFIDF_Stopped_1Grams
    1 Q0  CACM-1937  94    0.213      TFIDF_Stopped_1Grams
    1 Q0  CACM-2344  95    0.213      TFIDF_Stopped_1Grams
    1 Q0  CACM-2840  96    0.213      TFIDF_Stopped_1Grams
    1 Q0  CACM-1046  97    0.208      TFIDF_Stopped_1Grams
    1 Q0  CACM-1472  98    0.208      TFIDF_Stopped_1Grams
    1 Q0  CACM-2796  99    0.208      TFIDF_Stopped_1Grams
    1 Q0  CACM-2439  100   0.208      TFIDF_Stopped_1Grams

Query Number 2

Query Q0  Doc_ID     Rank  Score      System Name
    2 Q0  CACM-0597  1     0.075      TFIDF_Stopped_1Grams
    2 Q0  CACM-3202  2     0.071      TFIDF_Stopped_1Grams
    2 Q0  CACM-0847  3     0.064      TFIDF_Stopped_1Grams
    2 Q0  CACM-1305  4     0.063      TFIDF_Stopped_1Grams
    2 Q0  CACM-2434  5     0.061      TFIDF_Stopped_1Grams
    2 Q0  CACM-1625  6     0.058      TFIDF_Stopped_1Grams
    2 Q0  CACM-3078  7     0.052      TFIDF_Stopped_1Grams
    2 Q0  CACM-1345  8     0.052      TFIDF_Stopped_1Grams
    2 Q0  CACM-1214  9     0.049      TFIDF_Stopped_1Grams
    2 Q0  CACM-1168  10    0.049      TFIDF_Stopped_1Grams
    2 Q0  CACM-1498  11    0.048      TFIDF_Stopped_1Grams
    2 Q0  CACM-1315  12    0.047      TFIDF_Stopped_1Grams
    2 Q0  CACM-1183  13    0.047      TFIDF_Stopped_1Grams
    2 Q0  CACM-2863  14    0.046      TFIDF_Stopped_1Grams
    2 Q0  CACM-1424  15    0.043      TFIDF_Stopped_1Grams
    2 Q0  CACM-1215  16    0.041      TFIDF_Stopped_1Grams
    2 Q0  CACM-3189  17    0.04       TFIDF_Stopped_1Grams
    2 Q0  CACM-2645  18    0.039      TFIDF_Stopped_1Grams
    2 Q0  CACM-1439  19    0.038      TFIDF_Stopped_1Grams
    2 Q0  CACM-0728  20    0.038      TFIDF_Stopped_1Grams
    2 Q0  CACM-0492  21    0.038      TFIDF_Stopped_1Grams
    2 Q0  CACM-0971  22    0.037      TFIDF_Stopped_1Grams
    2 Q0  CACM-1014  23    0.037      TFIDF_Stopped_1Grams
    2 Q0  CACM-1117  24    0.037      TFIDF_Stopped_1Grams
    2 Q0  CACM-3204  25    0.036      TFIDF_Stopped_1Grams
    2 Q0  CACM-3201  26    0.035      TFIDF_Stopped_1Grams
    2 Q0  CACM-1391  27    0.035      TFIDF_Stopped_1Grams
    2 Q0  CACM-0942  28    0.034      TFIDF_Stopped_1Grams
    2 Q0  CACM-1926  29    0.034      TFIDF_Stopped_1Grams
    2 Q0  CACM-1861  30    0.034      TFIDF_Stopped_1Grams
    2 Q0  CACM-0435  31    0.034      TFIDF_Stopped_1Grams
    2 Q0  CACM-1486  32    0.033      TFIDF_Stopped_1Grams
    2 Q0  CACM-1046  33    0.032      TFIDF_Stopped_1Grams
    2 Q0  CACM-1348  34    0.032      TFIDF_Stopped_1Grams
    2 Q0  CACM-1591  35    0.032      TFIDF_Stopped_1Grams
    2 Q0  CACM-1867  36    0.032      TFIDF_Stopped_1Grams
    2 Q0  CACM-1549  37    0.032      TFIDF_Stopped_1Grams
    2 Q0  CACM-1427  38    0.031      TFIDF_Stopped_1Grams
    2 Q0  CACM-1523  39    0.03       TFIDF_Stopped_1Grams
    2 Q0  CACM-3199  40    0.03       TFIDF_Stopped_1Grams
    2 Q0  CACM-1564  41    0.029      TFIDF_Stopped_1Grams
    2 Q0  CACM-2912  42    0.029      TFIDF_Stopped_1Grams
    2 Q0  CACM-1334  43    0.029      TFIDF_Stopped_1Grams
    2 Q0  CACM-1469  44    0.029      TFIDF_Stopped_1Grams
    2 Q0  CACM-2356  45    0.029      TFIDF_Stopped_1Grams
    2 Q0  CACM-1464  46    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-2439  47    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-1145  48    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-1705  49    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-2519  50    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-1161  51    0.028      TFIDF_Stopped_1Grams
    2 Q0  CACM-1468  52    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-1403  53    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-3127  54    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-1397  55    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-1623  56    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-0282  57    0.027      TFIDF_Stopped_1Grams
    2 Q0  CACM-2937  58    0.026      TFIDF_Stopped_1Grams
    2 Q0  CACM-1854  59    0.025      TFIDF_Stopped_1Grams
    2 Q0  CACM-1542  60    0.025      TFIDF_Stopped_1Grams
    2 Q0  CACM-2383  61    0.024      TFIDF_Stopped_1Grams
    2 Q0  CACM-2456  62    0.024      TFIDF_Stopped_1Grams
    2 Q0  CACM-1503  63    0.024      TFIDF_Stopped_1Grams
    2 Q0  CACM-3005  64    0.024      TFIDF_Stopped_1Grams
    2 Q0  CACM-2943  65    0.024      TFIDF_Stopped_1Grams
    2 Q0  CACM-0531  66    0.023      TFIDF_Stopped_1Grams
    2 Q0  CACM-3080  67    0.023      TFIDF_Stopped_1Grams
    2 Q0  CACM-1676  68    0.023      TFIDF_Stopped_1Grams
    2 Q0  CACM-2317  69    0.023      TFIDF_Stopped_1Grams
    2 Q0  CACM-1939  70    0.022      TFIDF_Stopped_1Grams
    2 Q0  CACM-1264  71    0.022      TFIDF_Stopped_1Grams
    2 Q0  CACM-0321  72    0.022      TFIDF_Stopped_1Grams
    2 Q0  CACM-1671  73    0.022      TFIDF_Stopped_1Grams
    2 Q0  CACM-2471  74    0.021      TFIDF_Stopped_1Grams
    2 Q0  CACM-3160  75    0.02       TFIDF_Stopped_1Grams
    2 Q0  CACM-2092  76    0.02       TFIDF_Stopped_1Grams
    2 Q0  CACM-2096  77    0.02       TFIDF_Stopped_1Grams
    2 Q0  CACM-0616  78    0.02       TFIDF_Stopped_1Grams
    2 Q0  CACM-2939  79    0.019      TFIDF_Stopped_1Grams
    2 Q0  CACM-0397  80    0.019      TFIDF_Stopped_1Grams
    2 Q0  CACM-1680  81    0.019      TFIDF_Stopped_1Grams
    2 Q0  CACM-1811  82    0.017      TFIDF_Stopped_1Grams
    2 Q0  CACM-2850  83    0.016      TFIDF_Stopped_1Grams
    2 Q0  CACM-2233  84    0.016      TFIDF_Stopped_1Grams
    2 Q0  CACM-2812  85    0.015      TFIDF_Stopped_1Grams
    2 Q0  CACM-2002  86    0.015      TFIDF_Stopped_1Grams
    2 Q0  CACM-2483  87    0.014      TFIDF_Stopped_1Grams
    2 Q0  CACM-2217  88    0.013      TFIDF_Stopped_1Grams
    2 Q0  CACM-1741  89    0.013      TFIDF_Stopped_1Grams
    2 Q0  CACM-3077  90    0.011      TFIDF_Stopped_1Grams
    2 Q0  CACM-0001  91    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0002  92    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0003  93    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0004  94    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0005  95    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0006  96    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0007  97    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0008  98    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0009  99    0.0        TFIDF_Stopped_1Grams
    2 Q0  CACM-0010  100   0.0        TFIDF_Stopped_1Grams

Query Number 3

Query Q0  Doc_ID     Rank  Score      System Name
    3 Q0  CACM-2316  1     0.308      TFIDF_Stopped_1Grams
    3 Q0  CACM-2603  2     0.287      TFIDF_Stopped_1Grams
    3 Q0  CACM-1098  3     0.268      TFIDF_Stopped_1Grams
    3 Q0  CACM-1366  4     0.245      TFIDF_Stopped_1Grams
    3 Q0  CACM-0249  5     0.224      TFIDF_Stopped_1Grams
    3 Q0  CACM-2705  6     0.209      TFIDF_Stopped_1Grams
    3 Q0  CACM-1496  7     0.204      TFIDF_Stopped_1Grams
    3 Q0  CACM-1703  8     0.203      TFIDF_Stopped_1Grams
    3 Q0  CACM-1459  9     0.197      TFIDF_Stopped_1Grams
    3 Q0  CACM-2317  10    0.191      TFIDF_Stopped_1Grams
    3 Q0  CACM-2645  11    0.16       TFIDF_Stopped_1Grams
    3 Q0  CACM-2061  12    0.156      TFIDF_Stopped_1Grams
    3 Q0  CACM-1852  13    0.154      TFIDF_Stopped_1Grams
    3 Q0  CACM-0205  14    0.151      TFIDF_Stopped_1Grams
    3 Q0  CACM-1485  15    0.151      TFIDF_Stopped_1Grams
    3 Q0  CACM-2295  16    0.143      TFIDF_Stopped_1Grams
    3 Q0  CACM-1135  17    0.14       TFIDF_Stopped_1Grams
    3 Q0  CACM-1306  18    0.14       TFIDF_Stopped_1Grams
    3 Q0  CACM-3148  19    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-0929  20    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-1138  21    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-1142  22    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-2411  23    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-3150  24    0.139      TFIDF_Stopped_1Grams
    3 Q0  CACM-1102  25    0.134      TFIDF_Stopped_1Grams
    3 Q0  CACM-1678  26    0.133      TFIDF_Stopped_1Grams
    3 Q0  CACM-2886  27    0.132      TFIDF_Stopped_1Grams
    3 Q0  CACM-2112  28    0.131      TFIDF_Stopped_1Grams
    3 Q0  CACM-2939  29    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-0051  30    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-0077  31    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-0463  32    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-2814  33    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-1467  34    0.129      TFIDF_Stopped_1Grams
    3 Q0  CACM-1923  35    0.127      TFIDF_Stopped_1Grams
    3 Q0  CACM-0799  36    0.127      TFIDF_Stopped_1Grams
    3 Q0  CACM-2684  37    0.126      TFIDF_Stopped_1Grams
    3 Q0  CACM-0651  38    0.125      TFIDF_Stopped_1Grams
    3 Q0  CACM-0762  39    0.125      TFIDF_Stopped_1Grams
    3 Q0  CACM-1466  40    0.125      TFIDF_Stopped_1Grams
    3 Q0  CACM-2587  41    0.125      TFIDF_Stopped_1Grams
    3 Q0  CACM-2305  42    0.122      TFIDF_Stopped_1Grams
    3 Q0  CACM-0920  43    0.121      TFIDF_Stopped_1Grams
    3 Q0  CACM-0100  44    0.121      TFIDF_Stopped_1Grams
    3 Q0  CACM-1313  45    0.121      TFIDF_Stopped_1Grams
    3 Q0  CACM-2921  46    0.12       TFIDF_Stopped_1Grams
    3 Q0  CACM-0628  47    0.118      TFIDF_Stopped_1Grams
    3 Q0  CACM-3102  48    0.113      TFIDF_Stopped_1Grams
    3 Q0  CACM-2782  49    0.109      TFIDF_Stopped_1Grams
    3 Q0  CACM-2710  50    0.108      TFIDF_Stopped_1Grams
    3 Q0  CACM-2941  51    0.107      TFIDF_Stopped_1Grams
    3 Q0  CACM-3105  52    0.106      TFIDF_Stopped_1Grams
    3 Q0  CACM-2661  53    0.102      TFIDF_Stopped_1Grams
    3 Q0  CACM-1223  54    0.102      TFIDF_Stopped_1Grams
    3 Q0  CACM-3093  55    0.101      TFIDF_Stopped_1Grams
    3 Q0  CACM-1835  56    0.101      TFIDF_Stopped_1Grams
    3 Q0  CACM-1134  57    0.1        TFIDF_Stopped_1Grams
    3 Q0  CACM-1788  58    0.098      TFIDF_Stopped_1Grams
    3 Q0  CACM-0689  59    0.098      TFIDF_Stopped_1Grams
    3 Q0  CACM-1469  60    0.097      TFIDF_Stopped_1Grams
    3 Q0  CACM-1723  61    0.097      TFIDF_Stopped_1Grams
    3 Q0  CACM-2406  62    0.096      TFIDF_Stopped_1Grams
    3 Q0  CACM-2659  63    0.094      TFIDF_Stopped_1Grams
    3 Q0  CACM-2931  64    0.094      TFIDF_Stopped_1Grams
    3 Q0  CACM-1007  65    0.093      TFIDF_Stopped_1Grams
    3 Q0  CACM-2647  66    0.093      TFIDF_Stopped_1Grams
    3 Q0  CACM-2956  67    0.093      TFIDF_Stopped_1Grams
    3 Q0  CACM-2148  68    0.092      TFIDF_Stopped_1Grams
    3 Q0  CACM-2534  69    0.092      TFIDF_Stopped_1Grams
    3 Q0  CACM-1470  70    0.09       TFIDF_Stopped_1Grams
    3 Q0  CACM-3030  71    0.09       TFIDF_Stopped_1Grams
    3 Q0  CACM-2873  72    0.089      TFIDF_Stopped_1Grams
    3 Q0  CACM-2066  73    0.088      TFIDF_Stopped_1Grams
    3 Q0  CACM-3077  74    0.088      TFIDF_Stopped_1Grams
    3 Q0  CACM-2470  75    0.088      TFIDF_Stopped_1Grams
    3 Q0  CACM-2254  76    0.087      TFIDF_Stopped_1Grams
    3 Q0  CACM-2138  77    0.086      TFIDF_Stopped_1Grams
    3 Q0  CACM-2546  78    0.086      TFIDF_Stopped_1Grams
    3 Q0  CACM-2658  79    0.086      TFIDF_Stopped_1Grams
    3 Q0  CACM-2064  80    0.086      TFIDF_Stopped_1Grams
    3 Q0  CACM-1491  81    0.085      TFIDF_Stopped_1Grams
    3 Q0  CACM-1457  82    0.085      TFIDF_Stopped_1Grams
    3 Q0  CACM-2551  83    0.085      TFIDF_Stopped_1Grams
    3 Q0  CACM-0070  84    0.083      TFIDF_Stopped_1Grams
    3 Q0  CACM-2423  85    0.083      TFIDF_Stopped_1Grams
    3 Q0  CACM-1807  86    0.082      TFIDF_Stopped_1Grams
    3 Q0  CACM-1350  87    0.081      TFIDF_Stopped_1Grams
    3 Q0  CACM-2699  88    0.081      TFIDF_Stopped_1Grams
    3 Q0  CACM-3188  89    0.079      TFIDF_Stopped_1Grams
    3 Q0  CACM-2252  90    0.079      TFIDF_Stopped_1Grams
    3 Q0  CACM-2650  91    0.079      TFIDF_Stopped_1Grams
    3 Q0  CACM-2572  92    0.079      TFIDF_Stopped_1Grams
    3 Q0  CACM-2929  93    0.078      TFIDF_Stopped_1Grams
    3 Q0  CACM-0949  94    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-2495  95    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-1769  96    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-1911  97    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-2111  98    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-2579  99    0.077      TFIDF_Stopped_1Grams
    3 Q0  CACM-2652  100   0.076      TFIDF_Stopped_1Grams

Query Number 4

Query Q0  Doc_ID     Rank  Score      System Name
    4 Q0  CACM-3043  1     0.208      TFIDF_Stopped_1Grams
    4 Q0  CACM-2342  2     0.162      TFIDF_Stopped_1Grams
    4 Q0  CACM-2844  3     0.144      TFIDF_Stopped_1Grams
    4 Q0  CACM-2377  4     0.141      TFIDF_Stopped_1Grams
    4 Q0  CACM-3128  5     0.139      TFIDF_Stopped_1Grams
    4 Q0  CACM-2939  6     0.129      TFIDF_Stopped_1Grams
    4 Q0  CACM-2895  7     0.129      TFIDF_Stopped_1Grams
    4 Q0  CACM-3018  8     0.128      TFIDF_Stopped_1Grams
    4 Q0  CACM-2096  9     0.12       TFIDF_Stopped_1Grams
    4 Q0  CACM-2742  10    0.118      TFIDF_Stopped_1Grams
    4 Q0  CACM-2666  11    0.114      TFIDF_Stopped_1Grams
    4 Q0  CACM-1135  12    0.112      TFIDF_Stopped_1Grams
    4 Q0  CACM-2519  13    0.111      TFIDF_Stopped_1Grams
    4 Q0  CACM-2445  14    0.108      TFIDF_Stopped_1Grams
    4 Q0  CACM-3103  15    0.107      TFIDF_Stopped_1Grams
    4 Q0  CACM-1623  16    0.106      TFIDF_Stopped_1Grams
    4 Q0  CACM-2436  17    0.103      TFIDF_Stopped_1Grams
    4 Q0  CACM-0483  18    0.102      TFIDF_Stopped_1Grams
    4 Q0  CACM-2777  19    0.1        TFIDF_Stopped_1Grams
    4 Q0  CACM-1014  20    0.099      TFIDF_Stopped_1Grams
    4 Q0  CACM-2912  21    0.097      TFIDF_Stopped_1Grams
    4 Q0  CACM-2215  22    0.096      TFIDF_Stopped_1Grams
    4 Q0  CACM-2702  23    0.096      TFIDF_Stopped_1Grams
    4 Q0  CACM-2376  24    0.096      TFIDF_Stopped_1Grams
    4 Q0  CACM-2870  25    0.095      TFIDF_Stopped_1Grams
    4 Q0  CACM-2958  26    0.095      TFIDF_Stopped_1Grams
    4 Q0  CACM-1943  27    0.094      TFIDF_Stopped_1Grams
    4 Q0  CACM-2196  28    0.093      TFIDF_Stopped_1Grams
    4 Q0  CACM-3148  29    0.092      TFIDF_Stopped_1Grams
    4 Q0  CACM-2812  30    0.092      TFIDF_Stopped_1Grams
    4 Q0  CACM-2134  31    0.092      TFIDF_Stopped_1Grams
    4 Q0  CACM-0403  32    0.092      TFIDF_Stopped_1Grams
    4 Q0  CACM-3101  33    0.091      TFIDF_Stopped_1Grams
    4 Q0  CACM-2900  34    0.088      TFIDF_Stopped_1Grams
    4 Q0  CACM-2931  35    0.088      TFIDF_Stopped_1Grams
    4 Q0  CACM-2703  36    0.088      TFIDF_Stopped_1Grams
    4 Q0  CACM-0124  37    0.086      TFIDF_Stopped_1Grams
    4 Q0  CACM-1846  38    0.086      TFIDF_Stopped_1Grams
    4 Q0  CACM-3141  39    0.084      TFIDF_Stopped_1Grams
    4 Q0  CACM-1759  40    0.083      TFIDF_Stopped_1Grams
    4 Q0  CACM-0409  41    0.082      TFIDF_Stopped_1Grams
    4 Q0  CACM-2969  42    0.08       TFIDF_Stopped_1Grams
    4 Q0  CACM-1363  43    0.079      TFIDF_Stopped_1Grams
    4 Q0  CACM-1369  44    0.078      TFIDF_Stopped_1Grams
    4 Q0  CACM-2929  45    0.078      TFIDF_Stopped_1Grams
    4 Q0  CACM-3120  46    0.078      TFIDF_Stopped_1Grams
    4 Q0  CACM-2331  47    0.077      TFIDF_Stopped_1Grams
    4 Q0  CACM-1692  48    0.077      TFIDF_Stopped_1Grams
    4 Q0  CACM-2643  49    0.077      TFIDF_Stopped_1Grams
    4 Q0  CACM-1610  50    0.077      TFIDF_Stopped_1Grams
    4 Q0  CACM-2840  51    0.077      TFIDF_Stopped_1Grams
    4 Q0  CACM-1985  52    0.076      TFIDF_Stopped_1Grams
    4 Q0  CACM-3082  53    0.075      TFIDF_Stopped_1Grams
    4 Q0  CACM-2174  54    0.075      TFIDF_Stopped_1Grams
    4 Q0  CACM-2439  55    0.075      TFIDF_Stopped_1Grams
    4 Q0  CACM-2536  56    0.075      TFIDF_Stopped_1Grams
    4 Q0  CACM-2849  57    0.074      TFIDF_Stopped_1Grams
    4 Q0  CACM-2883  58    0.074      TFIDF_Stopped_1Grams
    4 Q0  CACM-1518  59    0.073      TFIDF_Stopped_1Grams
    4 Q0  CACM-2877  60    0.073      TFIDF_Stopped_1Grams
    4 Q0  CACM-2851  61    0.073      TFIDF_Stopped_1Grams
    4 Q0  CACM-1198  62    0.073      TFIDF_Stopped_1Grams
    4 Q0  CACM-3137  63    0.071      TFIDF_Stopped_1Grams
    4 Q0  CACM-0497  64    0.071      TFIDF_Stopped_1Grams
    4 Q0  CACM-2438  65    0.071      TFIDF_Stopped_1Grams
    4 Q0  CACM-2936  66    0.071      TFIDF_Stopped_1Grams
    4 Q0  CACM-3073  67    0.071      TFIDF_Stopped_1Grams
    4 Q0  CACM-2554  68    0.07       TFIDF_Stopped_1Grams
    4 Q0  CACM-2632  69    0.07       TFIDF_Stopped_1Grams
    4 Q0  CACM-3049  70    0.07       TFIDF_Stopped_1Grams
    4 Q0  CACM-2920  71    0.07       TFIDF_Stopped_1Grams
    4 Q0  CACM-2949  72    0.07       TFIDF_Stopped_1Grams
    4 Q0  CACM-1978  73    0.069      TFIDF_Stopped_1Grams
    4 Q0  CACM-2626  74    0.069      TFIDF_Stopped_1Grams
    4 Q0  CACM-1153  75    0.069      TFIDF_Stopped_1Grams
    4 Q0  CACM-2578  76    0.069      TFIDF_Stopped_1Grams
    4 Q0  CACM-2706  77    0.067      TFIDF_Stopped_1Grams
    4 Q0  CACM-1399  78    0.067      TFIDF_Stopped_1Grams
    4 Q0  CACM-1595  79    0.067      TFIDF_Stopped_1Grams
    4 Q0  CACM-0435  80    0.067      TFIDF_Stopped_1Grams
    4 Q0  CACM-1435  81    0.066      TFIDF_Stopped_1Grams
    4 Q0  CACM-1388  82    0.066      TFIDF_Stopped_1Grams
    4 Q0  CACM-1527  83    0.066      TFIDF_Stopped_1Grams
    4 Q0  CACM-1458  84    0.066      TFIDF_Stopped_1Grams
