
Results for Query: what articles exist which deal with tss (time sharing system), an operating system for ibm computers?


Query Q0  Doc_ID     Rank  Score      System Name
    1 Q0  CACM-0637  32    -120.554   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1827  33    -120.557   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1264  34    -120.561   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1315  35    -120.606   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1647  36    -120.643   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2764  37    -120.711   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3127  38    -120.785   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3025  39    -120.819   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1854  40    -120.85    Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2317  41    -120.982   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1844  42    -121.047   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1805  43    -121.06    Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1440  44    -121.094   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1408  45    -121.139   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1680  46    -121.175   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1462  47    -121.204   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1657  48    -121.346   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1750  49    -121.458   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2917  50    -121.514   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2371  51    -121.548   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2629  52    -121.55    Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3048  53    -121.607   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1542  54    -121.669   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3023  55    -121.723   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2535  56    -121.754   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1885  57    -121.805   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1046  58    -121.847   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1572  59    -121.862   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1179  60    -121.908   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1168  61    -121.995   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1304  62    -122.029   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2621  63    -122.037   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2358  64    -122.059   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3065  65    -122.064   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2365  66    -122.209   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2378  67    -122.212   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3068  68    -122.361   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1173  69    -122.379   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1753  70    -122.433   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2424  71    -122.494   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1626  72    -122.518   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2796  73    -122.55    Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-0699  74    -122.636   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-0971  75    -122.734   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2398  76    -122.761   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2624  77    -122.768   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1247  78    -122.784   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2948  79    -122.843   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2740  80    -122.919   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2003  81    -122.977   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1828  82    -123.08    Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1341  83    -123.111   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2390  84    -123.115   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2080  85    -123.147   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2288  86    -123.152   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-0414  87    -123.239   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1923  88    -123.261   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1236  89    -123.283   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-0103  90    -123.294   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1526  91    -123.3     Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2537  92    -123.308   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1697  93    -123.338   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2560  94    -123.354   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2201  95    -123.383   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-1195  96    -123.429   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2681  97    -123.432   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2951  98    -123.455   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-2542  99    -123.521   Smoothed_Query_Likelihood_Model_with_1Grams
    1 Q0  CACM-3011  100   -123.607   Smoothed_Query_Likelihood_Model_with_1Grams

Results for Query: i am interested in articles written either by prieve or udo pooch  prieve, b. pooch, u.


Query Q0  Doc_ID     Rank  Score      System Name
    2 Q0  CACM-3078  1     -122.05    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2434  2     -124.183   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2863  3     -127.7     Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3129  4     -128.891   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1977  5     -131.084   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2786  6     -131.117   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1264  7     -131.989   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1379  8     -132.182   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1046  9     -132.521   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0497  10    -132.556   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0616  11    -132.732   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2177  12    -132.942   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3202  13    -132.969   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2939  14    -133.437   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1931  15    -133.589   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1652  16    -133.739   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1010  17    -133.824   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0282  18    -133.976   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1272  19    -134.027   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1519  20    -134.041   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2572  21    -134.049   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1012  22    -134.598   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1593  23    -134.645   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3171  24    -134.94    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1877  25    -135.005   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0531  26    -135.057   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2039  27    -135.165   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3144  28    -135.227   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3117  29    -135.324   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2439  30    -135.338   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1553  31    -135.347   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2215  32    -135.501   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2194  33    -135.57    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2047  34    -135.572   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1364  35    -135.603   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1975  36    -135.612   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1867  37    -135.628   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2002  38    -135.637   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1764  39    -135.707   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0727  40    -135.723   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2852  41    -135.774   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1334  42    -135.792   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2980  43    -135.874   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1542  44    -135.91    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1154  45    -135.926   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1397  46    -135.951   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0397  47    -135.971   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2352  48    -136.055   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2451  49    -136.166   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1062  50    -136.252   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1464  51    -136.339   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1651  52    -136.441   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2905  53    -136.45    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1259  54    -136.53    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1486  55    -136.57    Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1674  56    -136.587   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0626  57    -136.598   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1623  58    -136.642   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2250  59    -136.643   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2342  60    -136.653   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1846  61    -136.657   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1564  62    -136.679   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0242  63    -136.701   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2534  64    -136.746   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-0670  65    -136.793   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3199  66    -136.823   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2519  67    -136.864   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3201  68    -136.908   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1671  69    -136.966   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1705  70    -136.974   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2143  71    -136.978   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2899  72    -136.988   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1527  73    -137.009   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2664  74    -137.012   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1930  75    -137.026   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2771  76    -137.041   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3059  77    -137.044   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2368  78    -137.097   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1427  79    -137.112   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2986  80    -137.152   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3110  81    -137.241   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3072  82    -137.243   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2233  83    -137.326   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1166  84    -137.341   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1309  85    -137.341   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2354  86    -137.363   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2812  87    -137.367   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2304  88    -137.383   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1145  89    -137.4     Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1014  90    -137.406   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1634  91    -137.413   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1741  92    -137.421   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1676  93    -137.466   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1861  94    -137.516   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3194  95    -137.519   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2735  96    -137.581   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-1638  97    -137.623   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-3127  98    -137.627   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2937  99    -137.639   Smoothed_Query_Likelihood_Model_with_1Grams
    2 Q0  CACM-2423  100   -137.64    Smoothed_Query_Likelihood_Model_with_1Grams

Results for Query: intermediate languages used in construction of multi-targeted compilers; tcoll


Query Q0  Doc_ID     Rank  Score      System Name
    3 Q0  CACM-2061  1     -40.647    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2921  2     -42.3      Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1387  3     -42.621    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1496  4     -42.634    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2411  5     -42.79     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2112  6     -42.871    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0205  7     -43.158    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0799  8     -43.225    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2939  9     -43.472    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0252  10    -43.558    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1787  11    -43.632    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2867  12    -43.711    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1223  13    -43.792    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2579  14    -43.874    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2886  15    -43.897    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3115  16    -43.993    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3030  17    -44.01     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1533  18    -44.023    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1029  19    -44.094    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0637  20    -44.146    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1723  21    -44.154    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3102  22    -44.233    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3130  23    -44.301    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2684  24    -44.454    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3099  25    -44.502    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1572  26    -44.555    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1788  27    -44.624    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3124  28    -44.633    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0303  29    -44.647    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3093  30    -44.804    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1565  31    -44.902    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1807  32    -44.928    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1134  33    -44.95     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1350  34    -44.974    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1135  35    -44.99     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2990  36    -45.005    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2138  37    -45.059    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2929  38    -45.078    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1457  39    -45.082    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2746  40    -45.1      Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1003  41    -45.243    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1947  42    -45.293    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1402  43    -45.314    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1392  44    -45.441    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1671  45    -45.444    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1484  46    -45.447    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2254  47    -45.493    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2424  48    -45.56     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1783  49    -45.577    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0464  50    -45.587    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3171  51    -45.621    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2652  52    -45.631    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0070  53    -45.651    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2534  54    -45.659    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1062  55    -45.721    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2210  56    -45.847    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2053  57    -45.848    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1194  58    -45.849    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1852  59    -45.928    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1835  60    -45.985    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1007  61    -45.988    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1154  62    -46.026    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2718  63    -46.134    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2542  64    -46.196    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1309  65    -46.229    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2871  66    -46.254    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1348  67    -46.263    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1314  68    -46.282    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3105  69    -46.285    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2572  70    -46.303    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2603  71    -46.339    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2873  72    -46.398    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2470  73    -46.461    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2341  74    -46.505    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1988  75    -46.512    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2558  76    -46.523    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2551  77    -46.53     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1456  78    -46.548    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2111  79    -46.585    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1098  80    -46.646    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1678  81    -46.646    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1658  82    -46.689    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0077  83    -46.706    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1313  84    -46.706    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2658  85    -46.708    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3080  86    -46.729    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3077  87    -46.774    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3151  88    -46.777    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1366  89    -46.777    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-3000  90    -46.817    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2295  91    -46.826    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-0051  92    -46.859    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1696  93    -46.859    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2316  94    -46.901    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-1682  95    -46.901    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2317  96    -46.928    Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2587  97    -46.93     Smoothed_Query_Likelihood_Model_with_1Grams
    3 Q0  CACM-2372  98    -46.94     Smoothed_Query_Likelihood_Model_with_1Grams
