Precision and Recall Values for every query in the TF_IDF:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
2          CACM-1877  NR         82    0.0        0.0       
2          CACM-2913  NR         83    0.0        0.0       
2          CACM-2801  NR         84    0.0        0.0       
2          CACM-3171  NR         85    0.0        0.0       
2          CACM-1519  NR         86    0.0        0.0       
2          CACM-2786  NR         87    0.0        0.0       
2          CACM-2663  NR         88    0.0        0.0       
2          CACM-0246  NR         89    0.0        0.0       
2          CACM-0401  NR         90    0.0        0.0       
2          CACM-0597  NR         91    0.0        0.0       
2          CACM-0670  NR         92    0.0        0.0       
2          CACM-2903  NR         93    0.0        0.0       
2          CACM-3194  NR         94    0.0        0.0       
2          CACM-2986  NR         95    0.0        0.0       
2          CACM-2177  NR         96    0.0        0.0       
2          CACM-2852  NR         97    0.0        0.0       
2          CACM-1587  NR         98    0.0        0.0       
2          CACM-3096  NR         99    0.0        0.0       
2          CACM-3138  NR         100   0.0        0.0       

3          CACM-1098  NR         1     0.0        0.0       
3          CACM-1365  NR         2     0.0        0.0       
3          CACM-1196  NR         3     0.0        0.0       
3          CACM-1366  NR         4     0.0        0.0       
3          CACM-3135  NR         5     0.0        0.0       
3          CACM-2317  NR         6     0.0        0.0       
3          CACM-2603  NR         7     0.0        0.0       
3          CACM-1834  NR         8     0.0        0.0       
3          CACM-2864  NR         9     0.0        0.0       
3          CACM-1383  NR         10    0.0        0.0       
3          CACM-1135  NR         11    0.0        0.0       
3          CACM-1387  NR         12    0.0        0.0       
3          CACM-2867  NR         13    0.0        0.0       
3          CACM-0605  NR         14    0.0        0.0       
3          CACM-1916  NR         15    0.0        0.0       
3          CACM-2316  NR         16    0.0        0.0       
3          CACM-0070  NR         17    0.0        0.0       
3          CACM-0854  NR         18    0.0        0.0       
3          CACM-1198  NR         19    0.0        0.0       
3          CACM-2887  NR         20    0.0        0.0       
3          CACM-1678  NR         21    0.0        0.0       
3          CACM-2297  NR         22    0.0        0.0       
3          CACM-2939  NR         23    0.0        0.0       
3          CACM-2990  NR         24    0.0        0.0       
3          CACM-1650  NR         25    0.0        0.0       
3          CACM-2572  NR         26    0.0        0.0       
3          CACM-1572  NR         27    0.0        0.0       
3          CACM-3056  NR         28    0.0        0.0       
3          CACM-1728  NR         29    0.0        0.0       
3          CACM-1457  NR         30    0.0        0.0       
3          CACM-2326  NR         31    0.0        0.0       
3          CACM-0531  NR         32    0.0        0.0       
3          CACM-2886  NR         33    0.0        0.0       
3          CACM-1474  NR         34    0.0        0.0       
3          CACM-2989  NR         35    0.0        0.0       
3          CACM-1928  NR         36    0.0        0.0       
3          CACM-2705  NR         37    0.0        0.0       
3          CACM-1267  NR         38    0.0        0.0       
3          CACM-1306  NR         39    0.0        0.0       
3          CACM-0059  NR         40    0.0        0.0       
3          CACM-2254  NR         41    0.0        0.0       
3          CACM-1394  NR         42    0.0        0.0       
3          CACM-1206  NR         43    0.0        0.0       
3          CACM-1134  R          44    0.02       0.17      
3          CACM-0086  NR         45    0.02       0.17      
3          CACM-3141  NR         46    0.02       0.17      
3          CACM-1632  NR         47    0.02       0.17      
3          CACM-1787  NR         48    0.02       0.17      
3          CACM-1111  NR         49    0.02       0.17      
3          CACM-0464  NR         50    0.02       0.17      
3          CACM-3148  NR         51    0.02       0.17      
3          CACM-1496  NR         52    0.02       0.17      
3          CACM-3077  NR         53    0.02       0.17      
3          CACM-2494  NR         54    0.02       0.17      
3          CACM-2486  NR         55    0.02       0.17      
3          CACM-1997  NR         56    0.02       0.17      
3          CACM-1386  NR         57    0.02       0.17      
3          CACM-2699  NR         58    0.02       0.17      
3          CACM-3160  NR         59    0.02       0.17      
3          CACM-2154  NR         60    0.02       0.17      
3          CACM-3080  NR         61    0.02       0.17      
3          CACM-1309  NR         62    0.02       0.17      
3          CACM-1234  NR         63    0.02       0.17      
3          CACM-1886  NR         64    0.02       0.17      
3          CACM-3003  NR         65    0.02       0.17      
3          CACM-2721  NR         66    0.02       0.17      
3          CACM-1453  NR         67    0.01       0.17      
3          CACM-0084  NR         68    0.01       0.17      
3          CACM-2741  NR         69    0.01       0.17      
3          CACM-3030  NR         70    0.01       0.17      
3          CACM-3118  NR         71    0.01       0.17      
3          CACM-3015  NR         72    0.01       0.17      
3          CACM-1890  NR         73    0.01       0.17      
3          CACM-0303  NR         74    0.01       0.17      
3          CACM-2341  NR         75    0.01       0.17      
3          CACM-3000  NR         76    0.01       0.17      
3          CACM-2175  NR         77    0.01       0.17      
3          CACM-2802  NR         78    0.01       0.17      
3          CACM-0205  NR         79    0.01       0.17      
3          CACM-1570  NR         80    0.01       0.17      
3          CACM-2061  NR         81    0.01       0.17      
3          CACM-2996  NR         82    0.01       0.17      
3          CACM-2932  NR         83    0.01       0.17      
3          CACM-1976  NR         84    0.01       0.17      
3          CACM-2198  NR         85    0.01       0.17      
3          CACM-2264  NR         86    0.01       0.17      
3          CACM-1604  NR         87    0.01       0.17      
3          CACM-2931  NR         88    0.01       0.17      
3          CACM-3096  NR         89    0.01       0.17      
3          CACM-2166  NR         90    0.01       0.17      
3          CACM-3124  NR         91    0.01       0.17      
3          CACM-3128  NR         92    0.01       0.17      
3          CACM-1003  NR         93    0.01       0.17      
3          CACM-2940  NR         94    0.01       0.17      
3          CACM-1180  NR         95    0.01       0.17      
3          CACM-0982  NR         96    0.01       0.17      
3          CACM-1620  NR         97    0.01       0.17      
3          CACM-2631  NR         98    0.01       0.17      
3          CACM-1315  NR         99    0.01       0.17      
3          CACM-2827  NR         100   0.01       0.17      

4          CACM-2931  NR         1     0.0        0.0       
4          CACM-2342  NR         2     0.0        0.0       
4          CACM-2572  NR         3     0.0        0.0       
4          CACM-1135  NR         4     0.0        0.0       
4          CACM-3128  R          5     0.2        0.08      
4          CACM-3059  NR         6     0.17       0.08      
4          CACM-0531  NR         7     0.14       0.08      
4          CACM-2940  NR         8     0.12       0.08      
4          CACM-1272  NR         9     0.11       0.08      
4          CACM-1886  NR         10    0.1        0.08      
4          CACM-1665  NR         11    0.09       0.08      
4          CACM-0724  NR         12    0.08       0.08      
4          CACM-2196  NR         13    0.08       0.08      
4          CACM-1199  NR         14    0.07       0.08      
4          CACM-3135  NR         15    0.07       0.08      
4          CACM-1143  NR         16    0.06       0.08      
4          CACM-1180  NR         17    0.06       0.08      
4          CACM-1391  NR         18    0.06       0.08      
4          CACM-2956  NR         19    0.05       0.08      
4          CACM-1572  NR         20    0.05       0.08      
4          CACM-0278  NR         21    0.05       0.08      
4          CACM-1145  NR         22    0.05       0.08      
4          CACM-1536  NR         23    0.04       0.08      
4          CACM-1365  NR         24    0.04       0.08      
4          CACM-2721  NR         25    0.04       0.08      
4          CACM-2864  NR         26    0.04       0.08      
4          CACM-2177  NR         27    0.04       0.08      
4          CACM-3080  NR         28    0.04       0.08      
4          CACM-1366  NR         29    0.03       0.08      
4          CACM-1083  NR         30    0.03       0.08      
4          CACM-2377  NR         31    0.03       0.08      
4          CACM-2181  NR         32    0.03       0.08      
4          CACM-1847  NR         33    0.03       0.08      
4          CACM-1196  NR         34    0.03       0.08      
4          CACM-2289  NR         35    0.03       0.08      
4          CACM-1928  NR         36    0.03       0.08      
4          CACM-2341  NR         37    0.03       0.08      
4          CACM-3160  NR         38    0.03       0.08      
4          CACM-0670  NR         39    0.03       0.08      
4          CACM-1650  NR         40    0.03       0.08      
4          CACM-3153  NR         41    0.02       0.08      
4          CACM-3015  NR         42    0.02       0.08      
4          CACM-1854  NR         43    0.02       0.08      
4          CACM-2846  NR         44    0.02       0.08      
4          CACM-1456  NR         45    0.02       0.08      
4          CACM-1014  NR         46    0.02       0.08      
4          CACM-3138  NR         47    0.02       0.08      
4          CACM-2916  NR         48    0.02       0.08      
4          CACM-1726  NR         49    0.02       0.08      
4          CACM-1846  NR         50    0.02       0.08      
4          CACM-1398  NR         51    0.02       0.08      
4          CACM-1543  NR         52    0.02       0.08      
4          CACM-1916  NR         53    0.02       0.08      
4          CACM-0495  NR         54    0.02       0.08      
4          CACM-1385  NR         55    0.02       0.08      
4          CACM-3202  NR         56    0.02       0.08      
4          CACM-1032  NR         57    0.02       0.08      
4          CACM-2314  NR         58    0.02       0.08      
4          CACM-1051  NR         59    0.02       0.08      
4          CACM-2883  NR         60    0.02       0.08      
4          CACM-1003  NR         61    0.02       0.08      
4          CACM-1550  NR         62    0.02       0.08      
4          CACM-2233  NR         63    0.02       0.08      
4          CACM-1099  NR         64    0.02       0.08      
4          CACM-1234  NR         65    0.02       0.08      
4          CACM-1362  NR         66    0.02       0.08      
4          CACM-1387  NR         67    0.01       0.08      
4          CACM-1978  NR         68    0.01       0.08      
4          CACM-1805  NR         69    0.01       0.08      
4          CACM-2996  NR         70    0.01       0.08      
4          CACM-2002  NR         71    0.01       0.08      
4          CACM-1601  NR         72    0.01       0.08      
4          CACM-1394  NR         73    0.01       0.08      
4          CACM-0441  NR         74    0.01       0.08      
4          CACM-3141  NR         75    0.01       0.08      
4          CACM-1605  NR         76    0.01       0.08      
4          CACM-1381  NR         77    0.01       0.08      
4          CACM-1237  NR         78    0.01       0.08      
4          CACM-1326  NR         79    0.01       0.08      
4          CACM-2828  NR         80    0.01       0.08      
4          CACM-2033  NR         81    0.01       0.08      
4          CACM-1614  NR         82    0.01       0.08      
4          CACM-1235  NR         83    0.01       0.08      
4          CACM-1770  NR         84    0.01       0.08      
4          CACM-1622  NR         85    0.01       0.08      
4          CACM-2632  NR         86    0.01       0.08      
4          CACM-1671  NR         87    0.01       0.08      
4          CACM-1711  NR         88    0.01       0.08      
4          CACM-1206  NR         89    0.01       0.08      
4          CACM-1002  NR         90    0.01       0.08      
4          CACM-2378  NR         91    0.01       0.08      
4          CACM-1748  NR         92    0.01       0.08      
4          CACM-2993  NR         93    0.01       0.08      
4          CACM-2990  NR         94    0.01       0.08      
4          CACM-1433  NR         95    0.01       0.08      
4          CACM-3103  NR         96    0.01       0.08      
4          CACM-0409  NR         97    0.01       0.08      
4          CACM-2297  NR         98    0.01       0.08      
4          CACM-0321  NR         99    0.01       0.08      
4          CACM-2978  NR         100   0.01       0.08      

5          CACM-2035  R          1     1.0        0.12      
5          CACM-1435  NR         2     0.5        0.12      
5          CACM-0409  NR         3     0.33       0.12      
5          CACM-1392  NR         4     0.25       0.12      
5          CACM-0695  NR         5     0.2        0.12      
5          CACM-2003  NR         6     0.17       0.12      
5          CACM-2145  NR         7     0.14       0.12      
5          CACM-2002  NR         8     0.12       0.12      
5          CACM-2389  NR         9     0.11       0.12      
5          CACM-1206  NR         10    0.1        0.12      
5          CACM-2860  NR         11    0.09       0.12      
5          CACM-2812  NR         12    0.08       0.12      
5          CACM-1764  NR         13    0.08       0.12      
5          CACM-2753  NR         14    0.07       0.12      
5          CACM-3025  NR         15    0.07       0.12      
5          CACM-0796  NR         16    0.06       0.12      
5          CACM-1194  NR         17    0.06       0.12      
5          CACM-2188  NR         18    0.06       0.12      
5          CACM-2786  NR         19    0.05       0.12      
5          CACM-2572  NR         20    0.05       0.12      
5          CACM-2709  NR         21    0.05       0.12      
5          CACM-0111  NR         22    0.05       0.12      
5          CACM-1366  NR         23    0.04       0.12      
5          CACM-2931  NR         24    0.04       0.12      
5          CACM-1534  NR         25    0.04       0.12      
5          CACM-1748  NR         26    0.04       0.12      
5          CACM-2868  NR         27    0.04       0.12      
5          CACM-1671  NR         28    0.04       0.12      
5          CACM-2968  NR         29    0.03       0.12      
5          CACM-3182  NR         30    0.03       0.12      
5          CACM-2357  NR         31    0.03       0.12      
5          CACM-2163  NR         32    0.03       0.12      
5          CACM-2940  NR         33    0.03       0.12      
5          CACM-3147  NR         34    0.03       0.12      
5          CACM-2985  NR         35    0.03       0.12      
5          CACM-1502  R          36    0.06       0.25      
5          CACM-1032  NR         37    0.05       0.25      
5          CACM-1159  NR         38    0.05       0.25      
5          CACM-2522  NR         39    0.05       0.25      
5          CACM-2979  NR         40    0.05       0.25      
5          CACM-2314  NR         41    0.05       0.25      
5          CACM-2321  NR         42    0.05       0.25      
5          CACM-2267  NR         43    0.05       0.25      
5          CACM-1252  NR         44    0.05       0.25      
5          CACM-1827  NR         45    0.04       0.25      
5          CACM-1396  NR         46    0.04       0.25      
5          CACM-2302  NR         47    0.04       0.25      
5          CACM-1195  NR         48    0.04       0.25      
5          CACM-1605  NR         49    0.04       0.25      
5          CACM-3028  NR         50    0.04       0.25      
5          CACM-1960  NR         51    0.04       0.25      
5          CACM-0116  NR         52    0.04       0.25      
5          CACM-1750  NR         53    0.04       0.25      
5          CACM-2390  NR         54    0.04       0.25      
5          CACM-3087  NR         55    0.04       0.25      
5          CACM-2181  NR         56    0.04       0.25      
5          CACM-2541  NR         57    0.04       0.25      
5          CACM-3020  NR         58    0.03       0.25      
5          CACM-2842  NR         59    0.03       0.25      
5          CACM-1589  NR         60    0.03       0.25      
5          CACM-2252  NR         61    0.03       0.25      
5          CACM-1237  NR         62    0.03       0.25      
5          CACM-2820  R          63    0.05       0.38      
5          CACM-2646  NR         64    0.05       0.38      
5          CACM-1164  NR         65    0.05       0.38      
5          CACM-2738  NR         66    0.05       0.38      
5          CACM-2169  NR         67    0.04       0.38      
5          CACM-1324  NR         68    0.04       0.38      
5          CACM-0724  NR         69    0.04       0.38      
5          CACM-2705  NR         70    0.04       0.38      
5          CACM-1646  NR         71    0.04       0.38      
5          CACM-2367  NR         72    0.04       0.38      
5          CACM-1358  NR         73    0.04       0.38      
5          CACM-2734  NR         74    0.04       0.38      
5          CACM-1829  NR         75    0.04       0.38      
5          CACM-1769  NR         76    0.04       0.38      
5          CACM-2092  NR         77    0.04       0.38      
5          CACM-3183  NR         78    0.04       0.38      
5          CACM-3070  NR         79    0.04       0.38      
5          CACM-2233  NR         80    0.04       0.38      
5          CACM-1901  NR         81    0.04       0.38      
5          CACM-3092  NR         82    0.04       0.38      
5          CACM-1456  NR         83    0.04       0.38      
5          CACM-1381  NR         84    0.04       0.38      
5          CACM-0321  NR         85    0.04       0.38      
5          CACM-1463  NR         86    0.03       0.38      
5          CACM-3160  NR         87    0.03       0.38      
5          CACM-1653  NR         88    0.03       0.38      
5          CACM-1854  NR         89    0.03       0.38      
5          CACM-0670  NR         90    0.03       0.38      
5          CACM-1391  NR         91    0.03       0.38      
5          CACM-1680  NR         92    0.03       0.38      
5          CACM-2358  NR         93    0.03       0.38      
5          CACM-2751  NR         94    0.03       0.38      
5          CACM-3198  NR         95    0.03       0.38      
5          CACM-2892  NR         96    0.03       0.38      
5          CACM-1695  NR         97    0.03       0.38      
5          CACM-3153  NR         98    0.03       0.38      
5          CACM-3128  NR         99    0.03       0.38      
5          CACM-2616  NR         100   0.03       0.38      

6          CACM-2931  NR         1     0.0        0.0       
6          CACM-2721  NR         2     0.0        0.0       
6          CACM-1387  NR         3     0.0        0.0       
6          CACM-2264  NR         4     0.0        0.0       
6          CACM-1365  NR         5     0.0        0.0       
6          CACM-2216  NR         6     0.0        0.0       
6          CACM-0670  NR         7     0.0        0.0       
6          CACM-1877  NR         8     0.0        0.0       
6          CACM-3160  NR         9     0.0        0.0       
6          CACM-2841  NR         10    0.0        0.0       
6          CACM-3035  NR         11    0.0        0.0       
6          CACM-2940  NR         12    0.0        0.0       
6          CACM-2163  NR         13    0.0        0.0       
6          CACM-2233  NR         14    0.0        0.0       
6          CACM-2916  NR         15    0.0        0.0       
6          CACM-1534  NR         16    0.0        0.0       
6          CACM-2572  NR         17    0.0        0.0       
6          CACM-1341  NR         18    0.0        0.0       
6          CACM-2535  NR         19    0.0        0.0       
6          CACM-1199  NR         20    0.0        0.0       
6          CACM-2911  NR         21    0.0        0.0       
6          CACM-2195  NR         22    0.0        0.0       
6          CACM-1194  NR         23    0.0        0.0       
6          CACM-1353  NR         24    0.0        0.0       
6          CACM-1382  NR         25    0.0        0.0       
6          CACM-1625  NR         26    0.0        0.0       
6          CACM-2092  NR         27    0.0        0.0       
6          CACM-3080  NR         28    0.0        0.0       
6          CACM-1503  NR         29    0.0        0.0       
6          CACM-2893  NR         30    0.0        0.0       
6          CACM-0605  NR         31    0.0        0.0       
6          CACM-2751  NR         32    0.0        0.0       
6          CACM-2828  R          33    0.03       0.33      
6          CACM-3076  NR         34    0.03       0.33      
6          CACM-1623  NR         35    0.03       0.33      
6          CACM-1206  NR         36    0.03       0.33      
6          CACM-1543  R          37    0.05       0.67      
6          CACM-1458  NR         38    0.05       0.67      
6          CACM-0248  NR         39    0.05       0.67      
6          CACM-1445  NR         40    0.05       0.67      
6          CACM-1014  NR         41    0.05       0.67      
6          CACM-1671  NR         42    0.05       0.67      
6          CACM-2113  NR         43    0.05       0.67      
6          CACM-0854  NR         44    0.05       0.67      
6          CACM-1349  NR         45    0.04       0.67      
6          CACM-2883  NR         46    0.04       0.67      
6          CACM-1383  NR         47    0.04       0.67      
6          CACM-0730  NR         48    0.04       0.67      
6          CACM-1099  NR         49    0.04       0.67      
6          CACM-2996  NR         50    0.04       0.67      
6          CACM-2776  NR         51    0.04       0.67      
6          CACM-2707  NR         52    0.04       0.67      
6          CACM-1003  NR         53    0.04       0.67      
6          CACM-2181  NR         54    0.04       0.67      
6          CACM-1134  NR         55    0.04       0.67      
6          CACM-2202  NR         56    0.04       0.67      
6          CACM-2302  NR         57    0.04       0.67      
6          CACM-1665  NR         58    0.03       0.67      
6          CACM-0637  NR         59    0.03       0.67      
6          CACM-0695  NR         60    0.03       0.67      
6          CACM-1388  NR         61    0.03       0.67      
6          CACM-2154  NR         62    0.03       0.67      
6          CACM-2317  NR         63    0.03       0.67      
6          CACM-0531  NR         64    0.03       0.67      
6          CACM-2656  NR         65    0.03       0.67      
6          CACM-1154  NR         66    0.03       0.67      
6          CACM-3048  NR         67    0.03       0.67      
6          CACM-2390  NR         68    0.03       0.67      
6          CACM-1171  NR         69    0.03       0.67      
6          CACM-1886  NR         70    0.03       0.67      
6          CACM-1108  NR         71    0.03       0.67      
6          CACM-1564  NR         72    0.03       0.67      
6          CACM-2922  NR         73    0.03       0.67      
6          CACM-1572  NR         74    0.03       0.67      
6          CACM-2868  NR         75    0.03       0.67      
6          CACM-1325  NR         76    0.03       0.67      
6          CACM-1346  NR         77    0.03       0.67      
6          CACM-0533  NR         78    0.03       0.67      
6          CACM-2197  NR         79    0.03       0.67      
6          CACM-1314  NR         80    0.03       0.67      
6          CACM-2486  NR         81    0.02       0.67      
6          CACM-2829  NR         82    0.02       0.67      
6          CACM-1827  NR         83    0.02       0.67      
6          CACM-2252  NR         84    0.02       0.67      
6          CACM-0724  NR         85    0.02       0.67      
6          CACM-2297  NR         86    0.02       0.67      
6          CACM-2924  NR         87    0.02       0.67      
6          CACM-1487  NR         88    0.02       0.67      
6          CACM-2310  NR         89    0.02       0.67      
6          CACM-0303  NR         90    0.02       0.67      
6          CACM-1381  NR         91    0.02       0.67      
6          CACM-0464  NR         92    0.02       0.67      
6          CACM-2834  NR         93    0.02       0.67      
6          CACM-0963  NR         94    0.02       0.67      
6          CACM-1223  NR         95    0.02       0.67      
6          CACM-2892  NR         96    0.02       0.67      
6          CACM-2554  NR         97    0.02       0.67      
6          CACM-2697  NR         98    0.02       0.67      
6          CACM-1915  NR         99    0.02       0.67      
6          CACM-1143  NR         100   0.02       0.67      

7          CACM-2289  NR         1     0.0        0.0       
7          CACM-2572  NR         2     0.0        0.0       
7          CACM-2623  NR         3     0.0        0.0       
7          CACM-2979  NR         4     0.0        0.0       
