Precision and Recall Values for every query in the BM25:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
1          CACM-0971  NR         53    0.06       0.6       
1          CACM-1885  NR         54    0.06       0.6       
1          CACM-1315  NR         55    0.05       0.6       
1          CACM-1753  NR         56    0.05       0.6       
1          CACM-2764  NR         57    0.05       0.6       
1          CACM-2080  NR         58    0.05       0.6       
1          CACM-1304  NR         59    0.05       0.6       
1          CACM-2597  NR         60    0.05       0.6       
1          CACM-1685  NR         61    0.05       0.6       
1          CACM-1173  NR         62    0.05       0.6       
1          CACM-2542  NR         63    0.05       0.6       
1          CACM-2378  NR         64    0.05       0.6       
1          CACM-3068  NR         65    0.05       0.6       
1          CACM-1236  NR         66    0.05       0.6       
1          CACM-2681  NR         67    0.04       0.6       
1          CACM-1195  NR         68    0.04       0.6       
1          CACM-2624  NR         69    0.04       0.6       
1          CACM-2796  NR         70    0.04       0.6       
1          CACM-1046  NR         71    0.04       0.6       
1          CACM-1462  NR         72    0.04       0.6       
1          CACM-2398  NR         73    0.04       0.6       
1          CACM-2188  NR         74    0.04       0.6       
1          CACM-2560  NR         75    0.04       0.6       
1          CACM-1960  NR         76    0.04       0.6       
1          CACM-2868  NR         77    0.04       0.6       
1          CACM-2946  NR         78    0.04       0.6       
1          CACM-1697  NR         79    0.04       0.6       
1          CACM-2920  NR         80    0.04       0.6       
1          CACM-1518  NR         81    0.04       0.6       
1          CACM-2917  NR         82    0.04       0.6       
1          CACM-2219  NR         83    0.04       0.6       
1          CACM-1805  NR         84    0.04       0.6       
1          CACM-1472  NR         85    0.04       0.6       
1          CACM-3137  NR         86    0.03       0.6       
1          CACM-2878  NR         87    0.03       0.6       
1          CACM-1163  NR         88    0.03       0.6       
1          CACM-2950  NR         89    0.03       0.6       
1          CACM-1626  NR         90    0.03       0.6       
1          CACM-2622  NR         91    0.03       0.6       
1          CACM-2951  NR         92    0.03       0.6       
1          CACM-0098  NR         93    0.03       0.6       
1          CACM-0202  NR         94    0.03       0.6       
1          CACM-1747  NR         95    0.03       0.6       
1          CACM-2003  NR         96    0.03       0.6       
1          CACM-2372  NR         97    0.03       0.6       
1          CACM-2218  NR         98    0.03       0.6       
1          CACM-1534  NR         99    0.03       0.6       
1          CACM-2840  NR         100   0.03       0.6       

2          CACM-2434  R          1     1.0        0.33      
2          CACM-3078  R          2     1.0        0.67      
2          CACM-2863  R          3     1.0        1.0       
2          CACM-3129  NR         4     0.75       1.0       
2          CACM-1519  NR         5     0.6        1.0       
2          CACM-0497  NR         6     0.5        1.0       
2          CACM-1379  NR         7     0.43       1.0       
2          CACM-1977  NR         8     0.38       1.0       
2          CACM-2786  NR         9     0.33       1.0       
2          CACM-0727  NR         10    0.3        1.0       
2          CACM-1364  NR         11    0.27       1.0       
2          CACM-1264  NR         12    0.25       1.0       
2          CACM-1012  NR         13    0.23       1.0       
2          CACM-3202  NR         14    0.21       1.0       
2          CACM-0335  NR         15    0.2        1.0       
2          CACM-2177  NR         16    0.19       1.0       
2          CACM-1010  NR         17    0.18       1.0       
2          CACM-1046  NR         18    0.17       1.0       
2          CACM-1931  NR         19    0.16       1.0       
2          CACM-2194  NR         20    0.15       1.0       
2          CACM-0282  NR         21    0.14       1.0       
2          CACM-1593  NR         22    0.14       1.0       
2          CACM-0616  NR         23    0.13       1.0       
2          CACM-1272  NR         24    0.12       1.0       
2          CACM-3144  NR         25    0.12       1.0       
2          CACM-2250  NR         26    0.12       1.0       
2          CACM-2039  NR         27    0.11       1.0       
2          CACM-3171  NR         28    0.11       1.0       
2          CACM-1553  NR         29    0.1        1.0       
2          CACM-1652  NR         30    0.1        1.0       
2          CACM-2215  NR         31    0.1        1.0       
2          CACM-1975  NR         32    0.09       1.0       
2          CACM-2572  NR         33    0.09       1.0       
2          CACM-2939  NR         34    0.09       1.0       
2          CACM-2047  NR         35    0.09       1.0       
2          CACM-0242  NR         36    0.08       1.0       
2          CACM-3059  NR         37    0.08       1.0       
2          CACM-1259  NR         38    0.08       1.0       
2          CACM-1334  NR         39    0.08       1.0       
2          CACM-1867  NR         40    0.07       1.0       
2          CACM-0047  NR         41    0.07       1.0       
2          CACM-3117  NR         42    0.07       1.0       
2          CACM-2439  NR         43    0.07       1.0       
2          CACM-1764  NR         44    0.07       1.0       
2          CACM-1821  NR         45    0.07       1.0       
2          CACM-1154  NR         46    0.07       1.0       
2          CACM-3072  NR         47    0.06       1.0       
2          CACM-2771  NR         48    0.06       1.0       
2          CACM-2852  NR         49    0.06       1.0       
2          CACM-3136  NR         50    0.06       1.0       
2          CACM-2002  NR         51    0.06       1.0       
2          CACM-2905  NR         52    0.06       1.0       
2          CACM-1877  NR         53    0.06       1.0       
2          CACM-2980  NR         54    0.06       1.0       
2          CACM-1542  NR         55    0.05       1.0       
2          CACM-1062  NR         56    0.05       1.0       
2          CACM-1397  NR         57    0.05       1.0       
2          CACM-1166  NR         58    0.05       1.0       
2          CACM-1861  NR         59    0.05       1.0       
2          CACM-1309  NR         60    0.05       1.0       
2          CACM-1674  NR         61    0.05       1.0       
2          CACM-3057  NR         62    0.05       1.0       
2          CACM-1486  NR         63    0.05       1.0       
2          CACM-2219  NR         64    0.05       1.0       
2          CACM-1676  NR         65    0.05       1.0       
2          CACM-1464  NR         66    0.05       1.0       
2          CACM-0626  NR         67    0.04       1.0       
2          CACM-3199  NR         68    0.04       1.0       
2          CACM-3110  NR         69    0.04       1.0       
2          CACM-0847  NR         70    0.04       1.0       
2          CACM-0204  NR         71    0.04       1.0       
2          CACM-1846  NR         72    0.04       1.0       
2          CACM-1634  NR         73    0.04       1.0       
2          CACM-0531  NR         74    0.04       1.0       
2          CACM-1200  NR         75    0.04       1.0       
2          CACM-1523  NR         76    0.04       1.0       
2          CACM-2368  NR         77    0.04       1.0       
2          CACM-2352  NR         78    0.04       1.0       
2          CACM-2304  NR         79    0.04       1.0       
2          CACM-0002  NR         80    0.04       1.0       
2          CACM-1117  NR         81    0.04       1.0       
2          CACM-1705  NR         82    0.04       1.0       
2          CACM-1214  NR         83    0.04       1.0       
2          CACM-0210  NR         84    0.04       1.0       
2          CACM-2916  NR         85    0.04       1.0       
2          CACM-2899  NR         86    0.03       1.0       
2          CACM-3180  NR         87    0.03       1.0       
2          CACM-0597  NR         88    0.03       1.0       
2          CACM-0435  NR         89    0.03       1.0       
2          CACM-2845  NR         90    0.03       1.0       
2          CACM-2451  NR         91    0.03       1.0       
2          CACM-3086  NR         92    0.03       1.0       
2          CACM-0397  NR         93    0.03       1.0       
2          CACM-1391  NR         94    0.03       1.0       
2          CACM-1527  NR         95    0.03       1.0       
2          CACM-1930  NR         96    0.03       1.0       
2          CACM-2342  NR         97    0.03       1.0       
2          CACM-1625  NR         98    0.03       1.0       
2          CACM-1014  NR         99    0.03       1.0       
2          CACM-1197  NR         100   0.03       1.0       

3          CACM-2061  NR         1     0.0        0.0       
3          CACM-2112  NR         2     0.0        0.0       
3          CACM-2411  NR         3     0.0        0.0       
3          CACM-2579  NR         4     0.0        0.0       
3          CACM-1496  NR         5     0.0        0.0       
3          CACM-0799  NR         6     0.0        0.0       
3          CACM-0205  NR         7     0.0        0.0       
3          CACM-0252  NR         8     0.0        0.0       
3          CACM-1723  NR         9     0.0        0.0       
3          CACM-2921  NR         10    0.0        0.0       
3          CACM-1565  NR         11    0.0        0.0       
3          CACM-2939  NR         12    0.0        0.0       
3          CACM-0637  NR         13    0.0        0.0       
3          CACM-0929  NR         14    0.0        0.0       
3          CACM-3115  NR         15    0.0        0.0       
3          CACM-1787  NR         16    0.0        0.0       
3          CACM-0100  NR         17    0.0        0.0       
3          CACM-3093  NR         18    0.0        0.0       
3          CACM-3102  NR         19    0.0        0.0       
3          CACM-2886  NR         20    0.0        0.0       
3          CACM-2551  NR         21    0.0        0.0       
3          CACM-3099  NR         22    0.0        0.0       
3          CACM-2558  NR         23    0.0        0.0       
3          CACM-2658  NR         24    0.0        0.0       
3          CACM-1852  NR         25    0.0        0.0       
3          CACM-1387  NR         26    0.0        0.0       
3          CACM-1788  NR         27    0.0        0.0       
3          CACM-1835  NR         28    0.0        0.0       
3          CACM-1223  NR         29    0.0        0.0       
3          CACM-2684  NR         30    0.0        0.0       
3          CACM-3030  NR         31    0.0        0.0       
3          CACM-1134  R          32    0.03       0.17      
3          CACM-0249  NR         33    0.03       0.17      
3          CACM-2495  NR         34    0.03       0.17      
3          CACM-3130  NR         35    0.03       0.17      
3          CACM-2867  NR         36    0.03       0.17      
3          CACM-0077  NR         37    0.03       0.17      
3          CACM-1313  NR         38    0.03       0.17      
3          CACM-1533  NR         39    0.03       0.17      
3          CACM-0051  NR         40    0.03       0.17      
3          CACM-1402  NR         41    0.02       0.17      
3          CACM-1947  R          42    0.05       0.33      
3          CACM-1807  R          43    0.07       0.5       
3          CACM-2587  NR         44    0.07       0.5       
3          CACM-3171  NR         45    0.07       0.5       
3          CACM-2534  NR         46    0.07       0.5       
3          CACM-3105  NR         47    0.06       0.5       
3          CACM-0303  NR         48    0.06       0.5       
3          CACM-2066  NR         49    0.06       0.5       
3          CACM-1138  NR         50    0.06       0.5       
3          CACM-1029  NR         51    0.06       0.5       
3          CACM-2659  NR         52    0.06       0.5       
3          CACM-2603  NR         53    0.06       0.5       
3          CACM-0463  NR         54    0.06       0.5       
3          CACM-2316  NR         55    0.05       0.5       
3          CACM-1457  NR         56    0.05       0.5       
3          CACM-1484  NR         57    0.05       0.5       
3          CACM-1783  NR         58    0.05       0.5       
3          CACM-1466  NR         59    0.05       0.5       
3          CACM-2254  NR         60    0.05       0.5       
3          CACM-1350  NR         61    0.05       0.5       
3          CACM-1102  NR         62    0.05       0.5       
3          CACM-2138  NR         63    0.05       0.5       
3          CACM-1923  NR         64    0.05       0.5       
3          CACM-2873  NR         65    0.05       0.5       
3          CACM-2652  NR         66    0.05       0.5       
3          CACM-2111  NR         67    0.04       0.5       
3          CACM-2929  NR         68    0.04       0.5       
3          CACM-0628  NR         69    0.04       0.5       
3          CACM-3124  NR         70    0.04       0.5       
3          CACM-1135  NR         71    0.04       0.5       
3          CACM-2708  NR         72    0.04       0.5       
3          CACM-1459  NR         73    0.04       0.5       
3          CACM-2718  NR         74    0.04       0.5       
3          CACM-1098  NR         75    0.04       0.5       
3          CACM-1007  NR         76    0.04       0.5       
3          CACM-1988  NR         77    0.04       0.5       
3          CACM-1572  NR         78    0.04       0.5       
3          CACM-2542  NR         79    0.04       0.5       
3          CACM-1062  NR         80    0.04       0.5       
3          CACM-1366  NR         81    0.04       0.5       
3          CACM-2295  NR         82    0.04       0.5       
3          CACM-2661  NR         83    0.04       0.5       
3          CACM-0857  NR         84    0.04       0.5       
3          CACM-2705  NR         85    0.04       0.5       
3          CACM-2449  NR         86    0.03       0.5       
3          CACM-2470  NR         87    0.03       0.5       
3          CACM-2423  NR         88    0.03       0.5       
3          CACM-1392  NR         89    0.03       0.5       
3          CACM-1869  NR         90    0.03       0.5       
3          CACM-1703  NR         91    0.03       0.5       
3          CACM-2064  NR         92    0.03       0.5       
3          CACM-2424  NR         93    0.03       0.5       
3          CACM-1678  NR         94    0.03       0.5       
3          CACM-2317  NR         95    0.03       0.5       
3          CACM-0070  NR         96    0.03       0.5       
3          CACM-1456  NR         97    0.03       0.5       
3          CACM-1162  NR         98    0.03       0.5       
3          CACM-1658  NR         99    0.03       0.5       
3          CACM-2710  NR         100   0.03       0.5       

4          CACM-2377  NR         1     0.0        0.0       
4          CACM-2844  NR         2     0.0        0.0       
4          CACM-2939  NR         3     0.0        0.0       
4          CACM-3128  R          4     0.25       0.08      
4          CACM-2905  NR         5     0.2        0.08      
4          CACM-2558  NR         6     0.17       0.08      
4          CACM-0483  NR         7     0.14       0.08      
4          CACM-3043  R          8     0.25       0.17      
4          CACM-3188  NR         9     0.22       0.17      
4          CACM-2742  NR         10    0.2        0.17      
4          CACM-2767  NR         11    0.18       0.17      
4          CACM-2870  NR         12    0.17       0.17      
4          CACM-2895  NR         13    0.15       0.17      
4          CACM-1727  NR         14    0.14       0.17      
4          CACM-1458  NR         15    0.13       0.17      
4          CACM-1931  NR         16    0.12       0.17      
4          CACM-3105  NR         17    0.12       0.17      
4          CACM-3059  NR         18    0.11       0.17      
4          CACM-2721  NR         19    0.11       0.17      
4          CACM-2626  NR         20    0.1        0.17      
4          CACM-2916  NR         21    0.1        0.17      
4          CACM-2314  NR         22    0.09       0.17      
4          CACM-2439  NR         23    0.09       0.17      
4          CACM-2342  NR         24    0.08       0.17      
4          CACM-1584  NR         25    0.08       0.17      
4          CACM-1020  NR         26    0.08       0.17      
4          CACM-1190  NR         27    0.07       0.17      
4          CACM-1378  NR         28    0.07       0.17      
4          CACM-1606  NR         29    0.07       0.17      
4          CACM-2840  NR         30    0.07       0.17      
4          CACM-1575  NR         31    0.06       0.17      
4          CACM-3072  NR         32    0.06       0.17      
4          CACM-0526  NR         33    0.06       0.17      
4          CACM-1166  NR         34    0.06       0.17      
4          CACM-0880  NR         35    0.06       0.17      
4          CACM-0171  NR         36    0.06       0.17      
4          CACM-2936  NR         37    0.05       0.17      
4          CACM-0879  NR         38    0.05       0.17      
4          CACM-1407  NR         39    0.05       0.17      
4          CACM-2845  NR         40    0.05       0.17      
4          CACM-1943  NR         41    0.05       0.17      
4          CACM-0584  NR         42    0.05       0.17      
4          CACM-1301  NR         43    0.05       0.17      
4          CACM-1519  NR         44    0.05       0.17      
4          CACM-2060  NR         45    0.04       0.17      
4          CACM-2473  NR         46    0.04       0.17      
4          CACM-0648  NR         47    0.04       0.17      
4          CACM-3028  NR         48    0.04       0.17      
4          CACM-2199  NR         49    0.04       0.17      
4          CACM-1321  NR         50    0.04       0.17      
4          CACM-1343  NR         51    0.04       0.17      
4          CACM-0069  NR         52    0.04       0.17      
4          CACM-2632  NR         53    0.04       0.17      
4          CACM-0204  NR         54    0.04       0.17      
4          CACM-2536  NR         55    0.04       0.17      
4          CACM-0018  NR         56    0.04       0.17      
4          CACM-0200  NR         57    0.04       0.17      
4          CACM-0201  NR         58    0.03       0.17      
4          CACM-0967  NR         59    0.03       0.17      
4          CACM-1012  NR         60    0.03       0.17      
4          CACM-2100  NR         61    0.03       0.17      
4          CACM-2381  NR         62    0.03       0.17      
4          CACM-0749  NR         63    0.03       0.17      
4          CACM-3057  NR         64    0.03       0.17      
4          CACM-2931  NR         65    0.03       0.17      
4          CACM-0043  NR         66    0.03       0.17      
4          CACM-1057  NR         67    0.03       0.17      
4          CACM-1323  NR         68    0.03       0.17      
4          CACM-1165  NR         69    0.03       0.17      
4          CACM-0616  NR         70    0.03       0.17      
4          CACM-1530  NR         71    0.03       0.17      
4          CACM-0452  NR         72    0.03       0.17      
4          CACM-0225  NR         73    0.03       0.17      
4          CACM-2848  NR         74    0.03       0.17      
4          CACM-1582  NR         75    0.03       0.17      
4          CACM-2157  NR         76    0.03       0.17      
4          CACM-1485  NR         77    0.03       0.17      
4          CACM-1665  NR         78    0.03       0.17      
4          CACM-1574  NR         79    0.03       0.17      
4          CACM-1580  NR         80    0.03       0.17      
4          CACM-1583  NR         81    0.02       0.17      
4          CACM-1585  NR         82    0.02       0.17      
4          CACM-1881  NR         83    0.02       0.17      
4          CACM-1895  NR         84    0.02       0.17      
4          CACM-1581  NR         85    0.02       0.17      
4          CACM-1135  NR         86    0.02       0.17      
4          CACM-1463  NR         87    0.02       0.17      
4          CACM-1850  NR         88    0.02       0.17      
4          CACM-1579  NR         89    0.02       0.17      
4          CACM-1371  NR         90    0.02       0.17      
4          CACM-1400  NR         91    0.02       0.17      
4          CACM-1062  NR         92    0.02       0.17      
4          CACM-2969  NR         93    0.02       0.17      
4          CACM-1159  NR         94    0.02       0.17      
4          CACM-2177  NR         95    0.02       0.17      
4          CACM-2406  NR         96    0.02       0.17      
4          CACM-3103  NR         97    0.02       0.17      
4          CACM-2906  NR         98    0.02       0.17      
4          CACM-1677  NR         99    0.02       0.17      
4          CACM-2541  NR         100   0.02       0.17      

5          CACM-2035  R          1     1.0        0.12      
5          CACM-2003  NR         2     0.5        0.12      
5          CACM-1829  NR         3     0.33       0.12      
5          CACM-1698  NR         4     0.25       0.12      
5          CACM-1742  NR         5     0.2        0.12      
5          CACM-2321  NR         6     0.17       0.12      
5          CACM-2145  NR         7     0.14       0.12      
5          CACM-1960  NR         8     0.12       0.12      
5          CACM-2299  R          9     0.22       0.25      
5          CACM-3147  NR         10    0.2        0.25      
5          CACM-1435  NR         11    0.18       0.25      
5          CACM-2629  NR         12    0.17       0.25      
5          CACM-2786  NR         13    0.15       0.25      
5          CACM-2357  NR         14    0.14       0.25      
5          CACM-2247  NR         15    0.13       0.25      
5          CACM-2542  NR         16    0.12       0.25      
5          CACM-1764  NR         17    0.12       0.25      
5          CACM-1605  NR         18    0.11       0.25      
5          CACM-2105  NR         19    0.11       0.25      
5          CACM-3102  NR         20    0.1        0.25      
5          CACM-1188  NR         21    0.1        0.25      
5          CACM-3137  NR         22    0.09       0.25      
5          CACM-1699  NR         23    0.09       0.25      
5          CACM-2957  NR         24    0.08       0.25      
5          CACM-0251  NR         25    0.08       0.25      
5          CACM-2860  NR         26    0.08       0.25      
5          CACM-1409  NR         27    0.07       0.25      
5          CACM-1392  NR         28    0.07       0.25      
5          CACM-2812  NR         29    0.07       0.25      
5          CACM-3050  NR         30    0.07       0.25      
5          CACM-2379  NR         31    0.06       0.25      
5          CACM-2522  NR         32    0.06       0.25      
5          CACM-2738  NR         33    0.06       0.25      
5          CACM-2188  NR         34    0.06       0.25      
5          CACM-1750  NR         35    0.06       0.25      
5          CACM-2138  NR         36    0.06       0.25      
5          CACM-2067  NR         37    0.05       0.25      
5          CACM-1159  NR         38    0.05       0.25      
5          CACM-2469  NR         39    0.05       0.25      
5          CACM-1671  NR         40    0.05       0.25      
5          CACM-1200  NR         41    0.05       0.25      
5          CACM-0799  NR         42    0.05       0.25      
5          CACM-1747  NR         43    0.05       0.25      
5          CACM-1937  NR         44    0.05       0.25      
5          CACM-2078  NR         45    0.04       0.25      
5          CACM-2322  NR         46    0.04       0.25      
5          CACM-2841  NR         47    0.04       0.25      
5          CACM-2753  NR         48    0.04       0.25      
5          CACM-1534  NR         49    0.04       0.25      
5          CACM-1923  NR         50    0.04       0.25      
5          CACM-2502  NR         51    0.04       0.25      
5          CACM-3174  NR         52    0.04       0.25      
5          CACM-1460  NR         53    0.04       0.25      
5          CACM-2873  NR         54    0.04       0.25      
5          CACM-1978  NR         55    0.04       0.25      
5          CACM-2380  NR         56    0.04       0.25      
5          CACM-2647  NR         57    0.04       0.25      
5          CACM-1395  NR         58    0.03       0.25      
5          CACM-2572  NR         59    0.03       0.25      
5          CACM-2169  NR         60    0.03       0.25      
5          CACM-2314  NR         61    0.03       0.25      
5          CACM-2451  NR         62    0.03       0.25      
5          CACM-3012  NR         63    0.03       0.25      
5          CACM-2541  NR         64    0.03       0.25      
5          CACM-2820  R          65    0.05       0.38      
5          CACM-2106  NR         66    0.05       0.38      
5          CACM-2295  NR         67    0.04       0.38      
5          CACM-2868  NR         68    0.04       0.38      
5          CACM-2230  NR         69    0.04       0.38      
5          CACM-1502  R          70    0.06       0.5       
5          CACM-2718  NR         71    0.06       0.5       
5          CACM-1101  NR         72    0.06       0.5       
5          CACM-1053  NR         73    0.05       0.5       
5          CACM-3028  NR         74    0.05       0.5       
5          CACM-2771  NR         75    0.05       0.5       
5          CACM-2267  NR         76    0.05       0.5       
5          CACM-1252  NR         77    0.05       0.5       
5          CACM-2358  NR         78    0.05       0.5       
5          CACM-2887  NR         79    0.05       0.5       
5          CACM-2407  NR         80    0.05       0.5       
5          CACM-0173  NR         81    0.05       0.5       
5          CACM-2277  NR         82    0.05       0.5       
5          CACM-3146  NR         83    0.05       0.5       
5          CACM-1835  NR         84    0.05       0.5       
5          CACM-1901  NR         85    0.05       0.5       
5          CACM-2626  NR         86    0.05       0.5       
5          CACM-2867  NR         87    0.05       0.5       
5          CACM-0606  NR         88    0.05       0.5       
5          CACM-2288  NR         89    0.04       0.5       
5          CACM-2849  NR         90    0.04       0.5       
5          CACM-1629  NR         91    0.04       0.5       
5          CACM-2652  NR         92    0.04       0.5       
5          CACM-3030  NR         93    0.04       0.5       
5          CACM-2329  NR         94    0.04       0.5       
5          CACM-1810  NR         95    0.04       0.5       
5          CACM-2978  NR         96    0.04       0.5       
5          CACM-1238  NR         97    0.04       0.5       
5          CACM-1571  NR         98    0.04       0.5       
5          CACM-1484  NR         99    0.04       0.5       
5          CACM-2546  NR         100   0.04       0.5       

6          CACM-2826  NR         1     0.0        0.0       
6          CACM-1543  R          2     0.5        0.33      
6          CACM-0435  NR         3     0.33       0.33      
6          CACM-2828  R          4     0.5        0.67      
6          CACM-1014  NR         5     0.4        0.67      
6          CACM-0492  NR         6     0.33       0.67      
6          CACM-0605  NR         7     0.29       0.67      
6          CACM-1867  NR         8     0.25       0.67      
6          CACM-0695  NR         9     0.22       0.67      
6          CACM-1397  NR         10    0.2        0.67      
6          CACM-0531  NR         11    0.18       0.67      
6          CACM-1234  NR         12    0.17       0.67      
6          CACM-1365  NR         13    0.15       0.67      
6          CACM-1623  NR         14    0.14       0.67      
6          CACM-1664  NR         15    0.13       0.67      
6          CACM-0242  NR         16    0.12       0.67      
6          CACM-2230  NR         17    0.12       0.67      
6          CACM-2721  NR         18    0.11       0.67      
6          CACM-0616  NR         19    0.11       0.67      
6          CACM-2931  NR         20    0.1        0.67      
6          CACM-1341  NR         21    0.1        0.67      
6          CACM-1634  NR         22    0.09       0.67      
6          CACM-2176  NR         23    0.09       0.67      
6          CACM-0281  NR         24    0.08       0.67      
6          CACM-0670  NR         25    0.08       0.67      
6          CACM-1009  NR         26    0.08       0.67      
6          CACM-0417  NR         27    0.07       0.67      
6          CACM-2671  NR         28    0.07       0.67      
6          CACM-2873  NR         29    0.07       0.67      
6          CACM-3188  NR         30    0.07       0.67      
6          CACM-2389  NR         31    0.06       0.67      
6          CACM-2753  NR         32    0.06       0.67      
6          CACM-3198  NR         33    0.06       0.67      
6          CACM-0530  NR         34    0.06       0.67      
6          CACM-3035  NR         35    0.06       0.67      
6          CACM-1148  NR         36    0.06       0.67      
6          CACM-1698  NR         37    0.05       0.67      
6          CACM-2078  R          38    0.08       1.0       
6          CACM-1046  NR         39    0.08       1.0       
6          CACM-2417  NR         40    0.07       1.0       
6          CACM-2505  NR         41    0.07       1.0       
6          CACM-2187  NR         42    0.07       1.0       
6          CACM-3156  NR         43    0.07       1.0       
6          CACM-0697  NR         44    0.07       1.0       
6          CACM-0705  NR         45    0.07       1.0       
6          CACM-0888  NR         46    0.07       1.0       
6          CACM-3172  NR         47    0.06       1.0       
6          CACM-1621  NR         48    0.06       1.0       
6          CACM-3008  NR         49    0.06       1.0       
6          CACM-1385  NR         50    0.06       1.0       
6          CACM-3033  NR         51    0.06       1.0       
6          CACM-0704  NR         52    0.06       1.0       
6          CACM-2707  NR         53    0.06       1.0       
6          CACM-0887  NR         54    0.06       1.0       
6          CACM-2900  NR         55    0.05       1.0       
6          CACM-2485  NR         56    0.05       1.0       
6          CACM-2087  NR         57    0.05       1.0       
6          CACM-0768  NR         58    0.05       1.0       
6          CACM-2705  NR         59    0.05       1.0       
6          CACM-2582  NR         60    0.05       1.0       
6          CACM-2406  NR         61    0.05       1.0       
6          CACM-0731  NR         62    0.05       1.0       
6          CACM-2836  NR         63    0.05       1.0       
6          CACM-2319  NR         64    0.05       1.0       
6          CACM-2095  NR         65    0.05       1.0       
6          CACM-3040  NR         66    0.05       1.0       
6          CACM-3150  NR         67    0.04       1.0       
6          CACM-0755  NR         68    0.04       1.0       
6          CACM-3135  NR         69    0.04       1.0       
6          CACM-2496  NR         70    0.04       1.0       
6          CACM-2943  NR         71    0.04       1.0       
6          CACM-1885  NR         72    0.04       1.0       
6          CACM-1186  NR         73    0.04       1.0       
6          CACM-0767  NR         74    0.04       1.0       
6          CACM-3185  NR         75    0.04       1.0       
6          CACM-2167  NR         76    0.04       1.0       
6          CACM-1348  NR         77    0.04       1.0       
6          CACM-1184  NR         78    0.04       1.0       
6          CACM-2502  NR         79    0.04       1.0       
6          CACM-2810  NR         80    0.04       1.0       
6          CACM-2231  NR         81    0.04       1.0       
6          CACM-1846  NR         82    0.04       1.0       
6          CACM-2622  NR         83    0.04       1.0       
6          CACM-0321  NR         84    0.04       1.0       
6          CACM-2887  NR         85    0.04       1.0       
6          CACM-2486  NR         86    0.03       1.0       
6          CACM-3154  NR         87    0.03       1.0       
6          CACM-1262  NR         88    0.03       1.0       
6          CACM-1948  NR         89    0.03       1.0       
6          CACM-2712  NR         90    0.03       1.0       
6          CACM-1978  NR         91    0.03       1.0       
6          CACM-1001  NR         92    0.03       1.0       
6          CACM-2572  NR         93    0.03       1.0       
6          CACM-2383  NR         94    0.03       1.0       
6          CACM-3030  NR         95    0.03       1.0       
6          CACM-2918  NR         96    0.03       1.0       
6          CACM-3125  NR         97    0.03       1.0       
6          CACM-2667  NR         98    0.03       1.0       
6          CACM-1379  NR         99    0.03       1.0       
6          CACM-3105  NR         100   0.03       1.0       

7          CACM-3043  R          1     1.0        0.04      
7          CACM-2912  R          2     1.0        0.07      
7          CACM-2903  NR         3     0.67       0.07      
7          CACM-3141  R          4     0.75       0.11      
7          CACM-2902  NR         5     0.6        0.11      
