Precision and Recall Values for every query in the Query_Expansion:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
2          CACM-0397  NR         61    0.05       1.0       
2          CACM-3052  NR         62    0.05       1.0       
2          CACM-1879  NR         63    0.05       1.0       
2          CACM-2928  NR         64    0.05       1.0       
2          CACM-2108  NR         65    0.05       1.0       
2          CACM-2918  NR         66    0.05       1.0       
2          CACM-3048  NR         67    0.04       1.0       
2          CACM-3080  NR         68    0.04       1.0       
2          CACM-3067  NR         69    0.04       1.0       
2          CACM-1928  NR         70    0.04       1.0       
2          CACM-3087  NR         71    0.04       1.0       
2          CACM-2996  NR         72    0.04       1.0       
2          CACM-1403  NR         73    0.04       1.0       
2          CACM-3118  NR         74    0.04       1.0       
2          CACM-2911  NR         75    0.04       1.0       
2          CACM-1676  NR         76    0.04       1.0       
2          CACM-2795  NR         77    0.04       1.0       
2          CACM-2196  NR         78    0.04       1.0       
2          CACM-2967  NR         79    0.04       1.0       
2          CACM-2337  NR         80    0.04       1.0       
2          CACM-2219  NR         81    0.04       1.0       
2          CACM-2194  NR         82    0.04       1.0       
2          CACM-2937  NR         83    0.04       1.0       
2          CACM-0854  NR         84    0.04       1.0       
2          CACM-2726  NR         85    0.04       1.0       
2          CACM-1637  NR         86    0.03       1.0       
2          CACM-2988  NR         87    0.03       1.0       
2          CACM-1034  NR         88    0.03       1.0       
2          CACM-2470  NR         89    0.03       1.0       
2          CACM-1869  NR         90    0.03       1.0       
2          CACM-3135  NR         91    0.03       1.0       
2          CACM-2667  NR         92    0.03       1.0       
2          CACM-0944  NR         93    0.03       1.0       
2          CACM-2847  NR         94    0.03       1.0       
2          CACM-2498  NR         95    0.03       1.0       
2          CACM-2396  NR         96    0.03       1.0       
2          CACM-2973  NR         97    0.03       1.0       
2          CACM-3084  NR         98    0.03       1.0       
2          CACM-2402  NR         99    0.03       1.0       
2          CACM-1409  NR         100   0.03       1.0       

3          CACM-1223  NR         1     0.0        0.0       
3          CACM-1366  NR         2     0.0        0.0       
3          CACM-2921  NR         3     0.0        0.0       
3          CACM-2061  NR         4     0.0        0.0       
3          CACM-2939  NR         5     0.0        0.0       
3          CACM-3148  NR         6     0.0        0.0       
3          CACM-1098  NR         7     0.0        0.0       
3          CACM-2931  NR         8     0.0        0.0       
3          CACM-1665  NR         9     0.0        0.0       
3          CACM-1553  NR         10    0.0        0.0       
3          CACM-1134  R          11    0.09       0.17      
3          CACM-1029  NR         12    0.08       0.17      
3          CACM-3120  NR         13    0.08       0.17      
3          CACM-3077  NR         14    0.07       0.17      
3          CACM-2746  NR         15    0.07       0.17      
3          CACM-1788  NR         16    0.06       0.17      
3          CACM-2886  NR         17    0.06       0.17      
3          CACM-1425  NR         18    0.06       0.17      
3          CACM-1549  NR         19    0.05       0.17      
3          CACM-2470  NR         20    0.05       0.17      
3          CACM-3150  NR         21    0.05       0.17      
3          CACM-1397  NR         22    0.05       0.17      
3          CACM-2179  NR         23    0.04       0.17      
3          CACM-2316  NR         24    0.04       0.17      
3          CACM-2645  NR         25    0.04       0.17      
3          CACM-1159  NR         26    0.04       0.17      
3          CACM-2534  NR         27    0.04       0.17      
3          CACM-3199  NR         28    0.04       0.17      
3          CACM-1135  NR         29    0.03       0.17      
3          CACM-2929  NR         30    0.03       0.17      
3          CACM-1453  NR         31    0.03       0.17      
3          CACM-1308  NR         32    0.03       0.17      
3          CACM-1350  NR         33    0.03       0.17      
3          CACM-2871  NR         34    0.03       0.17      
3          CACM-2186  NR         35    0.03       0.17      
3          CACM-2167  NR         36    0.03       0.17      
3          CACM-1890  NR         37    0.03       0.17      
3          CACM-3171  NR         38    0.03       0.17      
3          CACM-2958  NR         39    0.03       0.17      
3          CACM-1703  NR         40    0.03       0.17      
3          CACM-2941  NR         41    0.02       0.17      
3          CACM-2054  NR         42    0.02       0.17      
3          CACM-2138  NR         43    0.02       0.17      
3          CACM-3202  NR         44    0.02       0.17      
3          CACM-2897  NR         45    0.02       0.17      
3          CACM-1810  NR         46    0.02       0.17      
3          CACM-0796  NR         47    0.02       0.17      
3          CACM-2323  NR         48    0.02       0.17      
3          CACM-2527  NR         49    0.02       0.17      
3          CACM-3203  NR         50    0.02       0.17      
3          CACM-1154  NR         51    0.02       0.17      
3          CACM-1394  NR         52    0.02       0.17      
3          CACM-2987  NR         53    0.02       0.17      
3          CACM-1807  R          54    0.04       0.33      
3          CACM-3130  NR         55    0.04       0.33      
3          CACM-2469  NR         56    0.04       0.33      
3          CACM-1676  NR         57    0.04       0.33      
3          CACM-1392  NR         58    0.03       0.33      
3          CACM-2152  NR         59    0.03       0.33      
3          CACM-2979  NR         60    0.03       0.33      
3          CACM-1658  NR         61    0.03       0.33      
3          CACM-2015  NR         62    0.03       0.33      
3          CACM-2579  NR         63    0.03       0.33      
3          CACM-1961  NR         64    0.03       0.33      
3          CACM-2940  NR         65    0.03       0.33      
3          CACM-1852  NR         66    0.03       0.33      
3          CACM-3000  NR         67    0.03       0.33      
3          CACM-2034  NR         68    0.03       0.33      
3          CACM-1012  NR         69    0.03       0.33      
3          CACM-3177  NR         70    0.03       0.33      
3          CACM-2017  NR         71    0.03       0.33      
3          CACM-2438  NR         72    0.03       0.33      
3          CACM-2165  NR         73    0.03       0.33      
3          CACM-2111  NR         74    0.03       0.33      
3          CACM-3102  NR         75    0.03       0.33      
3          CACM-3041  NR         76    0.03       0.33      
3          CACM-2423  NR         77    0.03       0.33      
3          CACM-1216  NR         78    0.03       0.33      
3          CACM-1854  NR         79    0.03       0.33      
3          CACM-0695  NR         80    0.03       0.33      
3          CACM-2233  NR         81    0.02       0.33      
3          CACM-2904  NR         82    0.02       0.33      
3          CACM-3115  NR         83    0.02       0.33      
3          CACM-2932  NR         84    0.02       0.33      
3          CACM-1769  NR         85    0.02       0.33      
3          CACM-3131  NR         86    0.02       0.33      
3          CACM-1265  NR         87    0.02       0.33      
3          CACM-0963  NR         88    0.02       0.33      
3          CACM-2253  NR         89    0.02       0.33      
3          CACM-2106  NR         90    0.02       0.33      
3          CACM-3151  NR         91    0.02       0.33      
3          CACM-2406  NR         92    0.02       0.33      
3          CACM-1162  NR         93    0.02       0.33      
3          CACM-1323  NR         94    0.02       0.33      
3          CACM-2684  NR         95    0.02       0.33      
3          CACM-1827  NR         96    0.02       0.33      
3          CACM-2998  NR         97    0.02       0.33      
3          CACM-1253  NR         98    0.02       0.33      
3          CACM-2919  NR         99    0.02       0.33      
3          CACM-1324  NR         100   0.02       0.33      

4          CACM-2936  NR         1     0.0        0.0       
4          CACM-2870  NR         2     0.0        0.0       
4          CACM-2939  NR         3     0.0        0.0       
4          CACM-2767  NR         4     0.0        0.0       
4          CACM-2377  NR         5     0.0        0.0       
4          CACM-3128  R          6     0.17       0.08      
4          CACM-2844  NR         7     0.14       0.08      
4          CACM-2840  NR         8     0.12       0.08      
4          CACM-0483  NR         9     0.11       0.08      
4          CACM-2742  NR         10    0.1        0.08      
4          CACM-2626  NR         11    0.09       0.08      
4          CACM-2632  NR         12    0.08       0.08      
4          CACM-3105  NR         13    0.08       0.08      
4          CACM-3043  R          14    0.14       0.17      
4          CACM-2020  NR         15    0.13       0.17      
4          CACM-2701  NR         16    0.12       0.17      
4          CACM-3103  NR         17    0.12       0.17      
4          CACM-2721  NR         18    0.11       0.17      
4          CACM-1754  NR         19    0.11       0.17      
4          CACM-1135  NR         20    0.1        0.17      
4          CACM-2314  NR         21    0.1        0.17      
4          CACM-1485  NR         22    0.09       0.17      
4          CACM-3064  NR         23    0.09       0.17      
4          CACM-1844  NR         24    0.08       0.17      
4          CACM-2060  NR         25    0.08       0.17      
4          CACM-2342  NR         26    0.08       0.17      
4          CACM-2558  NR         27    0.07       0.17      
4          CACM-3148  NR         28    0.07       0.17      
4          CACM-1829  NR         29    0.07       0.17      
4          CACM-1463  NR         30    0.07       0.17      
4          CACM-2931  NR         31    0.06       0.17      
4          CACM-2017  NR         32    0.06       0.17      
4          CACM-1518  NR         33    0.06       0.17      
4          CACM-1014  NR         34    0.06       0.17      
4          CACM-3049  NR         35    0.06       0.17      
4          CACM-2877  NR         36    0.06       0.17      
4          CACM-2923  NR         37    0.05       0.17      
4          CACM-1484  NR         38    0.05       0.17      
4          CACM-1196  NR         39    0.05       0.17      
4          CACM-1677  NR         40    0.05       0.17      
4          CACM-3069  NR         41    0.05       0.17      
4          CACM-2958  NR         42    0.05       0.17      
4          CACM-2812  NR         43    0.05       0.17      
4          CACM-2541  NR         44    0.05       0.17      
4          CACM-1742  NR         45    0.04       0.17      
4          CACM-3141  NR         46    0.04       0.17      
4          CACM-0435  NR         47    0.04       0.17      
4          CACM-1470  NR         48    0.04       0.17      
4          CACM-1978  NR         49    0.04       0.17      
4          CACM-2438  NR         50    0.04       0.17      
4          CACM-2900  NR         51    0.04       0.17      
4          CACM-1827  NR         52    0.04       0.17      
4          CACM-2945  NR         53    0.04       0.17      
4          CACM-0616  NR         54    0.04       0.17      
4          CACM-2895  NR         55    0.04       0.17      
4          CACM-2929  NR         56    0.04       0.17      
4          CACM-2165  NR         57    0.04       0.17      
4          CACM-1710  NR         58    0.03       0.17      
4          CACM-2519  NR         59    0.03       0.17      
4          CACM-2848  NR         60    0.03       0.17      
4          CACM-2396  NR         61    0.03       0.17      
4          CACM-2990  NR         62    0.03       0.17      
4          CACM-2437  NR         63    0.03       0.17      
4          CACM-1846  NR         64    0.03       0.17      
4          CACM-2851  NR         65    0.03       0.17      
4          CACM-2949  NR         66    0.03       0.17      
4          CACM-1550  NR         67    0.03       0.17      
4          CACM-1534  NR         68    0.03       0.17      
4          CACM-1665  NR         69    0.03       0.17      
4          CACM-3073  R          70    0.04       0.25      
4          CACM-2501  NR         71    0.04       0.25      
4          CACM-2151  NR         72    0.04       0.25      
4          CACM-1908  NR         73    0.04       0.25      
4          CACM-2816  NR         74    0.04       0.25      
4          CACM-2912  R          75    0.05       0.33      
4          CACM-1572  NR         76    0.05       0.33      
4          CACM-2849  NR         77    0.05       0.33      
4          CACM-3072  NR         78    0.05       0.33      
4          CACM-3171  NR         79    0.05       0.33      
4          CACM-2940  NR         80    0.05       0.33      
4          CACM-2969  NR         81    0.05       0.33      
4          CACM-2669  NR         82    0.05       0.33      
4          CACM-3138  NR         83    0.05       0.33      
4          CACM-1890  NR         84    0.05       0.33      
4          CACM-1747  NR         85    0.05       0.33      
4          CACM-1681  NR         86    0.05       0.33      
4          CACM-1543  NR         87    0.05       0.33      
4          CACM-2740  NR         88    0.05       0.33      
4          CACM-1595  NR         89    0.04       0.33      
4          CACM-1099  NR         90    0.04       0.33      
4          CACM-3078  NR         91    0.04       0.33      
4          CACM-2289  NR         92    0.04       0.33      
4          CACM-3134  NR         93    0.04       0.33      
4          CACM-2344  NR         94    0.04       0.33      
4          CACM-2705  NR         95    0.04       0.33      
4          CACM-2016  NR         96    0.04       0.33      
4          CACM-3081  NR         97    0.04       0.33      
4          CACM-3018  NR         98    0.04       0.33      
4          CACM-2722  NR         99    0.04       0.33      
4          CACM-0942  NR         100   0.04       0.33      

5          CACM-1960  NR         1     0.0        0.0       
5          CACM-2035  R          2     0.5        0.12      
5          CACM-1829  NR         3     0.33       0.12      
5          CACM-2003  NR         4     0.25       0.12      
5          CACM-3147  NR         5     0.2        0.12      
5          CACM-2379  NR         6     0.17       0.12      
5          CACM-1747  NR         7     0.14       0.12      
5          CACM-2812  NR         8     0.12       0.12      
5          CACM-1749  NR         9     0.11       0.12      
5          CACM-2106  NR         10    0.1        0.12      
5          CACM-1742  NR         11    0.09       0.12      
5          CACM-2321  NR         12    0.08       0.12      
5          CACM-1698  NR         13    0.08       0.12      
5          CACM-2299  R          14    0.14       0.25      
5          CACM-1937  NR         15    0.13       0.25      
5          CACM-2740  NR         16    0.12       0.25      
5          CACM-2357  NR         17    0.12       0.25      
5          CACM-1605  NR         18    0.11       0.25      
5          CACM-2542  NR         19    0.11       0.25      
5          CACM-2247  NR         20    0.1        0.25      
5          CACM-2145  NR         21    0.1        0.25      
5          CACM-2629  NR         22    0.09       0.25      
5          CACM-2957  NR         23    0.09       0.25      
5          CACM-1409  NR         24    0.08       0.25      
5          CACM-1753  NR         25    0.08       0.25      
5          CACM-2105  NR         26    0.08       0.25      
5          CACM-3137  NR         27    0.07       0.25      
5          CACM-1901  NR         28    0.07       0.25      
5          CACM-1188  NR         29    0.07       0.25      
5          CACM-2753  NR         30    0.07       0.25      
5          CACM-1699  NR         31    0.06       0.25      
5          CACM-2188  NR         32    0.06       0.25      
5          CACM-2522  NR         33    0.06       0.25      
5          CACM-1750  NR         34    0.06       0.25      
5          CACM-3011  NR         35    0.06       0.25      
5          CACM-2358  NR         36    0.06       0.25      
5          CACM-1853  NR         37    0.05       0.25      
5          CACM-2860  NR         38    0.05       0.25      
5          CACM-1572  NR         39    0.05       0.25      
5          CACM-1978  NR         40    0.05       0.25      
5          CACM-2978  NR         41    0.05       0.25      
5          CACM-2541  NR         42    0.05       0.25      
5          CACM-1671  NR         43    0.05       0.25      
5          CACM-1408  NR         44    0.05       0.25      
5          CACM-3050  NR         45    0.04       0.25      
5          CACM-1748  NR         46    0.04       0.25      
5          CACM-2718  NR         47    0.04       0.25      
5          CACM-1392  NR         48    0.04       0.25      
5          CACM-2451  NR         49    0.04       0.25      
5          CACM-2314  NR         50    0.04       0.25      
5          CACM-2873  NR         51    0.04       0.25      
5          CACM-2452  NR         52    0.04       0.25      
5          CACM-1534  NR         53    0.04       0.25      
5          CACM-3049  NR         54    0.04       0.25      
5          CACM-2407  NR         55    0.04       0.25      
5          CACM-1682  NR         56    0.04       0.25      
5          CACM-1892  NR         57    0.04       0.25      
5          CACM-2841  NR         58    0.03       0.25      
5          CACM-0251  NR         59    0.03       0.25      
5          CACM-1252  NR         60    0.03       0.25      
5          CACM-2181  NR         61    0.03       0.25      
5          CACM-3174  NR         62    0.03       0.25      
5          CACM-1435  NR         63    0.03       0.25      
5          CACM-2848  NR         64    0.03       0.25      
5          CACM-2786  NR         65    0.03       0.25      
5          CACM-2218  NR         66    0.03       0.25      
5          CACM-1238  NR         67    0.03       0.25      
5          CACM-2078  NR         68    0.03       0.25      
5          CACM-1503  NR         69    0.03       0.25      
5          CACM-2345  NR         70    0.03       0.25      
5          CACM-1571  NR         71    0.03       0.25      
5          CACM-2138  NR         72    0.03       0.25      
5          CACM-1959  NR         73    0.03       0.25      
5          CACM-2867  NR         74    0.03       0.25      
5          CACM-1746  NR         75    0.03       0.25      
5          CACM-3030  NR         76    0.03       0.25      
5          CACM-2820  R          77    0.04       0.38      
5          CACM-3028  NR         78    0.04       0.38      
5          CACM-2534  NR         79    0.04       0.38      
5          CACM-2947  NR         80    0.04       0.38      
5          CACM-1502  R          81    0.05       0.5       
5          CACM-1923  NR         82    0.05       0.5       
5          CACM-2887  NR         83    0.05       0.5       
5          CACM-2626  NR         84    0.05       0.5       
5          CACM-3146  NR         85    0.05       0.5       
5          CACM-1484  NR         86    0.05       0.5       
5          CACM-3087  NR         87    0.05       0.5       
5          CACM-1764  NR         88    0.05       0.5       
5          CACM-2572  NR         89    0.04       0.5       
5          CACM-3012  NR         90    0.04       0.5       
5          CACM-2320  NR         91    0.04       0.5       
5          CACM-2499  NR         92    0.04       0.5       
5          CACM-2230  NR         93    0.04       0.5       
5          CACM-2546  NR         94    0.04       0.5       
5          CACM-3127  NR         95    0.04       0.5       
5          CACM-2469  NR         96    0.04       0.5       
5          CACM-2959  NR         97    0.04       0.5       
5          CACM-2319  NR         98    0.04       0.5       
5          CACM-2868  NR         99    0.04       0.5       
5          CACM-1272  NR         100   0.04       0.5       

6          CACM-1543  R          1     1.0        0.33      
6          CACM-2826  NR         2     0.5        0.33      
6          CACM-1623  NR         3     0.33       0.33      
6          CACM-2828  R          4     0.5        0.67      
6          CACM-0695  NR         5     0.4        0.67      
6          CACM-1014  NR         6     0.33       0.67      
6          CACM-1397  NR         7     0.29       0.67      
6          CACM-0605  NR         8     0.25       0.67      
6          CACM-0435  NR         9     0.22       0.67      
6          CACM-1365  NR         10    0.2        0.67      
6          CACM-0492  NR         11    0.18       0.67      
6          CACM-2721  NR         12    0.17       0.67      
6          CACM-1867  NR         13    0.15       0.67      
6          CACM-1234  NR         14    0.14       0.67      
6          CACM-1664  NR         15    0.13       0.67      
6          CACM-0531  NR         16    0.12       0.67      
6          CACM-0616  NR         17    0.12       0.67      
6          CACM-2931  NR         18    0.11       0.67      
6          CACM-2230  NR         19    0.11       0.67      
6          CACM-2873  NR         20    0.1        0.67      
6          CACM-2753  NR         21    0.1        0.67      
6          CACM-3154  NR         22    0.09       0.67      
6          CACM-2705  NR         23    0.09       0.67      
6          CACM-2707  NR         24    0.08       0.67      
6          CACM-1929  NR         25    0.08       0.67      
6          CACM-3077  NR         26    0.08       0.67      
6          CACM-2402  NR         27    0.07       0.67      
6          CACM-2167  NR         28    0.07       0.67      
6          CACM-1928  NR         29    0.07       0.67      
6          CACM-2971  NR         30    0.07       0.67      
6          CACM-2929  NR         31    0.06       0.67      
6          CACM-2389  NR         32    0.06       0.67      
6          CACM-2645  NR         33    0.06       0.67      
6          CACM-2898  NR         34    0.06       0.67      
6          CACM-1939  NR         35    0.06       0.67      
6          CACM-1135  NR         36    0.06       0.67      
6          CACM-1747  NR         37    0.05       0.67      
6          CACM-2812  NR         38    0.05       0.67      
6          CACM-2895  NR         39    0.05       0.67      
6          CACM-0417  NR         40    0.05       0.67      
6          CACM-2054  NR         41    0.05       0.67      
6          CACM-1856  NR         42    0.05       0.67      
6          CACM-1366  NR         43    0.05       0.67      
6          CACM-2547  NR         44    0.05       0.67      
6          CACM-3189  NR         45    0.04       0.67      
6          CACM-1368  NR         46    0.04       0.67      
6          CACM-1846  NR         47    0.04       0.67      
6          CACM-1381  NR         48    0.04       0.67      
6          CACM-0071  NR         49    0.04       0.67      
6          CACM-2127  NR         50    0.04       0.67      
6          CACM-0462  NR         51    0.04       0.67      
6          CACM-2922  NR         52    0.04       0.67      
6          CACM-1844  NR         53    0.04       0.67      
6          CACM-2091  NR         54    0.04       0.67      
6          CACM-2923  NR         55    0.04       0.67      
6          CACM-1385  NR         56    0.04       0.67      
6          CACM-1394  NR         57    0.04       0.67      
6          CACM-3203  NR         58    0.03       0.67      
6          CACM-0670  NR         59    0.03       0.67      
6          CACM-0046  NR         60    0.03       0.67      
6          CACM-3035  NR         61    0.03       0.67      
6          CACM-1453  NR         62    0.03       0.67      
6          CACM-2406  NR         63    0.03       0.67      
6          CACM-2078  R          64    0.05       1.0       
6          CACM-2176  NR         65    0.05       1.0       
6          CACM-3148  NR         66    0.05       1.0       
6          CACM-2321  NR         67    0.04       1.0       
6          CACM-2940  NR         68    0.04       1.0       
6          CACM-2958  NR         69    0.04       1.0       
6          CACM-0964  NR         70    0.04       1.0       
6          CACM-1002  NR         71    0.04       1.0       
6          CACM-3078  NR         72    0.04       1.0       
6          CACM-2893  NR         73    0.04       1.0       
6          CACM-2297  NR         74    0.04       1.0       
6          CACM-2003  NR         75    0.04       1.0       
6          CACM-3040  NR         76    0.04       1.0       
6          CACM-3188  NR         77    0.04       1.0       
6          CACM-1334  NR         78    0.04       1.0       
6          CACM-2485  NR         79    0.04       1.0       
6          CACM-1145  NR         80    0.04       1.0       
6          CACM-3172  NR         81    0.04       1.0       
6          CACM-2699  NR         82    0.04       1.0       
6          CACM-2719  NR         83    0.04       1.0       
6          CACM-1698  NR         84    0.04       1.0       
6          CACM-1541  NR         85    0.04       1.0       
6          CACM-2314  NR         86    0.03       1.0       
6          CACM-0068  NR         87    0.03       1.0       
6          CACM-1253  NR         88    0.03       1.0       
6          CACM-0973  NR         89    0.03       1.0       
6          CACM-2629  NR         90    0.03       1.0       
6          CACM-3199  NR         91    0.03       1.0       
6          CACM-1553  NR         92    0.03       1.0       
6          CACM-2979  NR         93    0.03       1.0       
6          CACM-2906  NR         94    0.03       1.0       
6          CACM-1890  NR         95    0.03       1.0       
6          CACM-2142  NR         96    0.03       1.0       
6          CACM-1948  NR         97    0.03       1.0       
6          CACM-2643  NR         98    0.03       1.0       
6          CACM-1855  NR         99    0.03       1.0       
6          CACM-1435  NR         100   0.03       1.0       

7          CACM-3043  R          1     1.0        0.04      
7          CACM-2325  NR         2     0.5        0.04      
7          CACM-3141  R          3     0.67       0.07      
7          CACM-2950  NR         4     0.5        0.07      
