Precision and Recall Values for every query in the SQ_Likelihood:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
1          CACM-2288  NR         86    0.05       0.8       
1          CACM-0414  NR         87    0.05       0.8       
1          CACM-1923  NR         88    0.05       0.8       
1          CACM-1236  NR         89    0.04       0.8       
1          CACM-0103  NR         90    0.04       0.8       
1          CACM-1526  NR         91    0.04       0.8       
1          CACM-2537  NR         92    0.04       0.8       
1          CACM-1697  NR         93    0.04       0.8       
1          CACM-2560  NR         94    0.04       0.8       
1          CACM-2201  NR         95    0.04       0.8       
1          CACM-1195  NR         96    0.04       0.8       
1          CACM-2681  NR         97    0.04       0.8       
1          CACM-2951  NR         98    0.04       0.8       
1          CACM-2542  NR         99    0.04       0.8       
1          CACM-3011  NR         100   0.04       0.8       

2          CACM-3078  R          1     1.0        0.33      
2          CACM-2434  R          2     1.0        0.67      
2          CACM-2863  R          3     1.0        1.0       
2          CACM-3129  NR         4     0.75       1.0       
2          CACM-1977  NR         5     0.6        1.0       
2          CACM-2786  NR         6     0.5        1.0       
2          CACM-1264  NR         7     0.43       1.0       
2          CACM-1379  NR         8     0.38       1.0       
2          CACM-1046  NR         9     0.33       1.0       
2          CACM-0497  NR         10    0.3        1.0       
2          CACM-0616  NR         11    0.27       1.0       
2          CACM-2177  NR         12    0.25       1.0       
2          CACM-3202  NR         13    0.23       1.0       
2          CACM-2939  NR         14    0.21       1.0       
2          CACM-1931  NR         15    0.2        1.0       
2          CACM-1652  NR         16    0.19       1.0       
2          CACM-1010  NR         17    0.18       1.0       
2          CACM-0282  NR         18    0.17       1.0       
2          CACM-1272  NR         19    0.16       1.0       
2          CACM-1519  NR         20    0.15       1.0       
2          CACM-2572  NR         21    0.14       1.0       
2          CACM-1012  NR         22    0.14       1.0       
2          CACM-1593  NR         23    0.13       1.0       
2          CACM-3171  NR         24    0.12       1.0       
2          CACM-1877  NR         25    0.12       1.0       
2          CACM-0531  NR         26    0.12       1.0       
2          CACM-2039  NR         27    0.11       1.0       
2          CACM-3144  NR         28    0.11       1.0       
2          CACM-3117  NR         29    0.1        1.0       
2          CACM-2439  NR         30    0.1        1.0       
2          CACM-1553  NR         31    0.1        1.0       
2          CACM-2215  NR         32    0.09       1.0       
2          CACM-2194  NR         33    0.09       1.0       
2          CACM-2047  NR         34    0.09       1.0       
2          CACM-1364  NR         35    0.09       1.0       
2          CACM-1975  NR         36    0.08       1.0       
2          CACM-1867  NR         37    0.08       1.0       
2          CACM-2002  NR         38    0.08       1.0       
2          CACM-1764  NR         39    0.08       1.0       
2          CACM-0727  NR         40    0.07       1.0       
2          CACM-2852  NR         41    0.07       1.0       
2          CACM-1334  NR         42    0.07       1.0       
2          CACM-2980  NR         43    0.07       1.0       
2          CACM-1542  NR         44    0.07       1.0       
2          CACM-1154  NR         45    0.07       1.0       
2          CACM-1397  NR         46    0.07       1.0       
2          CACM-0397  NR         47    0.06       1.0       
2          CACM-2352  NR         48    0.06       1.0       
2          CACM-2451  NR         49    0.06       1.0       
2          CACM-1062  NR         50    0.06       1.0       
2          CACM-1464  NR         51    0.06       1.0       
2          CACM-1651  NR         52    0.06       1.0       
2          CACM-2905  NR         53    0.06       1.0       
2          CACM-1259  NR         54    0.06       1.0       
2          CACM-1486  NR         55    0.05       1.0       
2          CACM-1674  NR         56    0.05       1.0       
2          CACM-0626  NR         57    0.05       1.0       
2          CACM-1623  NR         58    0.05       1.0       
2          CACM-2250  NR         59    0.05       1.0       
2          CACM-2342  NR         60    0.05       1.0       
2          CACM-1846  NR         61    0.05       1.0       
2          CACM-1564  NR         62    0.05       1.0       
2          CACM-0242  NR         63    0.05       1.0       
2          CACM-2534  NR         64    0.05       1.0       
2          CACM-0670  NR         65    0.05       1.0       
2          CACM-3199  NR         66    0.05       1.0       
2          CACM-2519  NR         67    0.04       1.0       
2          CACM-3201  NR         68    0.04       1.0       
2          CACM-1671  NR         69    0.04       1.0       
2          CACM-1705  NR         70    0.04       1.0       
2          CACM-2143  NR         71    0.04       1.0       
2          CACM-2899  NR         72    0.04       1.0       
2          CACM-1527  NR         73    0.04       1.0       
2          CACM-2664  NR         74    0.04       1.0       
2          CACM-1930  NR         75    0.04       1.0       
2          CACM-2771  NR         76    0.04       1.0       
2          CACM-3059  NR         77    0.04       1.0       
2          CACM-2368  NR         78    0.04       1.0       
2          CACM-1427  NR         79    0.04       1.0       
2          CACM-2986  NR         80    0.04       1.0       
2          CACM-3110  NR         81    0.04       1.0       
2          CACM-3072  NR         82    0.04       1.0       
2          CACM-2233  NR         83    0.04       1.0       
2          CACM-1166  NR         84    0.04       1.0       
2          CACM-1309  NR         85    0.04       1.0       
2          CACM-2354  NR         86    0.03       1.0       
2          CACM-2812  NR         87    0.03       1.0       
2          CACM-2304  NR         88    0.03       1.0       
2          CACM-1145  NR         89    0.03       1.0       
2          CACM-1014  NR         90    0.03       1.0       
2          CACM-1634  NR         91    0.03       1.0       
2          CACM-1741  NR         92    0.03       1.0       
2          CACM-1676  NR         93    0.03       1.0       
2          CACM-1861  NR         94    0.03       1.0       
2          CACM-3194  NR         95    0.03       1.0       
2          CACM-2735  NR         96    0.03       1.0       
2          CACM-1638  NR         97    0.03       1.0       
2          CACM-3127  NR         98    0.03       1.0       
2          CACM-2937  NR         99    0.03       1.0       
2          CACM-2423  NR         100   0.03       1.0       

3          CACM-2061  NR         1     0.0        0.0       
3          CACM-2921  NR         2     0.0        0.0       
3          CACM-1387  NR         3     0.0        0.0       
3          CACM-1496  NR         4     0.0        0.0       
3          CACM-2411  NR         5     0.0        0.0       
3          CACM-2112  NR         6     0.0        0.0       
3          CACM-0205  NR         7     0.0        0.0       
3          CACM-0799  NR         8     0.0        0.0       
3          CACM-2939  NR         9     0.0        0.0       
3          CACM-0252  NR         10    0.0        0.0       
3          CACM-1787  NR         11    0.0        0.0       
3          CACM-2867  NR         12    0.0        0.0       
3          CACM-1223  NR         13    0.0        0.0       
3          CACM-2579  NR         14    0.0        0.0       
3          CACM-2886  NR         15    0.0        0.0       
3          CACM-3115  NR         16    0.0        0.0       
3          CACM-3030  NR         17    0.0        0.0       
3          CACM-1533  NR         18    0.0        0.0       
3          CACM-1029  NR         19    0.0        0.0       
3          CACM-0637  NR         20    0.0        0.0       
3          CACM-1723  NR         21    0.0        0.0       
3          CACM-3102  NR         22    0.0        0.0       
3          CACM-3130  NR         23    0.0        0.0       
3          CACM-2684  NR         24    0.0        0.0       
3          CACM-3099  NR         25    0.0        0.0       
3          CACM-1572  NR         26    0.0        0.0       
3          CACM-1788  NR         27    0.0        0.0       
3          CACM-3124  NR         28    0.0        0.0       
3          CACM-0303  NR         29    0.0        0.0       
3          CACM-3093  NR         30    0.0        0.0       
3          CACM-1565  NR         31    0.0        0.0       
3          CACM-1807  R          32    0.03       0.17      
3          CACM-1134  R          33    0.06       0.33      
3          CACM-1350  NR         34    0.06       0.33      
3          CACM-1135  NR         35    0.06       0.33      
3          CACM-2990  NR         36    0.06       0.33      
3          CACM-2138  NR         37    0.05       0.33      
3          CACM-2929  NR         38    0.05       0.33      
3          CACM-1457  NR         39    0.05       0.33      
3          CACM-2746  NR         40    0.05       0.33      
3          CACM-1003  NR         41    0.05       0.33      
3          CACM-1947  R          42    0.07       0.5       
3          CACM-1402  NR         43    0.07       0.5       
3          CACM-1392  NR         44    0.07       0.5       
3          CACM-1671  NR         45    0.07       0.5       
3          CACM-1484  NR         46    0.07       0.5       
3          CACM-2254  NR         47    0.06       0.5       
3          CACM-2424  NR         48    0.06       0.5       
3          CACM-1783  NR         49    0.06       0.5       
3          CACM-0464  NR         50    0.06       0.5       
3          CACM-3171  NR         51    0.06       0.5       
3          CACM-2652  NR         52    0.06       0.5       
3          CACM-0070  NR         53    0.06       0.5       
3          CACM-2534  NR         54    0.06       0.5       
3          CACM-1062  NR         55    0.05       0.5       
3          CACM-2210  NR         56    0.05       0.5       
3          CACM-2053  NR         57    0.05       0.5       
3          CACM-1194  NR         58    0.05       0.5       
3          CACM-1852  NR         59    0.05       0.5       
3          CACM-1835  NR         60    0.05       0.5       
3          CACM-1007  NR         61    0.05       0.5       
3          CACM-1154  NR         62    0.05       0.5       
3          CACM-2718  NR         63    0.05       0.5       
3          CACM-2542  NR         64    0.05       0.5       
3          CACM-1309  NR         65    0.05       0.5       
3          CACM-2871  NR         66    0.05       0.5       
3          CACM-1348  NR         67    0.04       0.5       
3          CACM-1314  NR         68    0.04       0.5       
3          CACM-3105  NR         69    0.04       0.5       
3          CACM-2572  NR         70    0.04       0.5       
3          CACM-2603  NR         71    0.04       0.5       
3          CACM-2873  NR         72    0.04       0.5       
3          CACM-2470  NR         73    0.04       0.5       
3          CACM-2341  NR         74    0.04       0.5       
3          CACM-1988  NR         75    0.04       0.5       
3          CACM-2558  NR         76    0.04       0.5       
3          CACM-2551  NR         77    0.04       0.5       
3          CACM-1456  NR         78    0.04       0.5       
3          CACM-2111  NR         79    0.04       0.5       
3          CACM-1098  NR         80    0.04       0.5       
3          CACM-1678  NR         81    0.04       0.5       
3          CACM-1658  NR         82    0.04       0.5       
3          CACM-0077  NR         83    0.04       0.5       
3          CACM-1313  NR         84    0.04       0.5       
3          CACM-2658  NR         85    0.04       0.5       
3          CACM-3080  NR         86    0.03       0.5       
3          CACM-3077  NR         87    0.03       0.5       
3          CACM-3151  NR         88    0.03       0.5       
3          CACM-1366  NR         89    0.03       0.5       
3          CACM-3000  NR         90    0.03       0.5       
3          CACM-2295  NR         91    0.03       0.5       
3          CACM-0051  NR         92    0.03       0.5       
3          CACM-1696  NR         93    0.03       0.5       
3          CACM-2316  NR         94    0.03       0.5       
3          CACM-1682  NR         95    0.03       0.5       
3          CACM-2317  NR         96    0.03       0.5       
3          CACM-2587  NR         97    0.03       0.5       
3          CACM-2372  NR         98    0.03       0.5       
3          CACM-2310  NR         99    0.03       0.5       
3          CACM-2175  NR         100   0.03       0.5       

4          CACM-2931  NR         1     0.0        0.0       
4          CACM-3128  R          2     0.5        0.08      
4          CACM-1135  NR         3     0.33       0.08      
4          CACM-2377  NR         4     0.25       0.08      
4          CACM-2314  NR         5     0.2        0.08      
4          CACM-2905  NR         6     0.17       0.08      
4          CACM-2342  NR         7     0.14       0.08      
4          CACM-2939  NR         8     0.12       0.08      
4          CACM-0616  NR         9     0.11       0.08      
4          CACM-2851  NR         10    0.1        0.08      
4          CACM-3049  NR         11    0.09       0.08      
4          CACM-3043  R          12    0.17       0.17      
4          CACM-2895  NR         13    0.15       0.17      
4          CACM-1145  NR         14    0.14       0.17      
4          CACM-1665  NR         15    0.13       0.17      
4          CACM-2848  NR         16    0.12       0.17      
4          CACM-1727  NR         17    0.12       0.17      
4          CACM-2060  NR         18    0.11       0.17      
4          CACM-0435  NR         19    0.11       0.17      
4          CACM-2969  NR         20    0.1        0.17      
4          CACM-1253  NR         21    0.1        0.17      
4          CACM-1458  NR         22    0.09       0.17      
4          CACM-2721  NR         23    0.09       0.17      
4          CACM-3105  NR         24    0.08       0.17      
4          CACM-1651  NR         25    0.08       0.17      
4          CACM-2439  NR         26    0.08       0.17      
4          CACM-2438  NR         27    0.07       0.17      
4          CACM-2916  NR         28    0.07       0.17      
4          CACM-2684  NR         29    0.07       0.17      
4          CACM-0724  NR         30    0.07       0.17      
4          CACM-2767  NR         31    0.06       0.17      
4          CACM-3141  NR         32    0.06       0.17      
4          CACM-1014  NR         33    0.06       0.17      
4          CACM-1470  NR         34    0.06       0.17      
4          CACM-1626  NR         35    0.06       0.17      
4          CACM-1846  NR         36    0.06       0.17      
4          CACM-0409  NR         37    0.05       0.17      
4          CACM-1159  NR         38    0.05       0.17      
4          CACM-1323  NR         39    0.05       0.17      
4          CACM-1536  NR         40    0.05       0.17      
4          CACM-2940  NR         41    0.05       0.17      
4          CACM-1742  NR         42    0.05       0.17      
4          CACM-1180  NR         43    0.05       0.17      
4          CACM-2932  NR         44    0.05       0.17      
4          CACM-1829  NR         45    0.04       0.17      
4          CACM-3103  NR         46    0.04       0.17      
4          CACM-2865  NR         47    0.04       0.17      
4          CACM-1012  NR         48    0.04       0.17      
4          CACM-1527  NR         49    0.04       0.17      
4          CACM-2519  NR         50    0.04       0.17      
4          CACM-1099  NR         51    0.04       0.17      
4          CACM-1362  NR         52    0.04       0.17      
4          CACM-2900  NR         53    0.04       0.17      
4          CACM-2406  NR         54    0.04       0.17      
4          CACM-0321  NR         55    0.04       0.17      
4          CACM-3013  NR         56    0.04       0.17      
4          CACM-1677  NR         57    0.04       0.17      
4          CACM-1272  NR         58    0.03       0.17      
4          CACM-3069  NR         59    0.03       0.17      
4          CACM-1908  NR         60    0.03       0.17      
4          CACM-1307  NR         61    0.03       0.17      
4          CACM-2177  NR         62    0.03       0.17      
4          CACM-2396  NR         63    0.03       0.17      
4          CACM-1166  NR         64    0.03       0.17      
4          CACM-3188  NR         65    0.03       0.17      
4          CACM-2956  NR         66    0.03       0.17      
4          CACM-1622  NR         67    0.03       0.17      
4          CACM-2929  NR         68    0.03       0.17      
4          CACM-1143  NR         69    0.03       0.17      
4          CACM-1083  NR         70    0.03       0.17      
4          CACM-2092  NR         71    0.03       0.17      
4          CACM-2020  NR         72    0.03       0.17      
4          CACM-2840  NR         73    0.03       0.17      
4          CACM-1506  NR         74    0.03       0.17      
4          CACM-2536  NR         75    0.03       0.17      
4          CACM-1534  NR         76    0.03       0.17      
4          CACM-2233  NR         77    0.03       0.17      
4          CACM-2359  NR         78    0.03       0.17      
4          CACM-2692  NR         79    0.03       0.17      
4          CACM-2383  NR         80    0.03       0.17      
4          CACM-2993  NR         81    0.02       0.17      
4          CACM-1550  NR         82    0.02       0.17      
4          CACM-2989  NR         83    0.02       0.17      
4          CACM-1485  NR         84    0.02       0.17      
4          CACM-3081  NR         85    0.02       0.17      
4          CACM-2742  NR         86    0.02       0.17      
4          CACM-1931  NR         87    0.02       0.17      
4          CACM-1473  NR         88    0.02       0.17      
4          CACM-1237  NR         89    0.02       0.17      
4          CACM-3018  NR         90    0.02       0.17      
4          CACM-3153  NR         91    0.02       0.17      
4          CACM-2273  NR         92    0.02       0.17      
4          CACM-2546  NR         93    0.02       0.17      
4          CACM-3008  NR         94    0.02       0.17      
4          CACM-0949  NR         95    0.02       0.17      
4          CACM-1595  NR         96    0.02       0.17      
4          CACM-2378  NR         97    0.02       0.17      
4          CACM-1698  NR         98    0.02       0.17      
4          CACM-1572  NR         99    0.02       0.17      
4          CACM-2216  NR         100   0.02       0.17      

5          CACM-1829  NR         1     0.0        0.0       
5          CACM-2035  R          2     0.5        0.12      
5          CACM-2786  NR         3     0.33       0.12      
5          CACM-2629  NR         4     0.25       0.12      
5          CACM-2321  NR         5     0.2        0.12      
5          CACM-1671  NR         6     0.17       0.12      
5          CACM-2003  NR         7     0.14       0.12      
5          CACM-1699  NR         8     0.12       0.12      
5          CACM-2169  NR         9     0.11       0.12      
5          CACM-1978  NR         10    0.1        0.12      
5          CACM-1698  NR         11    0.09       0.12      
5          CACM-3147  NR         12    0.08       0.12      
5          CACM-2299  R          13    0.15       0.25      
5          CACM-2396  NR         14    0.14       0.25      
5          CACM-0892  NR         15    0.13       0.25      
5          CACM-2247  NR         16    0.12       0.25      
5          CACM-1764  NR         17    0.12       0.25      
5          CACM-2145  NR         18    0.11       0.25      
5          CACM-1960  NR         19    0.11       0.25      
5          CACM-1605  NR         20    0.1        0.25      
5          CACM-2873  NR         21    0.1        0.25      
5          CACM-3102  NR         22    0.09       0.25      
5          CACM-2820  R          23    0.13       0.38      
5          CACM-2138  NR         24    0.12       0.38      
5          CACM-2483  NR         25    0.12       0.38      
5          CACM-2357  NR         26    0.12       0.38      
5          CACM-2106  NR         27    0.11       0.38      
5          CACM-3050  NR         28    0.11       0.38      
5          CACM-1502  R          29    0.14       0.5       
5          CACM-2314  NR         30    0.13       0.5       
5          CACM-1742  NR         31    0.13       0.5       
5          CACM-2622  NR         32    0.12       0.5       
5          CACM-1435  NR         33    0.12       0.5       
5          CACM-1409  NR         34    0.12       0.5       
5          CACM-1519  NR         35    0.11       0.5       
5          CACM-2956  NR         36    0.11       0.5       
5          CACM-1589  NR         37    0.11       0.5       
5          CACM-3087  NR         38    0.11       0.5       
5          CACM-2252  NR         39    0.1        0.5       
5          CACM-1392  NR         40    0.1        0.5       
5          CACM-2542  NR         41    0.1        0.5       
5          CACM-2572  NR         42    0.1        0.5       
5          CACM-1810  NR         43    0.09       0.5       
5          CACM-2380  NR         44    0.09       0.5       
5          CACM-3127  NR         45    0.09       0.5       
5          CACM-1937  NR         46    0.09       0.5       
5          CACM-2771  NR         47    0.09       0.5       
5          CACM-1159  NR         48    0.08       0.5       
5          CACM-0972  NR         49    0.08       0.5       
5          CACM-2105  NR         50    0.08       0.5       
5          CACM-3012  NR         51    0.08       0.5       
5          CACM-3035  NR         52    0.08       0.5       
5          CACM-1395  NR         53    0.08       0.5       
5          CACM-1853  NR         54    0.07       0.5       
5          CACM-1253  NR         55    0.07       0.5       
5          CACM-1534  NR         56    0.07       0.5       
5          CACM-1487  NR         57    0.07       0.5       
5          CACM-2592  NR         58    0.07       0.5       
5          CACM-2535  NR         59    0.07       0.5       
5          CACM-1238  NR         60    0.07       0.5       
5          CACM-2522  NR         61    0.07       0.5       
5          CACM-1491  NR         62    0.06       0.5       
5          CACM-2841  NR         63    0.06       0.5       
5          CACM-1962  NR         64    0.06       0.5       
5          CACM-2358  NR         65    0.06       0.5       
5          CACM-2812  NR         66    0.06       0.5       
5          CACM-1901  NR         67    0.06       0.5       
5          CACM-1281  NR         68    0.06       0.5       
5          CACM-2188  NR         69    0.06       0.5       
5          CACM-1188  NR         70    0.06       0.5       
5          CACM-2181  NR         71    0.06       0.5       
5          CACM-1460  NR         72    0.06       0.5       
5          CACM-2344  NR         73    0.05       0.5       
5          CACM-2887  NR         74    0.05       0.5       
5          CACM-1930  NR         75    0.05       0.5       
5          CACM-1571  NR         76    0.05       0.5       
5          CACM-2947  NR         77    0.05       0.5       
5          CACM-1603  NR         78    0.05       0.5       
5          CACM-2155  NR         79    0.05       0.5       
5          CACM-1642  NR         80    0.05       0.5       
5          CACM-2990  NR         81    0.05       0.5       
5          CACM-2738  NR         82    0.05       0.5       
5          CACM-1465  NR         83    0.05       0.5       
5          CACM-0695  NR         84    0.05       0.5       
5          CACM-2163  NR         85    0.05       0.5       
5          CACM-3146  NR         86    0.05       0.5       
5          CACM-1421  NR         87    0.05       0.5       
5          CACM-2959  NR         88    0.05       0.5       
5          CACM-1200  NR         89    0.04       0.5       
5          CACM-2002  NR         90    0.04       0.5       
5          CACM-1708  NR         91    0.04       0.5       
5          CACM-1270  NR         92    0.04       0.5       
5          CACM-3054  NR         93    0.04       0.5       
5          CACM-2277  NR         94    0.04       0.5       
5          CACM-2217  NR         95    0.04       0.5       
5          CACM-1748  NR         96    0.04       0.5       
5          CACM-1750  NR         97    0.04       0.5       
5          CACM-2469  NR         98    0.04       0.5       
5          CACM-1516  NR         99    0.04       0.5       
5          CACM-2267  NR         100   0.04       0.5       

6          CACM-0695  NR         1     0.0        0.0       
6          CACM-2828  R          2     0.5        0.33      
6          CACM-0531  NR         3     0.33       0.33      
6          CACM-2826  NR         4     0.25       0.33      
6          CACM-2931  NR         5     0.2        0.33      
6          CACM-0435  NR         6     0.17       0.33      
6          CACM-2721  NR         7     0.14       0.33      
6          CACM-0492  NR         8     0.12       0.33      
6          CACM-1014  NR         9     0.11       0.33      
6          CACM-0605  NR         10    0.1        0.33      
6          CACM-1867  NR         11    0.09       0.33      
6          CACM-1397  NR         12    0.08       0.33      
6          CACM-1543  R          13    0.15       0.67      
6          CACM-1365  NR         14    0.14       0.67      
6          CACM-1341  NR         15    0.13       0.67      
6          CACM-0670  NR         16    0.12       0.67      
6          CACM-0616  NR         17    0.12       0.67      
6          CACM-1623  NR         18    0.11       0.67      
6          CACM-1664  NR         19    0.11       0.67      
6          CACM-1234  NR         20    0.1        0.67      
6          CACM-1046  NR         21    0.1        0.67      
6          CACM-0417  NR         22    0.09       0.67      
6          CACM-2230  NR         23    0.09       0.67      
6          CACM-2176  NR         24    0.08       0.67      
6          CACM-1885  NR         25    0.08       0.67      
6          CACM-1009  NR         26    0.08       0.67      
6          CACM-1385  NR         27    0.07       0.67      
6          CACM-2572  NR         28    0.07       0.67      
6          CACM-3135  NR         29    0.07       0.67      
6          CACM-3198  NR         30    0.07       0.67      
6          CACM-1698  NR         31    0.06       0.67      
6          CACM-2046  NR         32    0.06       0.67      
6          CACM-3033  NR         33    0.06       0.67      
6          CACM-2873  NR         34    0.06       0.67      
6          CACM-2486  NR         35    0.06       0.67      
6          CACM-2095  NR         36    0.06       0.67      
6          CACM-2389  NR         37    0.05       0.67      
6          CACM-2810  NR         38    0.05       0.67      
6          CACM-2943  NR         39    0.05       0.67      
6          CACM-2319  NR         40    0.05       0.67      
6          CACM-0242  NR         41    0.05       0.67      
6          CACM-0731  NR         42    0.05       0.67      
6          CACM-2622  NR         43    0.05       0.67      
6          CACM-1928  NR         44    0.05       0.67      
6          CACM-1846  NR         45    0.04       0.67      
6          CACM-3035  NR         46    0.04       0.67      
6          CACM-1348  NR         47    0.04       0.67      
6          CACM-2887  NR         48    0.04       0.67      
6          CACM-2187  NR         49    0.04       0.67      
6          CACM-3154  NR         50    0.04       0.67      
6          CACM-0321  NR         51    0.04       0.67      
6          CACM-2834  NR         52    0.04       0.67      
6          CACM-1199  NR         53    0.04       0.67      
6          CACM-2582  NR         54    0.04       0.67      
6          CACM-1184  NR         55    0.04       0.67      
6          CACM-0854  NR         56    0.04       0.67      
6          CACM-1404  NR         57    0.04       0.67      
6          CACM-1458  NR         58    0.03       0.67      
6          CACM-2900  NR         59    0.03       0.67      
6          CACM-1748  NR         60    0.03       0.67      
6          CACM-1325  NR         61    0.03       0.67      
6          CACM-1148  NR         62    0.03       0.67      
6          CACM-3008  NR         63    0.03       0.67      
6          CACM-1443  NR         64    0.03       0.67      
6          CACM-0281  NR         65    0.03       0.67      
6          CACM-1379  NR         66    0.03       0.67      
6          CACM-3125  NR         67    0.03       0.67      
6          CACM-2092  NR         68    0.03       0.67      
6          CACM-2519  NR         69    0.03       0.67      
6          CACM-2886  NR         70    0.03       0.67      
6          CACM-2712  NR         71    0.03       0.67      
6          CACM-1366  NR         72    0.03       0.67      
6          CACM-1877  NR         73    0.03       0.67      
6          CACM-1083  NR         74    0.03       0.67      
6          CACM-2707  NR         75    0.03       0.67      
6          CACM-1413  NR         76    0.03       0.67      
6          CACM-1727  NR         77    0.03       0.67      
6          CACM-2496  NR         78    0.03       0.67      
6          CACM-1433  NR         79    0.03       0.67      
6          CACM-1362  NR         80    0.03       0.67      
6          CACM-0248  NR         81    0.02       0.67      
6          CACM-3150  NR         82    0.02       0.67      
6          CACM-2918  NR         83    0.02       0.67      
6          CACM-2893  NR         84    0.02       0.67      
6          CACM-2314  NR         85    0.02       0.67      
6          CACM-0397  NR         86    0.02       0.67      
6          CACM-3000  NR         87    0.02       0.67      
6          CACM-1001  NR         88    0.02       0.67      
6          CACM-0320  NR         89    0.02       0.67      
6          CACM-2753  NR         90    0.02       0.67      
6          CACM-2383  NR         91    0.02       0.67      
6          CACM-2968  NR         92    0.02       0.67      
6          CACM-2166  NR         93    0.02       0.67      
6          CACM-1456  NR         94    0.02       0.67      
6          CACM-2061  NR         95    0.02       0.67      
6          CACM-1621  NR         96    0.02       0.67      
6          CACM-2297  NR         97    0.02       0.67      
6          CACM-3086  NR         98    0.02       0.67      
6          CACM-2078  R          99    0.03       1.0       
6          CACM-3034  NR         100   0.03       1.0       

7          CACM-3043  R          1     1.0        0.04      
7          CACM-2912  R          2     1.0        0.07      
7          CACM-1623  NR         3     0.67       0.07      
7          CACM-3128  R          4     0.75       0.11      
