Precision and Recall Values for every query in the TF_IDF_Stopped:

Query_ID   DOC_ID     Relevance  Rank  Precision  Recall    
1          CACM-2541  NR         53    0.02       0.2       
1          CACM-2878  NR         54    0.02       0.2       
1          CACM-0202  NR         55    0.02       0.2       
1          CACM-2597  NR         56    0.02       0.2       
1          CACM-1034  NR         57    0.02       0.2       
1          CACM-1238  NR         58    0.02       0.2       
1          CACM-2317  NR         59    0.02       0.2       
1          CACM-1938  NR         60    0.02       0.2       
1          CACM-1393  NR         61    0.02       0.2       
1          CACM-3089  NR         62    0.02       0.2       
1          CACM-2535  NR         63    0.02       0.2       
1          CACM-2747  NR         64    0.02       0.2       
1          CACM-1647  NR         65    0.02       0.2       
1          CACM-2622  NR         66    0.02       0.2       
1          CACM-2681  NR         67    0.01       0.2       
1          CACM-1626  NR         68    0.01       0.2       
1          CACM-1750  NR         69    0.01       0.2       
1          CACM-2153  NR         70    0.01       0.2       
1          CACM-0971  NR         71    0.01       0.2       
1          CACM-1315  NR         72    0.01       0.2       
1          CACM-1236  NR         73    0.01       0.2       
1          CACM-1505  NR         74    0.01       0.2       
1          CACM-1464  NR         75    0.01       0.2       
1          CACM-1533  NR         76    0.01       0.2       
1          CACM-1108  NR         77    0.01       0.2       
1          CACM-2105  NR         78    0.01       0.2       
1          CACM-2951  NR         79    0.01       0.2       
1          CACM-2841  NR         80    0.01       0.2       
1          CACM-0414  NR         81    0.01       0.2       
1          CACM-1410  R          82    0.02       0.4       
1          CACM-1697  NR         83    0.02       0.4       
1          CACM-2092  NR         84    0.02       0.4       
1          CACM-3137  NR         85    0.02       0.4       
1          CACM-1752  NR         86    0.02       0.4       
1          CACM-1083  NR         87    0.02       0.4       
1          CACM-3068  NR         88    0.02       0.4       
1          CACM-1226  NR         89    0.02       0.4       
1          CACM-2424  NR         90    0.02       0.4       
1          CACM-0972  NR         91    0.02       0.4       
1          CACM-2398  NR         92    0.02       0.4       
1          CACM-2311  NR         93    0.02       0.4       
1          CACM-1937  NR         94    0.02       0.4       
1          CACM-2344  NR         95    0.02       0.4       
1          CACM-2840  NR         96    0.02       0.4       
1          CACM-1046  NR         97    0.02       0.4       
1          CACM-1472  NR         98    0.02       0.4       
1          CACM-2796  NR         99    0.02       0.4       
1          CACM-2439  NR         100   0.02       0.4       

2          CACM-0597  NR         1     0.0        0.0       
2          CACM-3202  NR         2     0.0        0.0       
2          CACM-0847  NR         3     0.0        0.0       
2          CACM-1305  NR         4     0.0        0.0       
2          CACM-2434  R          5     0.2        0.33      
2          CACM-1625  NR         6     0.17       0.33      
2          CACM-3078  R          7     0.29       0.67      
2          CACM-1345  NR         8     0.25       0.67      
2          CACM-1214  NR         9     0.22       0.67      
2          CACM-1168  NR         10    0.2        0.67      
2          CACM-1498  NR         11    0.18       0.67      
2          CACM-1315  NR         12    0.17       0.67      
2          CACM-1183  NR         13    0.15       0.67      
2          CACM-2863  R          14    0.21       1.0       
2          CACM-1424  NR         15    0.2        1.0       
2          CACM-1215  NR         16    0.19       1.0       
2          CACM-3189  NR         17    0.18       1.0       
2          CACM-2645  NR         18    0.17       1.0       
2          CACM-1439  NR         19    0.16       1.0       
2          CACM-0728  NR         20    0.15       1.0       
2          CACM-0492  NR         21    0.14       1.0       
2          CACM-0971  NR         22    0.14       1.0       
2          CACM-1014  NR         23    0.13       1.0       
2          CACM-1117  NR         24    0.12       1.0       
2          CACM-3204  NR         25    0.12       1.0       
2          CACM-3201  NR         26    0.12       1.0       
2          CACM-1391  NR         27    0.11       1.0       
2          CACM-0942  NR         28    0.11       1.0       
2          CACM-1926  NR         29    0.1        1.0       
2          CACM-1861  NR         30    0.1        1.0       
2          CACM-0435  NR         31    0.1        1.0       
2          CACM-1486  NR         32    0.09       1.0       
2          CACM-1046  NR         33    0.09       1.0       
2          CACM-1348  NR         34    0.09       1.0       
2          CACM-1591  NR         35    0.09       1.0       
2          CACM-1867  NR         36    0.08       1.0       
2          CACM-1549  NR         37    0.08       1.0       
2          CACM-1427  NR         38    0.08       1.0       
2          CACM-1523  NR         39    0.08       1.0       
2          CACM-3199  NR         40    0.07       1.0       
2          CACM-1564  NR         41    0.07       1.0       
2          CACM-2912  NR         42    0.07       1.0       
2          CACM-1334  NR         43    0.07       1.0       
2          CACM-1469  NR         44    0.07       1.0       
2          CACM-2356  NR         45    0.07       1.0       
2          CACM-1464  NR         46    0.07       1.0       
2          CACM-2439  NR         47    0.06       1.0       
2          CACM-1145  NR         48    0.06       1.0       
2          CACM-1705  NR         49    0.06       1.0       
2          CACM-2519  NR         50    0.06       1.0       
2          CACM-1161  NR         51    0.06       1.0       
2          CACM-1468  NR         52    0.06       1.0       
2          CACM-1403  NR         53    0.06       1.0       
2          CACM-3127  NR         54    0.06       1.0       
2          CACM-1397  NR         55    0.05       1.0       
2          CACM-1623  NR         56    0.05       1.0       
2          CACM-0282  NR         57    0.05       1.0       
2          CACM-2937  NR         58    0.05       1.0       
2          CACM-1854  NR         59    0.05       1.0       
2          CACM-1542  NR         60    0.05       1.0       
2          CACM-2383  NR         61    0.05       1.0       
2          CACM-2456  NR         62    0.05       1.0       
2          CACM-1503  NR         63    0.05       1.0       
2          CACM-3005  NR         64    0.05       1.0       
2          CACM-2943  NR         65    0.05       1.0       
2          CACM-0531  NR         66    0.05       1.0       
2          CACM-3080  NR         67    0.04       1.0       
2          CACM-1676  NR         68    0.04       1.0       
2          CACM-2317  NR         69    0.04       1.0       
2          CACM-1939  NR         70    0.04       1.0       
2          CACM-1264  NR         71    0.04       1.0       
2          CACM-0321  NR         72    0.04       1.0       
2          CACM-1671  NR         73    0.04       1.0       
2          CACM-2471  NR         74    0.04       1.0       
2          CACM-3160  NR         75    0.04       1.0       
2          CACM-2092  NR         76    0.04       1.0       
2          CACM-2096  NR         77    0.04       1.0       
2          CACM-0616  NR         78    0.04       1.0       
2          CACM-2939  NR         79    0.04       1.0       
2          CACM-0397  NR         80    0.04       1.0       
2          CACM-1680  NR         81    0.04       1.0       
2          CACM-1811  NR         82    0.04       1.0       
2          CACM-2850  NR         83    0.04       1.0       
2          CACM-2233  NR         84    0.04       1.0       
2          CACM-2812  NR         85    0.04       1.0       
2          CACM-2002  NR         86    0.03       1.0       
2          CACM-2483  NR         87    0.03       1.0       
2          CACM-2217  NR         88    0.03       1.0       
2          CACM-1741  NR         89    0.03       1.0       
2          CACM-3077  NR         90    0.03       1.0       
2          CACM-0001  NR         91    0.03       1.0       
2          CACM-0002  NR         92    0.03       1.0       
2          CACM-0003  NR         93    0.03       1.0       
2          CACM-0004  NR         94    0.03       1.0       
2          CACM-0005  NR         95    0.03       1.0       
2          CACM-0006  NR         96    0.03       1.0       
2          CACM-0007  NR         97    0.03       1.0       
2          CACM-0008  NR         98    0.03       1.0       
2          CACM-0009  NR         99    0.03       1.0       
2          CACM-0010  NR         100   0.03       1.0       

3          CACM-2316  NR         1     0.0        0.0       
3          CACM-2603  NR         2     0.0        0.0       
3          CACM-1098  NR         3     0.0        0.0       
3          CACM-1366  NR         4     0.0        0.0       
3          CACM-0249  NR         5     0.0        0.0       
3          CACM-2705  NR         6     0.0        0.0       
3          CACM-1496  NR         7     0.0        0.0       
3          CACM-1703  NR         8     0.0        0.0       
3          CACM-1459  NR         9     0.0        0.0       
3          CACM-2317  NR         10    0.0        0.0       
3          CACM-2645  NR         11    0.0        0.0       
3          CACM-2061  NR         12    0.0        0.0       
3          CACM-1852  NR         13    0.0        0.0       
3          CACM-0205  NR         14    0.0        0.0       
3          CACM-1485  NR         15    0.0        0.0       
3          CACM-2295  NR         16    0.0        0.0       
3          CACM-1135  NR         17    0.0        0.0       
3          CACM-1306  NR         18    0.0        0.0       
3          CACM-3148  NR         19    0.0        0.0       
3          CACM-0929  NR         20    0.0        0.0       
3          CACM-1138  NR         21    0.0        0.0       
3          CACM-1142  NR         22    0.0        0.0       
3          CACM-2411  NR         23    0.0        0.0       
3          CACM-3150  NR         24    0.0        0.0       
3          CACM-1102  NR         25    0.0        0.0       
3          CACM-1678  NR         26    0.0        0.0       
3          CACM-2886  NR         27    0.0        0.0       
3          CACM-2112  NR         28    0.0        0.0       
3          CACM-2939  NR         29    0.0        0.0       
3          CACM-0051  NR         30    0.0        0.0       
3          CACM-0077  NR         31    0.0        0.0       
3          CACM-0463  NR         32    0.0        0.0       
3          CACM-2814  NR         33    0.0        0.0       
3          CACM-1467  NR         34    0.0        0.0       
3          CACM-1923  NR         35    0.0        0.0       
3          CACM-0799  NR         36    0.0        0.0       
3          CACM-2684  NR         37    0.0        0.0       
3          CACM-0651  NR         38    0.0        0.0       
3          CACM-0762  NR         39    0.0        0.0       
3          CACM-1466  NR         40    0.0        0.0       
3          CACM-2587  NR         41    0.0        0.0       
3          CACM-2305  NR         42    0.0        0.0       
3          CACM-0920  NR         43    0.0        0.0       
3          CACM-0100  NR         44    0.0        0.0       
3          CACM-1313  NR         45    0.0        0.0       
3          CACM-2921  NR         46    0.0        0.0       
3          CACM-0628  NR         47    0.0        0.0       
3          CACM-3102  NR         48    0.0        0.0       
3          CACM-2782  NR         49    0.0        0.0       
3          CACM-2710  NR         50    0.0        0.0       
3          CACM-2941  NR         51    0.0        0.0       
3          CACM-3105  NR         52    0.0        0.0       
3          CACM-2661  NR         53    0.0        0.0       
3          CACM-1223  NR         54    0.0        0.0       
3          CACM-3093  NR         55    0.0        0.0       
3          CACM-1835  NR         56    0.0        0.0       
3          CACM-1134  R          57    0.02       0.17      
3          CACM-1788  NR         58    0.02       0.17      
3          CACM-0689  NR         59    0.02       0.17      
3          CACM-1469  NR         60    0.02       0.17      
3          CACM-1723  NR         61    0.02       0.17      
3          CACM-2406  NR         62    0.02       0.17      
3          CACM-2659  NR         63    0.02       0.17      
3          CACM-2931  NR         64    0.02       0.17      
3          CACM-1007  NR         65    0.02       0.17      
3          CACM-2647  NR         66    0.02       0.17      
3          CACM-2956  NR         67    0.01       0.17      
3          CACM-2148  NR         68    0.01       0.17      
3          CACM-2534  NR         69    0.01       0.17      
3          CACM-1470  NR         70    0.01       0.17      
3          CACM-3030  NR         71    0.01       0.17      
3          CACM-2873  NR         72    0.01       0.17      
3          CACM-2066  NR         73    0.01       0.17      
3          CACM-3077  NR         74    0.01       0.17      
3          CACM-2470  NR         75    0.01       0.17      
3          CACM-2254  NR         76    0.01       0.17      
3          CACM-2138  NR         77    0.01       0.17      
3          CACM-2546  NR         78    0.01       0.17      
3          CACM-2658  NR         79    0.01       0.17      
3          CACM-2064  NR         80    0.01       0.17      
3          CACM-1491  NR         81    0.01       0.17      
3          CACM-1457  NR         82    0.01       0.17      
3          CACM-2551  NR         83    0.01       0.17      
3          CACM-0070  NR         84    0.01       0.17      
3          CACM-2423  NR         85    0.01       0.17      
3          CACM-1807  R          86    0.02       0.33      
3          CACM-1350  NR         87    0.02       0.33      
3          CACM-2699  NR         88    0.02       0.33      
3          CACM-3188  NR         89    0.02       0.33      
3          CACM-2252  NR         90    0.02       0.33      
3          CACM-2650  NR         91    0.02       0.33      
3          CACM-2572  NR         92    0.02       0.33      
3          CACM-2929  NR         93    0.02       0.33      
3          CACM-0949  NR         94    0.02       0.33      
3          CACM-2495  NR         95    0.02       0.33      
3          CACM-1769  NR         96    0.02       0.33      
3          CACM-1911  NR         97    0.02       0.33      
3          CACM-2111  NR         98    0.02       0.33      
3          CACM-2579  NR         99    0.02       0.33      
3          CACM-2652  NR         100   0.02       0.33      

4          CACM-3043  R          1     1.0        0.08      
4          CACM-2342  NR         2     0.5        0.08      
4          CACM-2844  NR         3     0.33       0.08      
4          CACM-2377  NR         4     0.25       0.08      
4          CACM-3128  R          5     0.4        0.17      
4          CACM-2939  NR         6     0.33       0.17      
4          CACM-2895  NR         7     0.29       0.17      
4          CACM-3018  NR         8     0.25       0.17      
4          CACM-2096  NR         9     0.22       0.17      
4          CACM-2742  NR         10    0.2        0.17      
4          CACM-2666  NR         11    0.18       0.17      
4          CACM-1135  NR         12    0.17       0.17      
4          CACM-2519  NR         13    0.15       0.17      
4          CACM-2445  NR         14    0.14       0.17      
4          CACM-3103  NR         15    0.13       0.17      
4          CACM-1623  NR         16    0.12       0.17      
4          CACM-2436  NR         17    0.12       0.17      
4          CACM-0483  NR         18    0.11       0.17      
4          CACM-2777  NR         19    0.11       0.17      
4          CACM-1014  NR         20    0.1        0.17      
4          CACM-2912  R          21    0.14       0.25      
4          CACM-2215  NR         22    0.14       0.25      
4          CACM-2702  NR         23    0.13       0.25      
4          CACM-2376  NR         24    0.12       0.25      
4          CACM-2870  NR         25    0.12       0.25      
4          CACM-2958  NR         26    0.12       0.25      
4          CACM-1943  NR         27    0.11       0.25      
4          CACM-2196  NR         28    0.11       0.25      
4          CACM-3148  NR         29    0.1        0.25      
4          CACM-2812  NR         30    0.1        0.25      
4          CACM-2134  NR         31    0.1        0.25      
4          CACM-0403  NR         32    0.09       0.25      
4          CACM-3101  NR         33    0.09       0.25      
4          CACM-2900  NR         34    0.09       0.25      
4          CACM-2931  NR         35    0.09       0.25      
4          CACM-2703  NR         36    0.08       0.25      
4          CACM-0124  NR         37    0.08       0.25      
4          CACM-1846  NR         38    0.08       0.25      
4          CACM-3141  NR         39    0.08       0.25      
4          CACM-1759  NR         40    0.07       0.25      
4          CACM-0409  NR         41    0.07       0.25      
4          CACM-2969  NR         42    0.07       0.25      
4          CACM-1363  NR         43    0.07       0.25      
4          CACM-1369  NR         44    0.07       0.25      
4          CACM-2929  NR         45    0.07       0.25      
4          CACM-3120  NR         46    0.07       0.25      
4          CACM-2331  NR         47    0.06       0.25      
4          CACM-1692  NR         48    0.06       0.25      
4          CACM-2643  NR         49    0.06       0.25      
4          CACM-1610  NR         50    0.06       0.25      
4          CACM-2840  NR         51    0.06       0.25      
4          CACM-1985  NR         52    0.06       0.25      
4          CACM-3082  R          53    0.08       0.33      
4          CACM-2174  NR         54    0.07       0.33      
4          CACM-2439  NR         55    0.07       0.33      
4          CACM-2536  NR         56    0.07       0.33      
4          CACM-2849  NR         57    0.07       0.33      
4          CACM-2883  NR         58    0.07       0.33      
4          CACM-1518  NR         59    0.07       0.33      
4          CACM-2877  NR         60    0.07       0.33      
4          CACM-2851  NR         61    0.07       0.33      
4          CACM-1198  NR         62    0.06       0.33      
4          CACM-3137  NR         63    0.06       0.33      
4          CACM-0497  NR         64    0.06       0.33      
4          CACM-2438  NR         65    0.06       0.33      
4          CACM-2936  NR         66    0.06       0.33      
4          CACM-3073  R          67    0.07       0.42      
4          CACM-2554  NR         68    0.07       0.42      
4          CACM-2632  NR         69    0.07       0.42      
4          CACM-3049  NR         70    0.07       0.42      
4          CACM-2920  NR         71    0.07       0.42      
4          CACM-2949  NR         72    0.07       0.42      
4          CACM-1978  NR         73    0.07       0.42      
4          CACM-2626  NR         74    0.07       0.42      
4          CACM-1153  NR         75    0.07       0.42      
4          CACM-2578  NR         76    0.07       0.42      
4          CACM-2706  NR         77    0.06       0.42      
4          CACM-1399  NR         78    0.06       0.42      
4          CACM-1595  NR         79    0.06       0.42      
4          CACM-0435  NR         80    0.06       0.42      
4          CACM-1435  NR         81    0.06       0.42      
4          CACM-1388  NR         82    0.06       0.42      
4          CACM-1527  NR         83    0.06       0.42      
4          CACM-1458  NR         84    0.06       0.42      
4          CACM-2946  NR         85    0.06       0.42      
4          CACM-1729  NR         86    0.06       0.42      
4          CACM-1863  NR         87    0.06       0.42      
4          CACM-2223  NR         88    0.06       0.42      
4          CACM-2133  NR         89    0.06       0.42      
4          CACM-2619  NR         90    0.06       0.42      
4          CACM-2816  NR         91    0.05       0.42      
4          CACM-3020  NR         92    0.05       0.42      
4          CACM-1180  NR         93    0.05       0.42      
4          CACM-1601  NR         94    0.05       0.42      
4          CACM-2848  NR         95    0.05       0.42      
4          CACM-1224  NR         96    0.05       0.42      
4          CACM-2017  NR         97    0.05       0.42      
4          CACM-2501  NR         98    0.05       0.42      
4          CACM-0020  NR         99    0.05       0.42      
4          CACM-0595  NR         100   0.05       0.42      

5          CACM-2003  NR         1     0.0        0.0       
5          CACM-2035  R          2     0.5        0.12      
5          CACM-3147  NR         3     0.33       0.12      
5          CACM-2145  NR         4     0.25       0.12      
5          CACM-1435  NR         5     0.2        0.12      
5          CACM-1188  NR         6     0.17       0.12      
5          CACM-1392  NR         7     0.14       0.12      
5          CACM-2718  NR         8     0.12       0.12      
5          CACM-1742  NR         9     0.11       0.12      
5          CACM-2078  NR         10    0.1        0.12      
5          CACM-2812  NR         11    0.09       0.12      
5          CACM-2357  NR         12    0.08       0.12      
5          CACM-2299  R          13    0.15       0.25      
5          CACM-1747  NR         14    0.14       0.25      
5          CACM-1960  NR         15    0.13       0.25      
5          CACM-3137  NR         16    0.12       0.25      
5          CACM-2738  NR         17    0.12       0.25      
5          CACM-2753  NR         18    0.11       0.25      
5          CACM-0251  NR         19    0.11       0.25      
5          CACM-2860  NR         20    0.1        0.25      
5          CACM-2542  NR         21    0.1        0.25      
5          CACM-1698  NR         22    0.09       0.25      
5          CACM-1605  NR         23    0.09       0.25      
5          CACM-2541  NR         24    0.08       0.25      
5          CACM-1409  NR         25    0.08       0.25      
5          CACM-1829  NR         26    0.08       0.25      
5          CACM-2105  NR         27    0.07       0.25      
5          CACM-2321  NR         28    0.07       0.25      
5          CACM-2867  NR         29    0.07       0.25      
5          CACM-1252  NR         30    0.07       0.25      
5          CACM-2188  NR         31    0.06       0.25      
5          CACM-2247  NR         32    0.06       0.25      
5          CACM-1314  NR         33    0.06       0.25      
5          CACM-2451  NR         34    0.06       0.25      
5          CACM-2106  NR         35    0.06       0.25      
5          CACM-2978  NR         36    0.06       0.25      
5          CACM-1053  NR         37    0.05       0.25      
5          CACM-0173  NR         38    0.05       0.25      
5          CACM-2626  NR         39    0.05       0.25      
5          CACM-2230  NR         40    0.05       0.25      
5          CACM-3031  NR         41    0.05       0.25      
5          CACM-1923  NR         42    0.05       0.25      
5          CACM-0799  NR         43    0.05       0.25      
5          CACM-2629  NR         44    0.05       0.25      
5          CACM-1272  NR         45    0.04       0.25      
5          CACM-0493  NR         46    0.04       0.25      
5          CACM-1534  NR         47    0.04       0.25      
5          CACM-3174  NR         48    0.04       0.25      
5          CACM-1101  NR         49    0.04       0.25      
5          CACM-1484  NR         50    0.04       0.25      
5          CACM-1159  NR         51    0.04       0.25      
5          CACM-1395  NR         52    0.04       0.25      
5          CACM-1682  NR         53    0.04       0.25      
5          CACM-2522  NR         54    0.04       0.25      
5          CACM-0491  NR         55    0.04       0.25      
5          CACM-1503  NR         56    0.04       0.25      
5          CACM-2957  NR         57    0.04       0.25      
5          CACM-0606  NR         58    0.03       0.25      
5          CACM-0063  NR         59    0.03       0.25      
5          CACM-3030  NR         60    0.03       0.25      
5          CACM-2379  NR         61    0.03       0.25      
5          CACM-2873  NR         62    0.03       0.25      
5          CACM-2322  NR         63    0.03       0.25      
5          CACM-1646  NR         64    0.03       0.25      
5          CACM-2469  NR         65    0.03       0.25      
5          CACM-1750  NR         66    0.03       0.25      
5          CACM-0333  NR         67    0.03       0.25      
5          CACM-2782  NR         68    0.03       0.25      
5          CACM-2514  NR         69    0.03       0.25      
5          CACM-1671  NR         70    0.03       0.25      
5          CACM-2138  NR         71    0.03       0.25      
5          CACM-2546  NR         72    0.03       0.25      
5          CACM-2534  NR         73    0.03       0.25      
5          CACM-2225  NR         74    0.03       0.25      
5          CACM-2716  NR         75    0.03       0.25      
5          CACM-1978  NR         76    0.03       0.25      
5          CACM-2169  NR         77    0.03       0.25      
5          CACM-2151  NR         78    0.03       0.25      
5          CACM-3025  NR         79    0.03       0.25      
5          CACM-1572  NR         80    0.03       0.25      
5          CACM-2841  NR         81    0.02       0.25      
5          CACM-1502  R          82    0.04       0.38      
5          CACM-1835  NR         83    0.04       0.38      
5          CACM-1408  NR         84    0.04       0.38      
5          CACM-2155  NR         85    0.04       0.38      
5          CACM-2399  R          86    0.05       0.5       
5          CACM-2985  NR         87    0.05       0.5       
5          CACM-2572  NR         88    0.05       0.5       
5          CACM-2950  NR         89    0.04       0.5       
5          CACM-1937  NR         90    0.04       0.5       
5          CACM-2645  NR         91    0.04       0.5       
5          CACM-2868  NR         92    0.04       0.5       
5          CACM-2622  NR         93    0.04       0.5       
5          CACM-3144  NR         94    0.04       0.5       
5          CACM-0892  NR         95    0.04       0.5       
5          CACM-2647  NR         96    0.04       0.5       
5          CACM-2148  NR         97    0.04       0.5       
5          CACM-2820  R          98    0.05       0.62      
5          CACM-1699  NR         99    0.05       0.62      
5          CACM-2329  NR         100   0.05       0.62      

6          CACM-2826  NR         1     0.0        0.0       
6          CACM-2828  R          2     0.5        0.33      
6          CACM-3035  NR         3     0.33       0.33      
6          CACM-1543  R          4     0.5        0.67      
6          CACM-2671  NR         5     0.4        0.67      
6          CACM-2753  NR         6     0.33       0.67      
6          CACM-2230  NR         7     0.29       0.67      
6          CACM-1009  NR         8     0.25       0.67      
6          CACM-0242  NR         9     0.22       0.67      
6          CACM-3188  NR         10    0.2        0.67      
6          CACM-2707  NR         11    0.18       0.67      
6          CACM-2721  NR         12    0.17       0.67      
6          CACM-2389  NR         13    0.15       0.67      
6          CACM-2078  R          14    0.21       1.0       
6          CACM-2873  NR         15    0.2        1.0       
6          CACM-1186  NR         16    0.19       1.0       
6          CACM-2187  NR         17    0.18       1.0       
6          CACM-0492  NR         18    0.17       1.0       
6          CACM-0705  NR         19    0.16       1.0       
6          CACM-2417  NR         20    0.15       1.0       
6          CACM-1014  NR         21    0.14       1.0       
6          CACM-0530  NR         22    0.14       1.0       
6          CACM-0888  NR         23    0.13       1.0       
6          CACM-0605  NR         24    0.12       1.0       
6          CACM-0435  NR         25    0.12       1.0       
6          CACM-1867  NR         26    0.12       1.0       
6          CACM-0697  NR         27    0.11       1.0       
6          CACM-1234  NR         28    0.11       1.0       
6          CACM-2705  NR         29    0.1        1.0       
6          CACM-0704  NR         30    0.1        1.0       
6          CACM-0887  NR         31    0.1        1.0       
6          CACM-0768  NR         32    0.09       1.0       
6          CACM-1001  NR         33    0.09       1.0       
6          CACM-0695  NR         34    0.09       1.0       
6          CACM-1365  NR         35    0.09       1.0       
6          CACM-0417  NR         36    0.08       1.0       
6          CACM-2505  NR         37    0.08       1.0       
6          CACM-2836  NR         38    0.08       1.0       
6          CACM-2931  NR         39    0.08       1.0       
6          CACM-2087  NR         40    0.07       1.0       
6          CACM-1397  NR         41    0.07       1.0       
6          CACM-1623  NR         42    0.07       1.0       
6          CACM-0767  NR         43    0.07       1.0       
6          CACM-1148  NR         44    0.07       1.0       
6          CACM-2502  NR         45    0.07       1.0       
6          CACM-3040  NR         46    0.07       1.0       
6          CACM-3172  NR         47    0.06       1.0       
6          CACM-1368  NR         48    0.06       1.0       
6          CACM-1385  NR         49    0.06       1.0       
6          CACM-0531  NR         50    0.06       1.0       
6          CACM-0670  NR         51    0.06       1.0       
6          CACM-2306  NR         52    0.06       1.0       
6          CACM-1541  NR         53    0.06       1.0       
6          CACM-2176  NR         54    0.06       1.0       
6          CACM-2399  NR         55    0.05       1.0       
6          CACM-1083  NR         56    0.05       1.0       
6          CACM-0616  NR         57    0.05       1.0       
6          CACM-2485  NR         58    0.05       1.0       
6          CACM-0971  NR         59    0.05       1.0       
6          CACM-1621  NR         60    0.05       1.0       
6          CACM-2804  NR         61    0.05       1.0       
6          CACM-1088  NR         62    0.05       1.0       
6          CACM-1664  NR         63    0.05       1.0       
6          CACM-1413  NR         64    0.05       1.0       
6          CACM-1046  NR         65    0.05       1.0       
6          CACM-1113  NR         66    0.05       1.0       
6          CACM-2834  NR         67    0.04       1.0       
6          CACM-3086  NR         68    0.04       1.0       
6          CACM-1456  NR         69    0.04       1.0       
6          CACM-2486  NR         70    0.04       1.0       
6          CACM-2406  NR         71    0.04       1.0       
6          CACM-2666  NR         72    0.04       1.0       
6          CACM-2772  NR         73    0.04       1.0       
6          CACM-2698  NR         74    0.04       1.0       
6          CACM-2518  NR         75    0.04       1.0       
6          CACM-3148  NR         76    0.04       1.0       
6          CACM-2712  NR         77    0.04       1.0       
6          CACM-3000  NR         78    0.04       1.0       
6          CACM-1781  NR         79    0.04       1.0       
6          CACM-0320  NR         80    0.04       1.0       
6          CACM-2936  NR         81    0.04       1.0       
6          CACM-1433  NR         82    0.04       1.0       
6          CACM-0071  NR         83    0.04       1.0       
6          CACM-1748  NR         84    0.04       1.0       
6          CACM-2968  NR         85    0.04       1.0       
6          CACM-3135  NR         86    0.03       1.0       
6          CACM-1404  NR         87    0.03       1.0       
6          CACM-1267  NR         88    0.03       1.0       
6          CACM-2383  NR         89    0.03       1.0       
6          CACM-1698  NR         90    0.03       1.0       
6          CACM-2357  NR         91    0.03       1.0       
6          CACM-1099  NR         92    0.03       1.0       
6          CACM-1948  NR         93    0.03       1.0       
6          CACM-2202  NR         94    0.03       1.0       
6          CACM-1939  NR         95    0.03       1.0       
6          CACM-2547  NR         96    0.03       1.0       
6          CACM-2810  NR         97    0.03       1.0       
6          CACM-3154  NR         98    0.03       1.0       
6          CACM-3117  NR         99    0.03       1.0       
6          CACM-2127  NR         100   0.03       1.0       

7          CACM-3043  R          1     1.0        0.04      
7          CACM-3166  NR         2     0.5        0.04      
7          CACM-2884  NR         3     0.33       0.04      
7          CACM-2903  NR         4     0.25       0.04      
