
Results for Query: what articles exist which deal with tss (time sharing system), an operating system for ibm computers?
 cacm december march 1978 program problem machines part

Query Q0  Doc_ID     Rank  Score      System Name
    1 Q0  CACM-2947  24    10.458     Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2378  25    10.378     Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1523  26    10.254     Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1168  27    10.031     Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2629  28    10.026     Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2951  29    10.0       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1315  30    9.908      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2358  31    9.892      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2946  32    9.855      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2297  33    9.679      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2317  34    9.631      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3023  35    9.527      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1647  36    9.445      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2948  37    9.22       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2632  38    9.165      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2424  39    9.129      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1805  40    9.1        Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2624  41    9.01       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1665  42    9.01       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0637  43    8.996      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3025  44    8.946      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2054  45    8.907      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1747  46    8.859      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1518  47    8.644      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0971  48    8.515      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1464  49    8.331      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1750  50    8.221      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2017  51    8.148      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1829  52    7.941      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1544  53    7.807      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2500  54    7.752      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1542  55    7.751      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2812  56    7.747      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2542  57    7.722      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2622  58    7.678      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2219  59    7.498      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1938  60    7.354      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2840  61    7.166      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2950  62    7.163      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3147  63    7.125      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1195  64    7.098      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1308  65    7.054      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1236  66    7.037      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2597  67    6.966      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2989  68    6.893      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2371  69    6.872      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3068  70    6.783      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1179  71    6.772      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1752  72    6.75       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0854  73    6.732      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3112  74    6.705      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1698  75    6.697      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1685  76    6.68       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2080  77    6.644      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1960  78    6.615      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2955  79    6.608      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2151  80    6.587      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1408  81    6.581      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0972  82    6.503      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2188  83    6.436      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1226  84    6.412      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1046  85    6.408      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2928  86    6.386      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1393  87    6.372      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1811  88    6.36       Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1697  89    6.349      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2535  90    6.338      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1341  91    6.309      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-3137  92    6.219      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0046  93    6.189      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1307  94    6.096      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2541  95    6.046      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-1885  96    6.017      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-0252  97    5.981      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2868  98    5.976      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2894  99    5.955      Query_Expansion_using_Psuedo_Relevance_Feedback
    1 Q0  CACM-2984  100   5.925      Query_Expansion_using_Psuedo_Relevance_Feedback

Results for Query: i am interested in articles written either by prieve or udo pooch  prieve, b. pooch, u.
 cacm 1978 technique july generating function february number memory sorting length

Query Q0  Doc_ID     Rank  Score      System Name
    2 Q0  CACM-1867  1     24.931     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2863  2     18.396     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3078  3     17.462     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2434  4     17.021     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1638  5     7.947      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2216  6     7.315      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1725  7     5.467      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2176  8     5.195      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1117  9     4.804      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1741  10    4.349      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1433  11    4.184      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1933  12    4.006      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2901  13    3.989      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0865  14    3.654      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0533  15    3.529      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2015  16    3.15       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2798  17    2.933      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2272  18    2.871      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1154  19    2.847      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1924  20    2.822      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3075  21    2.792      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2261  22    2.774      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2208  23    2.582      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1728  24    2.388      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1717  25    2.22       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2017  26    2.179      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2388  27    2.094      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2916  28    2.004      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0531  29    1.926      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1930  30    1.862      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3152  31    1.745      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2858  32    1.701      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2481  33    1.329      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0851  34    1.285      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1856  35    1.27       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0855  36    1.199      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1046  37    1.165      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2175  38    1.1        Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1641  39    1.086      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2249  40    1.062      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1825  41    0.961      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3153  42    0.895      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0856  43    0.89       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1890  44    0.844      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2297  45    0.835      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2559  46    0.82       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2902  47    0.792      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2195  48    0.683      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1874  49    0.676      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2146  50    0.672      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1936  51    0.642      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2184  52    0.544      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1768  53    0.507      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1956  54    0.502      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2669  55    0.44       Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1705  56    0.342      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2162  57    0.294      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3097  58    0.186      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3131  59    0.147      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2947  60    0.044      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0397  61    -0.011     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3052  62    -0.018     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1879  63    -0.132     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2928  64    -0.16      Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2108  65    -0.213     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2918  66    -0.261     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3048  67    -0.293     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3080  68    -0.322     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3067  69    -0.332     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1928  70    -0.356     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3087  71    -0.451     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2996  72    -0.455     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1403  73    -0.477     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3118  74    -0.481     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2911  75    -0.481     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1676  76    -0.512     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2795  77    -0.532     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2196  78    -0.567     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2967  79    -0.569     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2337  80    -0.591     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2219  81    -0.591     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2194  82    -0.601     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2937  83    -0.631     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0854  84    -0.634     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2726  85    -0.709     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1637  86    -0.723     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2988  87    -0.768     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1034  88    -0.806     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2470  89    -0.888     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1869  90    -0.904     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3135  91    -0.906     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2667  92    -0.945     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-0944  93    -0.959     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2847  94    -0.963     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2498  95    -0.964     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2396  96    -0.999     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2973  97    -1.003     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-3084  98    -1.081     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-2402  99    -1.093     Query_Expansion_using_Psuedo_Relevance_Feedback
    2 Q0  CACM-1409  100   -1.105     Query_Expansion_using_Psuedo_Relevance_Feedback

Results for Query: intermediate languages used in construction of multi-targeted compilers; tcoll
 algebraic cacm march 1978 august part technique discussed machine speed

Query Q0  Doc_ID     Rank  Score      System Name
    3 Q0  CACM-1223  1     15.624     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1366  2     6.711      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2921  3     6.367      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2061  4     6.232      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2939  5     4.887      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3148  6     4.491      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1098  7     4.239      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2931  8     4.109      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1665  9     3.758      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1553  10    3.707      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1134  11    3.374      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1029  12    3.181      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3120  13    3.068      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3077  14    2.875      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2746  15    2.811      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1788  16    2.786      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2886  17    2.544      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1425  18    2.543      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1549  19    2.441      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2470  20    2.41       Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3150  21    2.401      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1397  22    2.17       Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2179  23    2.169      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2316  24    2.045      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2645  25    1.806      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1159  26    1.524      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2534  27    1.437      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3199  28    1.298      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1135  29    1.289      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2929  30    1.287      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1453  31    1.276      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1308  32    1.245      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1350  33    1.236      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2871  34    1.174      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2186  35    1.172      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2167  36    1.135      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1890  37    1.044      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3171  38    0.967      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2958  39    0.886      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1703  40    0.883      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2941  41    0.861      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2054  42    0.858      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2138  43    0.84       Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3202  44    0.805      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2897  45    0.772      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1810  46    0.75       Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-0796  47    0.452      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2323  48    0.402      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2527  49    0.331      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3203  50    0.301      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1154  51    0.273      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1394  52    0.233      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2987  53    -0.062     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1807  54    -0.082     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3130  55    -0.107     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2469  56    -0.335     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1676  57    -0.349     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1392  58    -0.387     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2152  59    -0.414     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2979  60    -0.42      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1658  61    -0.486     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2015  62    -0.493     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2579  63    -0.557     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1961  64    -0.574     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2940  65    -0.643     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1852  66    -0.647     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3000  67    -0.692     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2034  68    -0.722     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1012  69    -0.748     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3177  70    -0.904     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2017  71    -0.904     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2438  72    -0.958     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2165  73    -0.978     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2111  74    -1.011     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3102  75    -1.014     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3041  76    -1.027     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2423  77    -1.04      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1216  78    -1.06      Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1854  79    -1.107     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-0695  80    -1.165     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2233  81    -1.217     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2904  82    -1.229     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3115  83    -1.254     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2932  84    -1.264     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1769  85    -1.266     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3131  86    -1.272     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1265  87    -1.305     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-0963  88    -1.317     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2253  89    -1.354     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2106  90    -1.362     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-3151  91    -1.363     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2406  92    -1.387     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1162  93    -1.398     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-1323  94    -1.467     Query_Expansion_using_Psuedo_Relevance_Feedback
    3 Q0  CACM-2684  95    -1.475     Query_Expansion_using_Psuedo_Relevance_Feedback
